PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\JAWA_woman\Women_Action_11.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1171	41	mm	120.00	1	      1171
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31	X32	Y32	Z32	X33	Y33	Z33	X34	Y34	Z34	X35	Y35	Z35	X36	Y36	Z36	X37	Y37	Z37	X38	Y38	Z38	X39	Y39	Z39	X40	Y40	Z40	X41	Y41	Z41	

1	0.000	0.74649	1635.56641	-171.98535	-7.80532	1490.92322	-229.42815	-4.85299	1642.99414	-59.23496	59.06962	1593.73254	-174.29552	-144.51456	1335.73987	-118.03323	123.48072	1342.03296	-127.51618	-24.32743	1332.34741	-167.08678	59.01419	1242.23987	-188.78102	-313.16882	1274.01575	-95.49845	-417.52386	1278.33789	-44.05540	-486.00858	1344.76917	-39.54526	-612.55518	1335.79114	22.85251	-630.62421	1334.97827	-34.35301	-689.36102	1308.67798	43.62365	-712.53961	1323.88892	-21.39280	299.46872	1308.00977	-137.19620	406.53403	1301.41858	-106.35990	500.83392	1340.64343	-111.41906	626.69952	1342.65991	-30.19515	635.69934	1344.39575	-99.24695	669.88867	1336.42615	-8.78977	704.06238	1354.02563	-75.75649	-133.85951	906.81519	-2.32395	101.45092	894.39484	3.48142	-143.29173	912.07654	-150.02654	118.05481	900.11041	-140.84378	-12.83341	896.85095	-182.68164	-166.52298	694.73981	-25.80187	-142.57339	403.52347	-136.19064	-118.12466	294.67502	-97.44743	-93.65458	60.37273	-148.96855	-122.01772	32.15115	-3.28769	-33.72988	46.20124	-176.93781	-153.83281	28.88182	-57.00918	141.93121	693.22894	-33.73287	98.55221	413.23212	-121.85496	71.43486	302.56598	-111.71727	52.60090	70.23968	-164.13144	-17.23081	48.70306	-182.81642	97.70056	34.59375	-33.37374	121.56727	30.06995	-82.87662	-3686.17676	-18.37927	-626.39197	-3729.57251	-19.63241	-1004.81842	-962.12067	679.33716	-4761.18848	-3747.35596	-20.73412	-1125.77307	-4014.31860	351.48294	-1027.30847	
2	0.008	0.66607	1635.67419	-171.89322	-7.90729	1491.16711	-229.51526	-4.90988	1642.89233	-59.13409	59.00439	1593.82190	-174.22531	-144.49710	1335.77625	-118.11312	123.48072	1342.03296	-127.51618	-24.32743	1332.34741	-167.08678	59.14678	1242.29395	-188.90102	-313.09540	1274.10461	-95.40802	-417.49832	1278.28784	-44.13398	-485.95969	1344.74756	-39.63741	-612.19165	1335.77808	22.95465	-630.52777	1334.90576	-34.45124	-689.38947	1308.66663	43.47110	-712.51788	1323.98462	-21.85942	299.44440	1307.90051	-137.26907	406.61746	1301.35059	-106.29324	501.13257	1340.37305	-111.17328	627.08820	1342.42371	-29.86514	635.97192	1344.23767	-99.00430	669.92273	1336.22534	-8.67410	704.16040	1353.83972	-75.92918	-133.74754	906.92999	-2.26577	101.45092	894.39484	3.48142	-143.11610	912.05157	-150.17207	118.12696	900.00006	-140.89188	-12.48091	896.76080	-182.66141	-166.41055	694.69916	-25.77656	-142.57339	403.52347	-136.19064	-118.07603	294.72009	-97.49461	-93.51383	60.41403	-148.94383	-121.97394	32.10194	-3.27099	-33.72988	46.20124	-176.93781	-153.87604	28.79443	-57.05637	141.93121	693.22894	-33.73287	98.55728	413.14096	-121.87774	71.43486	302.56598	-111.71727	52.60090	70.23968	-164.13144	-17.23081	48.70306	-182.81642	97.70056	34.59375	-33.37374	121.63673	30.03519	-82.88575	-3686.17676	-18.37927	-626.39197	-3727.36475	-18.87044	-1004.35907	-962.12067	679.33716	-4761.18848	-3747.35596	-20.73412	-1125.77307	-4014.31860	351.48294	-1027.30847	
3	0.017	0.58601	1635.69629	-171.68091	-7.93386	1491.35168	-229.32501	-5.06845	1642.78503	-58.93495	58.85125	1594.03271	-174.18109	-144.42488	1335.63220	-118.24335	123.45867	1342.07178	-127.59525	-24.32743	1332.34741	-167.08678	59.26454	1242.31555	-188.91086	-313.01443	1274.19226	-95.53217	-417.39905	1278.22424	-44.10983	-485.92892	1344.57666	-39.98010	-612.23499	1335.72998	22.96696	-630.53125	1334.79065	-34.54716	-689.17279	1308.67578	43.33211	-712.32996	1324.01746	-22.29071	299.67957	1307.82495	-137.09706	406.61746	1301.35059	-106.29324	501.28448	1340.28430	-111.03223	627.26434	1342.01001	-29.77781	636.18634	1344.02698	-98.88149	669.85052	1335.59656	-8.34607	704.20166	1353.58936	-75.99072	-133.51878	906.79413	-2.57763	101.45092	894.39484	3.48142	-142.94846	911.97882	-150.42670	118.14152	899.92706	-140.92506	-12.03794	896.77533	-182.78482	-166.37823	694.77075	-25.72754	-142.57339	403.52347	-136.19064	-118.07603	294.72009	-97.49461	-93.44221	60.42760	-149.00531	-122.01245	32.16710	-3.33716	-33.72988	46.20124	-176.93781	-153.90131	28.66205	-56.94022	141.91927	693.27893	-33.77724	98.55728	413.14096	-121.87774	71.52028	302.56036	-111.63026	52.52323	70.27230	-164.09416	-17.24900	48.61027	-182.80573	97.72644	34.53248	-33.34653	121.71611	30.11559	-82.96465	-3686.17676	-18.37927	-626.39197	-3730.16357	-19.15740	-1004.71399	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-4014.31860	351.48294	-1027.30847	
4	0.025	0.64872	1635.78748	-171.58235	-7.95327	1491.41748	-229.41638	-5.11834	1642.74963	-58.90178	58.79468	1594.11304	-174.19844	-144.41666	1335.59692	-118.36230	123.53210	1342.13586	-127.62400	-24.07606	1332.40894	-167.19894	59.26454	1242.31555	-188.91086	-312.90469	1274.35400	-95.78236	-417.30237	1278.20813	-44.43592	-485.85410	1344.44739	-40.11700	-611.83008	1335.63818	22.57759	-630.53973	1334.78796	-34.70446	-688.94922	1308.53699	42.90331	-712.42908	1324.17029	-22.53373	299.70889	1307.69824	-137.15459	406.60831	1301.26465	-106.24688	501.36554	1340.23621	-111.10475	626.89056	1340.93970	-30.21006	636.23395	1343.99829	-99.00967	669.89496	1335.19873	-8.54953	704.66302	1353.68860	-75.60262	-133.44539	906.86292	-2.53989	101.64388	894.46533	3.30923	-142.94846	911.97882	-150.42670	118.24237	899.82251	-140.85857	-12.03794	896.77533	-182.78482	-166.32265	694.71857	-25.79293	-142.56848	403.60001	-136.10338	-118.07603	294.72009	-97.49461	-93.45193	60.37345	-149.02135	-122.01772	32.15115	-3.28769	-33.72988	46.20124	-176.93781	-153.89351	28.74925	-57.15849	142.06612	693.23560	-33.81680	98.72159	413.17685	-121.76016	71.52028	302.56036	-111.63026	52.63555	70.13684	-163.91615	-17.11829	48.65751	-182.90813	97.62859	34.51071	-33.28123	121.79870	30.13941	-83.05009	-3686.17676	-18.37927	-626.39197	-3730.16357	-19.15740	-1004.71399	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-4014.31860	351.48294	-1027.30847	
5	0.033	0.65946	1635.95508	-171.31316	-8.12801	1491.81750	-229.49448	-5.26771	1642.73035	-58.72034	58.64482	1594.29846	-173.99957	-144.41666	1335.59692	-118.36230	123.62662	1342.18823	-127.68280	-23.95303	1332.38611	-167.14261	59.38058	1242.33545	-188.96223	-312.90219	1274.51526	-95.89816	-417.05194	1278.19348	-44.52339	-485.80161	1344.39966	-40.18293	-611.96082	1335.50793	22.21021	-630.33771	1334.80859	-35.08668	-688.99689	1308.54785	42.75968	-712.15851	1324.26416	-23.19733	299.72989	1307.60547	-137.35172	406.72733	1301.13196	-106.25785	501.34979	1340.08826	-111.09997	627.58887	1341.06372	-28.96960	636.35895	1343.61975	-98.88015	670.00879	1335.01721	-8.62626	704.59930	1353.30872	-75.29006	-133.42424	906.77844	-2.76537	101.71451	894.44574	3.37177	-142.94846	911.97882	-150.42670	118.24320	899.91138	-140.86848	-12.06576	896.70599	-182.80493	-166.26573	694.80780	-25.80501	-142.57339	403.52347	-136.19064	-118.09016	294.71164	-97.58025	-93.44221	60.42760	-149.00531	-121.98072	32.15368	-3.40510	-33.72988	46.20124	-176.93781	-153.84476	28.76182	-56.93470	142.06612	693.23560	-33.81680	98.72159	413.17685	-121.76016	71.52028	302.56036	-111.63026	52.61258	70.15556	-164.04311	-17.23081	48.70306	-182.81642	97.66212	34.52612	-33.24466	121.71611	30.11559	-82.96465	-3686.17676	-18.37927	-626.39197	-3729.81152	-19.16784	-1005.01123	-3748.42065	-21.23965	-1125.97546	-4014.31860	351.48294	-1027.30847	
6	0.042	0.54804	1636.09167	-171.28609	-8.14949	1491.88367	-229.34422	-5.35428	1642.77063	-58.58461	58.48801	1594.33411	-173.94092	-144.43770	1335.60022	-118.49083	123.72360	1342.13232	-127.62859	-23.57864	1332.42957	-167.41063	59.75785	1242.25037	-189.00937	-312.74777	1274.56323	-96.22975	-416.98544	1278.02368	-44.64082	-485.81259	1344.43726	-40.54016	-611.78998	1335.35559	21.80764	-630.80627	1335.17371	-35.69980	-688.95062	1308.50598	42.24142	-712.22314	1324.40161	-23.31123	299.72989	1307.60547	-137.35172	406.77716	1301.06189	-106.23904	501.49353	1339.95728	-111.07452	627.69720	1340.49939	-29.14049	636.45770	1343.42810	-98.89172	670.05988	1334.60205	-8.77989	704.76563	1352.92090	-75.31372	-133.36862	906.70331	-2.83635	101.83847	894.42877	3.31376	-142.88899	911.96729	-150.52838	118.33734	899.82288	-140.91927	-12.06576	896.70599	-182.80493	-166.27385	694.74738	-25.84463	-142.56848	403.60001	-136.10338	-118.07603	294.72009	-97.49461	-93.45193	60.37345	-149.02135	-122.01772	32.15115	-3.28769	-33.72988	46.20124	-176.93781	-153.84492	28.84355	-57.07329	142.06612	693.23560	-33.81680	98.67851	413.12003	-121.65056	71.52028	302.56036	-111.63026	52.68834	69.98743	-163.92917	-17.24900	48.61027	-182.80573	97.62859	34.51071	-33.28123	121.75384	30.19183	-83.06777	-3686.17676	-18.37927	-626.39197	-3729.57251	-19.63241	-1004.81842	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-4014.31860	351.48294	-1027.30847	
7	0.050	0.51750	1636.15930	-171.23839	-8.13583	1491.90295	-229.52171	-5.34719	1642.79126	-58.49203	58.58866	1594.38330	-173.78827	-144.43770	1335.60022	-118.49083	123.79490	1342.18054	-127.70084	-23.44252	1332.53833	-167.58803	59.75785	1242.25037	-189.00937	-312.65500	1274.59021	-96.73799	-416.81320	1278.08521	-44.74406	-485.86050	1344.36890	-40.53125	-611.66223	1335.23633	21.72455	-630.11249	1335.17615	-35.98684	-688.84827	1308.40405	42.12303	-712.05438	1324.58679	-23.65490	299.72989	1307.60547	-137.35172	406.91467	1300.92761	-106.30567	501.83179	1339.60449	-111.11257	627.70996	1340.09143	-29.17551	636.93555	1343.29285	-98.77110	670.14679	1334.22839	-8.79438	704.82489	1352.92163	-75.32593	-133.36862	906.70331	-2.83635	101.83847	894.42877	3.31376	-142.86452	911.92566	-150.59607	118.55518	899.67761	-140.88632	-12.06576	896.70599	-182.80493	-166.23738	694.73193	-25.94176	-142.58000	403.51630	-136.07652	-118.07603	294.72009	-97.49461	-93.55473	60.39038	-149.07114	-122.01245	32.16710	-3.33716	-33.72988	46.20124	-176.93781	-153.80829	28.75861	-57.10837	142.06612	693.23560	-33.81680	98.75592	413.08588	-121.64883	71.52028	302.56036	-111.63026	52.64568	70.05149	-163.96344	-17.11645	48.75687	-182.95694	97.68268	34.54798	-33.30939	121.77587	30.04128	-83.00978	-3686.17676	-18.37927	-626.39197	-3729.92456	-19.62196	-1004.52112	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-4014.31860	351.48294	-1027.30847	
8	0.058	0.48683	1636.23499	-171.28543	-7.96738	1491.97803	-229.40533	-5.38624	1642.75732	-58.44894	58.65158	1594.40222	-173.81473	-144.23024	1335.58667	-118.73220	123.79490	1342.18054	-127.70084	-23.42110	1332.61511	-167.57654	59.75785	1242.25037	-189.00937	-312.66794	1274.44763	-96.81857	-416.81696	1278.23352	-44.88745	-485.79959	1344.59485	-40.79832	-611.38763	1335.15332	21.52522	-630.09369	1335.26819	-36.23835	-688.63049	1308.34924	41.93476	-711.94531	1324.64026	-23.84293	299.85715	1307.49023	-137.33034	406.91467	1300.92761	-106.30567	501.82455	1339.53809	-111.06049	627.62775	1340.04431	-29.01452	637.12012	1342.93091	-98.81680	670.37958	1333.90503	-8.62371	704.82880	1352.62646	-75.21059	-133.27339	906.77869	-2.80786	101.90717	894.39227	3.36560	-142.85707	911.88525	-150.65105	118.62241	899.66125	-140.94839	-11.86248	896.79987	-182.84026	-166.13379	694.79248	-25.93692	-142.58000	403.51630	-136.07652	-118.07603	294.72009	-97.49461	-93.55473	60.39038	-149.07114	-121.97394	32.10194	-3.27099	-33.72988	46.20124	-176.93781	-153.87062	28.72549	-57.03597	142.10475	693.25555	-33.72668	98.75592	413.08588	-121.64883	71.62883	302.59924	-111.59359	52.64568	70.05149	-163.96344	-17.23081	48.70306	-182.81642	97.68268	34.54798	-33.30939	121.83904	30.06428	-83.01330	-3686.17676	-18.37927	-626.39197	-3730.85620	-19.66506	-1005.19287	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-4014.31860	351.48294	-1027.30847	
9	0.067	0.50937	1636.24609	-171.21820	-7.92789	1492.06274	-229.73076	-5.51992	1642.80615	-58.42137	58.56713	1594.47668	-173.67696	-144.10876	1335.55591	-119.06690	123.84843	1342.21521	-127.73376	-23.42110	1332.61511	-167.57654	59.80214	1242.33838	-189.16473	-312.59070	1274.20654	-97.25506	-416.71747	1278.16821	-45.12948	-485.73682	1344.63708	-40.80101	-611.37903	1335.14111	21.12100	-630.09247	1335.36804	-36.31480	-688.63959	1308.35559	41.47574	-711.79639	1324.61414	-24.04950	300.03189	1307.49243	-137.34549	406.91467	1300.92761	-106.30567	501.93094	1339.50623	-111.02499	627.79883	1339.98938	-28.83324	637.12012	1342.93091	-98.81680	670.45746	1333.64575	-8.43592	704.75140	1352.43286	-75.23885	-133.29808	906.74011	-2.93519	101.99455	894.33148	3.29912	-142.60675	911.72064	-150.74361	118.79230	899.67194	-141.07808	-11.86248	896.79987	-182.84026	-166.04968	694.83704	-25.85297	-142.57727	403.64337	-135.92244	-118.12466	294.67502	-97.44743	-93.54501	60.44454	-149.05511	-122.01772	32.15115	-3.28769	-33.72988	46.20124	-176.93781	-153.70085	28.79179	-56.97551	142.22194	693.27856	-33.74510	98.75592	413.08588	-121.64883	71.69152	302.55130	-111.58611	52.61258	70.15556	-164.04311	-17.24717	48.70963	-182.85454	97.70542	34.48779	-33.27949	121.64754	30.08865	-82.93304	-3686.17676	-18.37927	-626.39197	-3729.92456	-19.62196	-1004.52112	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-4014.31860	351.48294	-1027.30847	
10	0.075	0.48155	1636.30933	-171.20779	-7.80287	1492.09888	-229.78058	-5.40601	1642.76611	-58.35738	58.61089	1594.55933	-173.62633	-143.98528	1335.56030	-119.19767	124.02348	1342.32056	-127.95579	-23.42110	1332.61511	-167.57654	59.91819	1242.35828	-189.21611	-312.64386	1274.04309	-97.54744	-416.40988	1278.46313	-45.70303	-485.63666	1344.70032	-41.02785	-611.30542	1335.17053	20.93972	-630.01031	1335.54700	-36.50869	-688.78345	1308.14185	41.14920	-711.87427	1324.54700	-24.13952	300.23148	1307.51147	-137.24828	406.90509	1300.86316	-106.34141	501.93094	1339.50623	-111.02499	627.79883	1339.98938	-28.83324	637.12012	1342.93091	-98.81680	670.42401	1333.49512	-8.43599	704.86572	1352.12451	-75.36859	-133.13420	906.85199	-2.95483	101.99455	894.33148	3.29912	-142.51271	911.70587	-150.94600	118.90578	899.66553	-140.92418	-11.75214	896.80908	-182.95757	-165.96512	694.86975	-25.83472	-142.54669	403.70950	-135.90009	-118.09521	294.86169	-97.16934	-93.61663	60.43096	-148.99362	-122.01772	32.15115	-3.28769	-33.72988	46.20124	-176.93781	-153.76343	28.80579	-57.08812	142.10475	693.25555	-33.72668	98.84251	413.17450	-121.66383	71.96478	302.60693	-111.54916	52.64568	70.05149	-163.96344	-17.24900	48.61027	-182.80573	97.60585	34.57090	-33.31114	121.71700	30.05389	-82.94218	-3686.17676	-18.37927	-626.39197	-3731.20850	-19.65472	-1004.89575	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-4014.31860	351.48294	-1027.30847	
