PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\JAWA_woman\Women_Action_13.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1450	41	mm	120.00	1	      1450
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31	X32	Y32	Z32	X33	Y33	Z33	X34	Y34	Z34	X35	Y35	Z35	X36	Y36	Z36	X37	Y37	Z37	X38	Y38	Z38	X39	Y39	Z39	X40	Y40	Z40	X41	Y41	Z41	

1	0.000	22.66633	1643.69128	-259.90701	24.29110	1506.02905	-332.65076	-0.07037	1639.54431	-148.85115	80.59476	1601.66565	-257.75851	-134.56329	1339.44067	-242.50095	140.94658	1346.75513	-239.61081	-8.72497	1339.80493	-281.39374	74.47134	1244.45605	-305.73352	-302.56750	1266.18909	-222.27449	-407.02283	1267.98010	-176.82492	-476.48767	1334.11194	-169.02589	-601.33453	1323.49512	-105.15423	-621.23407	1322.82666	-162.25308	-678.00177	1301.78442	-81.98356	-702.95978	1316.73584	-147.62009	309.74045	1301.42615	-252.66910	418.20563	1288.51831	-225.42188	513.84247	1324.28918	-227.26044	643.73743	1314.53528	-145.82658	646.99213	1321.88623	-215.76083	689.45618	1309.34253	-129.74019	717.03229	1331.30664	-196.35760	-129.14929	901.22705	-124.65682	109.67694	893.15045	-107.17635	-129.42276	905.89929	-271.49881	131.12912	895.38184	-251.82095	2.28902	893.38184	-298.07428	-156.24495	694.43634	-140.37346	-129.09708	401.68558	-239.72968	-102.53477	292.28122	-201.15575	-76.76341	59.45042	-254.45499	-95.81960	32.67743	-106.93756	-18.93360	45.48424	-286.34964	-131.33461	28.42384	-157.19850	150.73456	693.85095	-140.09979	111.97464	412.27151	-224.07355	86.40225	301.64127	-213.52544	70.22349	69.37834	-265.55682	1.97260	46.71127	-285.67917	109.72163	35.19700	-130.88982	135.86047	29.51434	-179.91248	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3731.20850	-19.65472	-1004.89575	-4014.31860	351.48294	-1027.30847	
2	0.008	22.71559	1643.74890	-260.04001	24.31084	1506.14270	-332.83963	-0.01359	1639.52625	-148.90553	80.61401	1601.61572	-257.79938	-134.48663	1339.34326	-242.58411	140.94658	1346.75513	-239.61081	-8.72497	1339.80493	-281.39374	74.48154	1244.45728	-305.87323	-302.64633	1266.10803	-222.25446	-407.02832	1267.95996	-176.70190	-476.59210	1333.93042	-169.07935	-601.48267	1323.17078	-105.19489	-621.32318	1322.92224	-162.67598	-677.99036	1301.71667	-81.89289	-703.00562	1316.70984	-147.57051	309.74045	1301.42615	-252.66910	418.20563	1288.51831	-225.42188	513.89630	1324.12134	-227.27693	643.73743	1314.53528	-145.82658	647.20551	1321.66162	-215.87032	689.29370	1309.24817	-129.64059	717.07489	1331.08179	-196.25781	-129.15556	901.37439	-124.74017	109.63725	893.19885	-107.16728	-129.42276	905.89929	-271.49881	131.04874	895.43176	-251.89684	2.28902	893.38184	-298.07428	-156.25876	694.47607	-140.45038	-129.09589	401.63791	-239.79343	-102.48167	292.12982	-201.21381	-76.85577	59.37109	-254.43756	-95.87291	32.69801	-106.91013	-18.93360	45.48424	-286.34964	-131.29451	28.45215	-157.33640	150.65048	693.88629	-140.09138	111.97464	412.27151	-224.07355	86.51211	301.58179	-213.55196	70.22349	69.37834	-265.55682	1.96031	46.65298	-285.88266	109.74794	35.23265	-130.96310	135.83795	29.51625	-179.96246	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3730.85620	-19.66506	-1005.19287	-4014.31860	351.48294	-1027.30847	
3	0.017	22.72870	1643.67749	-260.04727	24.30824	1506.13123	-332.96060	0.04785	1639.57703	-149.04959	80.68683	1601.58582	-257.75977	-134.47083	1339.30774	-242.81319	140.96417	1346.81250	-239.62650	-8.72497	1339.80493	-281.39374	74.61153	1244.44348	-306.01553	-302.59558	1266.01428	-222.22813	-406.95663	1267.90112	-177.04982	-476.63171	1333.80200	-169.12904	-601.75958	1322.72559	-105.11603	-621.25256	1322.93530	-162.89078	-677.89081	1301.49622	-81.75807	-703.00128	1316.67371	-147.61087	309.67529	1301.37244	-252.56975	418.07568	1288.34448	-225.25902	514.13342	1324.25500	-228.11971	643.73743	1314.53528	-145.82658	647.25793	1321.61658	-215.83611	689.16754	1308.93481	-129.85493	717.15125	1331.00244	-196.25735	-129.15556	901.37439	-124.74017	109.53244	893.21576	-107.22655	-129.46764	905.97125	-271.60565	131.04874	895.43176	-251.89684	2.36115	893.34711	-298.24576	-156.25876	694.47607	-140.45038	-129.00813	401.64484	-239.85893	-102.53477	292.28122	-201.15575	-76.79086	59.30790	-254.46117	-95.86362	32.72869	-106.95469	-18.93360	45.48424	-286.34964	-131.36641	28.37191	-157.36665	150.65048	693.88629	-140.09138	111.97108	412.34973	-224.09111	86.40225	301.64127	-213.52544	70.22349	69.37834	-265.55682	2.01265	46.72893	-285.86530	109.75433	35.27627	-130.87228	135.89183	29.46641	-179.94455	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3731.20850	-19.65472	-1004.89575	-4014.31860	351.48294	-1027.30847	
4	0.025	22.73991	1643.68799	-260.06146	24.40527	1506.08655	-332.93607	0.03136	1639.51587	-149.23193	80.68683	1601.58582	-257.75977	-134.39320	1339.29700	-242.86412	141.05215	1346.85828	-239.64961	-8.34888	1339.85071	-281.75018	74.61153	1244.44348	-306.01553	-302.68314	1265.88745	-222.38345	-407.01056	1267.71228	-177.14220	-476.57101	1333.73938	-169.14413	-601.77264	1322.65527	-105.09064	-621.35394	1322.84644	-162.91872	-677.83441	1301.31165	-81.82980	-702.99622	1316.49512	-147.58012	309.79080	1301.22571	-252.65096	418.06616	1288.25610	-225.19244	514.27814	1324.17102	-227.98705	643.88025	1314.45239	-145.90051	647.22058	1321.51733	-215.60051	688.97247	1308.87085	-129.49950	717.22223	1330.89282	-196.20284	-129.15556	901.37439	-124.74017	109.53244	893.21576	-107.22655	-129.40411	905.91992	-271.61511	131.17265	895.41040	-251.90289	2.36115	893.34711	-298.24576	-156.21533	694.48334	-140.53123	-129.13214	401.65881	-239.84769	-102.53477	292.28122	-201.15575	-76.79212	59.28817	-254.49678	-95.92978	32.74473	-107.00047	-18.93360	45.48424	-286.34964	-131.31535	28.48429	-157.23141	150.65048	693.88629	-140.09138	111.97464	412.27151	-224.07355	86.47736	301.57733	-213.54492	70.22349	69.37834	-265.55682	1.96031	46.65298	-285.88266	109.72163	35.19700	-130.88982	135.89183	29.46641	-179.94455	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3730.16357	-19.15740	-1004.71399	-4014.31860	351.48294	-1027.30847	
5	0.033	22.83668	1643.62207	-260.09167	24.40527	1506.08655	-332.93607	0.07479	1639.52856	-149.34239	80.68683	1601.58582	-257.75977	-134.43445	1339.33142	-242.86961	141.03456	1346.80103	-239.63393	-8.39707	1339.91040	-281.68527	74.95271	1244.53052	-306.09656	-302.48373	1265.77563	-222.62749	-406.95612	1267.63147	-177.11626	-476.57101	1333.73938	-169.14413	-601.78271	1322.56177	-105.17848	-621.39954	1322.76416	-162.83847	-677.78735	1301.15002	-81.64488	-702.87823	1316.26624	-147.40479	309.90985	1301.20276	-252.65193	418.32993	1288.21143	-225.20122	514.25488	1324.03577	-227.88539	644.01245	1314.40271	-145.71834	647.33905	1321.42297	-215.54933	688.87341	1309.12561	-128.91301	717.24652	1330.77368	-196.16011	-129.15556	901.37439	-124.74017	109.53244	893.21576	-107.22655	-129.40411	905.91992	-271.61511	131.17265	895.41040	-251.90289	2.26168	893.25647	-298.40967	-156.21533	694.48334	-140.53123	-129.00813	401.64484	-239.85893	-102.53477	292.28122	-201.15575	-76.85577	59.37109	-254.43756	-95.92978	32.74473	-107.00047	-18.93360	45.48424	-286.34964	-131.29451	28.45215	-157.33640	150.65048	693.88629	-140.09138	111.97971	412.41223	-224.14388	86.35591	301.71173	-213.51892	70.22349	69.37834	-265.55682	1.92026	46.63532	-285.69650	109.74794	35.23265	-130.96310	135.80659	29.56418	-179.93040	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3729.92456	-19.62196	-1004.52112	-4014.31860	351.48294	-1027.30847	
6	0.042	22.84858	1643.66504	-260.08966	24.40527	1506.08655	-332.93607	0.17759	1639.61340	-149.39799	80.95810	1601.50793	-257.85294	-134.36639	1339.26697	-242.86282	141.07292	1346.89539	-239.68352	-8.34888	1339.85071	-281.75018	74.95271	1244.53052	-306.09656	-302.37570	1265.63379	-222.66789	-406.90973	1267.57129	-177.27032	-476.54047	1333.62500	-169.18015	-601.58777	1322.42761	-105.28127	-621.47540	1322.76135	-162.83762	-676.99158	1301.01123	-80.78718	-702.92487	1316.07605	-147.34727	309.83893	1301.13977	-252.54701	418.32993	1288.21143	-225.20122	514.38745	1324.04492	-227.82530	643.93903	1314.36108	-145.54700	647.40918	1321.39893	-215.48100	688.85999	1308.74890	-129.42082	717.27985	1330.50684	-196.00412	-128.94283	901.30420	-124.75899	109.73989	893.19983	-107.45465	-129.42148	905.97601	-271.69720	131.09227	895.46033	-251.97879	2.26168	893.25647	-298.40967	-156.21533	694.48334	-140.53123	-129.12599	401.66782	-239.98352	-102.48455	292.28464	-201.22771	-76.87125	59.31876	-254.38837	-95.93907	32.71404	-106.95591	-18.93360	45.48424	-286.34964	-131.32768	28.43431	-157.24324	150.65048	693.88629	-140.09138	111.97464	412.27151	-224.07355	86.36751	301.63684	-213.51842	70.22349	69.37834	-265.55682	1.99299	46.62729	-285.73547	109.74794	35.23265	-130.96310	135.92680	29.52592	-179.97635	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3729.57251	-19.63241	-1004.81842	-4014.31860	351.48294	-1027.30847	
7	0.050	23.00002	1643.57764	-260.24808	24.40527	1506.08655	-332.93607	0.28610	1639.59631	-149.46799	80.95810	1601.50793	-257.85294	-134.36639	1339.26697	-242.86282	141.09052	1346.95264	-239.69920	-8.34888	1339.85071	-281.75018	75.00692	1244.65723	-306.16916	-302.38379	1265.28186	-222.57834	-406.95132	1267.43286	-177.44325	-476.65253	1333.52002	-169.00101	-601.33185	1322.28845	-105.22447	-621.47949	1322.70325	-162.80623	-676.89288	1300.82263	-80.74368	-703.01581	1315.83228	-147.31052	309.83893	1301.13977	-252.54701	418.32993	1288.21143	-225.20122	514.38745	1324.04492	-227.82530	643.87921	1314.30750	-145.39441	647.30286	1321.08838	-215.45792	688.90674	1308.58508	-129.41667	717.29565	1330.36865	-195.91251	-128.70181	901.31488	-125.00078	109.77172	893.28558	-107.49493	-129.50491	905.99915	-271.71988	131.09227	895.46033	-251.97879	2.22377	893.18823	-298.59534	-156.03552	694.48218	-140.66077	-129.00198	401.65384	-239.99477	-102.48455	292.28464	-201.22771	-76.79319	59.32732	-254.38380	-95.86362	32.72869	-106.95469	-18.93360	45.48424	-286.34964	-131.28577	28.46765	-157.25475	150.67703	693.90698	-140.22450	111.93912	412.32278	-224.15321	86.52370	301.50690	-213.55145	70.22349	69.37834	-265.55682	1.99299	46.62729	-285.73547	109.72163	35.19700	-130.88982	135.83052	29.40752	-179.93497	-962.12067	679.33716	-4761.18848	-3747.35596	-20.73412	-1125.77307	-3686.17676	-18.37927	-626.39197	-3730.16357	-19.15740	-1004.71399	-4014.31860	351.48294	-1027.30847	
8	0.058	23.01865	1643.52722	-260.34723	24.40527	1506.08655	-332.93607	0.28575	1639.60962	-149.48494	80.95810	1601.50793	-257.85294	-134.36528	1339.22913	-242.90448	141.09052	1346.95264	-239.69920	-8.36841	1339.76648	-281.76807	75.00692	1244.65723	-306.16916	-302.35846	1265.20129	-222.55194	-406.91946	1267.29907	-177.46228	-476.66742	1333.48035	-168.99240	-601.30328	1322.11035	-105.07082	-621.64465	1322.32678	-162.48770	-677.08081	1300.62610	-80.70393	-702.81781	1315.74463	-147.30450	309.90714	1301.09314	-252.60747	418.32993	1288.21143	-225.20122	514.38745	1324.04492	-227.82530	643.87921	1314.30750	-145.39441	647.38745	1320.85120	-215.41339	689.08014	1308.58167	-128.39301	717.24384	1330.17542	-195.83717	-128.77222	901.37817	-125.15514	109.77958	893.15137	-107.46372	-129.40492	905.97113	-271.79788	131.09227	895.46033	-251.97879	2.13533	893.15240	-298.84146	-156.08786	694.41760	-140.66879	-129.00198	401.65384	-239.99477	-102.44093	292.20898	-201.31010	-76.80634	59.25558	-254.41196	-95.87291	32.69801	-106.91013	-18.93360	45.48424	-286.34964	-131.35408	28.42190	-157.35483	150.67703	693.90698	-140.22450	111.97108	412.34973	-224.09111	86.27007	301.53012	-213.58441	70.22349	69.37834	-265.55682	2.01265	46.72893	-285.86530	109.74794	35.23265	-130.96310	135.89183	29.46641	-179.94455	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3729.92456	-19.62196	-1004.52112	-4014.31860	351.48294	-1027.30847	
9	0.067	23.01865	1643.52722	-260.34723	24.40527	1506.08655	-332.93607	0.34907	1639.66016	-149.66444	81.00321	1601.53906	-257.93942	-134.36528	1339.22913	-242.90448	141.15277	1346.94031	-239.69572	-8.27914	1339.86646	-281.92422	75.00692	1244.65723	-306.16916	-302.27191	1265.10291	-222.52040	-406.91946	1267.29907	-177.46228	-476.54199	1333.47876	-168.94240	-601.22668	1322.14063	-105.00751	-621.54510	1322.10742	-162.49139	-677.08081	1300.62610	-80.70393	-702.67676	1315.64001	-147.28239	309.90714	1301.09314	-252.60747	418.41589	1288.10498	-225.14915	514.45355	1323.98413	-227.65999	643.87921	1314.30750	-145.39441	647.43988	1320.80615	-215.37914	689.15234	1308.49512	-128.41956	717.30597	1330.01843	-195.90729	-128.74445	901.36200	-125.03948	109.77172	893.28558	-107.49493	-129.48836	905.99420	-271.82053	131.21924	895.46460	-252.12372	2.26633	892.96600	-298.95728	-156.15756	694.49689	-140.75069	-129.00198	401.65384	-239.99477	-102.51056	292.34857	-201.29883	-76.85577	59.37109	-254.43756	-95.87291	32.69801	-106.91013	-18.93360	45.48424	-286.34964	-131.36435	28.50377	-157.33986	150.67703	693.90698	-140.22450	112.05194	412.34113	-224.29138	86.25848	301.60501	-213.58492	70.22349	69.37834	-265.55682	1.92026	46.63532	-285.69650	109.74912	35.26147	-130.88179	135.83795	29.51625	-179.96246	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3731.20850	-19.65472	-1004.89575	-4014.31860	351.48294	-1027.30847	
10	0.075	22.97352	1643.45483	-260.41034	24.40527	1506.08655	-332.93607	0.45314	1639.64941	-149.73314	81.01263	1601.59387	-258.19818	-134.34534	1339.21143	-242.96710	141.20869	1346.93079	-239.78419	-8.27914	1339.86646	-281.92422	75.08739	1244.69421	-306.12616	-302.37466	1265.13806	-222.68997	-406.80066	1267.31897	-177.52635	-476.79404	1333.21265	-168.88882	-601.22668	1322.14063	-105.00751	-621.41125	1322.11450	-162.33548	-676.99249	1300.50635	-80.63218	-702.73254	1315.39844	-147.21455	310.03937	1301.10168	-252.54398	418.53906	1288.00073	-225.00029	514.43439	1323.84790	-227.69868	643.89978	1314.07971	-145.30818	647.43311	1320.70459	-215.32127	689.14990	1308.40442	-128.37030	717.42706	1329.86536	-195.84911	-128.62741	901.28741	-125.11949	109.85482	893.35028	-107.49467	-129.41422	905.99176	-271.94083	131.19749	895.36133	-252.27814	2.26633	892.96600	-298.95728	-156.17238	694.37781	-140.83434	-128.91258	401.68323	-239.99835	-102.46693	292.27289	-201.38123	-76.74546	59.45180	-254.45216	-95.86362	32.72869	-106.95469	-18.93360	45.48424	-286.34964	-131.30661	28.49979	-157.14977	150.67703	693.90698	-140.22450	112.07290	412.48743	-224.36565	86.32199	301.61594	-213.60490	70.22349	69.37834	-265.55682	1.92026	46.63532	-285.69650	109.72163	35.19700	-130.88982	135.86047	29.51434	-179.91248	-962.12067	679.33716	-4761.18848	-3748.42065	-21.23965	-1125.97546	-3686.17676	-18.37927	-626.39197	-3729.81152	-19.16784	-1005.01123	-4014.31860	351.48294	-1027.30847	
