C:\MAC3D_DATA\yoshiyuki-t\dance@TOKYO\dance_F\hosei\hosei_smooth\position\F_dance_motionType17.ts
DataRate	CameraRate	NumFrames	Units
120.0	120.0	       919	mm
Frame#	Time	Top.Head											Back.Head											Front.Head											L.Head_Offset											R.Shoulder											L.Shouder											Neck											L.BackOffset											R.Bicep											R.Elbow											R.ForeArm											R.Radius											R.Ulna											R.Thumb											R.Pinky											L.Bicep											L.Elbow											L.ForeArm											L.Radius											L.Ulna											L.Thumb											L.Pinky											R.ASIS											L.ASIS											R.PSIS											L.PSIS											V.Sacral											R.Thigh											R.Knee											R.Shank											R.Ankle											R.Heel											R.Toe											R.Foot											L.Thigh											L.Knee											L.Shank											L.Ankle											L.Toe											L.Heel											L.Foot											
		X1	Y1	Z1	vX1	vY1	vZ1	vR1	aX1	aY1	aZ1	aR1	X2	Y2	Z2	vX2	vY2	vZ2	vR2	aX2	aY2	aZ2	aR2	X3	Y3	Z3	vX3	vY3	vZ3	vR3	aX3	aY3	aZ3	aR3	X4	Y4	Z4	vX4	vY4	vZ4	vR4	aX4	aY4	aZ4	aR4	X5	Y5	Z5	vX5	vY5	vZ5	vR5	aX5	aY5	aZ5	aR5	X6	Y6	Z6	vX6	vY6	vZ6	vR6	aX6	aY6	aZ6	aR6	X7	Y7	Z7	vX7	vY7	vZ7	vR7	aX7	aY7	aZ7	aR7	X8	Y8	Z8	vX8	vY8	vZ8	vR8	aX8	aY8	aZ8	aR8	X9	Y9	Z9	vX9	vY9	vZ9	vR9	aX9	aY9	aZ9	aR9	X10	Y10	Z10	vX10	vY10	vZ10	vR10	aX10	aY10	aZ10	aR10	X11	Y11	Z11	vX11	vY11	vZ11	vR11	aX11	aY11	aZ11	aR11	X12	Y12	Z12	vX12	vY12	vZ12	vR12	aX12	aY12	aZ12	aR12	X13	Y13	Z13	vX13	vY13	vZ13	vR13	aX13	aY13	aZ13	aR13	X14	Y14	Z14	vX14	vY14	vZ14	vR14	aX14	aY14	aZ14	aR14	X15	Y15	Z15	vX15	vY15	vZ15	vR15	aX15	aY15	aZ15	aR15	X16	Y16	Z16	vX16	vY16	vZ16	vR16	aX16	aY16	aZ16	aR16	X17	Y17	Z17	vX17	vY17	vZ17	vR17	aX17	aY17	aZ17	aR17	X18	Y18	Z18	vX18	vY18	vZ18	vR18	aX18	aY18	aZ18	aR18	X19	Y19	Z19	vX19	vY19	vZ19	vR19	aX19	aY19	aZ19	aR19	X20	Y20	Z20	vX20	vY20	vZ20	vR20	aX20	aY20	aZ20	aR20	X21	Y21	Z21	vX21	vY21	vZ21	vR21	aX21	aY21	aZ21	aR21	X22	Y22	Z22	vX22	vY22	vZ22	vR22	aX22	aY22	aZ22	aR22	X23	Y23	Z23	vX23	vY23	vZ23	vR23	aX23	aY23	aZ23	aR23	X24	Y24	Z24	vX24	vY24	vZ24	vR24	aX24	aY24	aZ24	aR24	X25	Y25	Z25	vX25	vY25	vZ25	vR25	aX25	aY25	aZ25	aR25	X26	Y26	Z26	vX26	vY26	vZ26	vR26	aX26	aY26	aZ26	aR26	X27	Y27	Z27	vX27	vY27	vZ27	vR27	aX27	aY27	aZ27	aR27	X28	Y28	Z28	vX28	vY28	vZ28	vR28	aX28	aY28	aZ28	aR28	X29	Y29	Z29	vX29	vY29	vZ29	vR29	aX29	aY29	aZ29	aR29	X30	Y30	Z30	vX30	vY30	vZ30	vR30	aX30	aY30	aZ30	aR30	X31	Y31	Z31	vX31	vY31	vZ31	vR31	aX31	aY31	aZ31	aR31	X32	Y32	Z32	vX32	vY32	vZ32	vR32	aX32	aY32	aZ32	aR32	X33	Y33	Z33	vX33	vY33	vZ33	vR33	aX33	aY33	aZ33	aR33	X34	Y34	Z34	vX34	vY34	vZ34	vR34	aX34	aY34	aZ34	aR34	X35	Y35	Z35	vX35	vY35	vZ35	vR35	aX35	aY35	aZ35	aR35	X36	Y36	Z36	vX36	vY36	vZ36	vR36	aX36	aY36	aZ36	aR36	X37	Y37	Z37	vX37	vY37	vZ37	vR37	aX37	aY37	aZ37	aR37	X38	Y38	Z38	vX38	vY38	vZ38	vR38	aX38	aY38	aZ38	aR38	X39	Y39	Z39	vX39	vY39	vZ39	vR39	aX39	aY39	aZ39	aR39	X40	Y40	Z40	vX40	vY40	vZ40	vR40	aX40	aY40	aZ40	aR40	X41	Y41	Z41	vX41	vY41	vZ41	vR41	aX41	aY41	aZ41	aR41	

1	0.000	226.30180	1609.35864	348.37616									105.97618	1518.75781	365.01358									340.10449	1526.25818	339.23410									201.04654	1523.31104	251.34184									207.19473	1333.57190	495.29172									227.26924	1322.78210	202.49362									132.56319	1239.48267	342.11310									139.87851	1192.17603	250.90404									215.63213	1241.77136	668.47723									256.01657	1238.35840	753.50983									236.66962	1260.12268	841.48755									312.24814	1284.78345	963.81445									242.91493	1251.80896	962.96613									304.36432	1288.70776	1027.89014									241.82071	1269.67004	1033.36292									261.89072	1223.58875	63.85858									334.98816	1220.19568	-13.09637									337.48166	1234.93323	-119.44404									433.63773	1261.76086	-202.38817									366.10416	1228.25598	-217.49129									434.88397	1251.15686	-277.09909									391.23596	1218.03308	-285.94043									348.07178	965.01648	472.65060									346.33459	956.93042	260.76398									186.46355	972.63544	505.96225									198.01799	970.71027	227.60654									137.64964	965.65143	355.67050									282.97385	497.94766	471.59769									185.09343	426.68549	522.24316									223.21780	306.13962	492.40100									147.14688	93.31637	475.54492									127.63403	73.88080	410.13068									278.67963	68.02674	489.93671									235.21284	59.23247	521.50262									298.78217	483.99094	267.13174									214.71165	423.61078	205.79341									252.26221	307.19589	238.11005									163.33832	102.91602	245.85472									315.78079	60.56405	258.24536									141.43799	79.15669	283.98785									279.54779	54.71454	221.07886									
2	0.008	226.32104	1609.35046	348.36292	2.15332	-0.93750	-1.65161	2.87115	-37.35352	10.54688	-14.94141	41.59047	105.91074	1518.76831	364.97296	-7.44049	1.28174	-4.60327	8.84273	98.87695	5.27344	65.03906	118.46747	340.09058	1526.25110	339.22903	-1.72119	-0.89355	-0.66650	2.05065	-12.30469	-10.54688	-14.06250	21.45684	201.04431	1523.31750	251.33211	-0.36987	0.77637	-1.28998	1.55035	-24.60938	0.00000	-29.22363	38.20526	207.20853	1333.63220	495.16901	1.56830	7.38281	-14.47083	16.32085	-20.87402	35.15625	61.08398	73.50469	227.29582	1322.86353	202.41322	2.88940	9.71924	-9.68536	14.02207	-72.07031	-12.30469	-9.00879	73.66609	132.53914	1239.50061	342.06644	-3.05878	2.20459	-6.27869	7.32381	-41.52832	12.30469	-163.03711	168.69234	139.87170	1192.18701	250.72841	-1.01440	1.50879	-20.62866	20.70863	-47.46094	45.70313	107.22656	125.85250	215.65282	1241.83862	668.44318	2.74567	8.15918	-4.35059	9.64565	63.06152	21.09375	-63.28125	91.79443	256.02704	1238.43494	753.48596	1.34399	9.37500	-2.86377	9.89435	21.09375	45.70313	0.00000	50.33609	236.89365	1260.06458	841.30133	26.82678	-6.67236	-22.07886	35.37899	-13.62305	72.07031	64.16016	97.44867	312.30151	1284.81604	963.75555	6.49109	4.15283	-7.13013	10.49852	20.65430	58.00781	-14.94141	63.36207	242.98320	1251.86780	962.94952	8.28369	7.28760	-2.29248	11.26872	21.97266	54.49219	-72.07031	92.98563	304.42593	1288.75391	1027.83374	7.61353	5.61768	-7.08984	11.82328	52.73438	19.33594	-77.34375	95.58686	241.81970	1269.70764	1033.29651	0.09613	4.37988	-7.78564	8.93358	52.07520	-31.64063	43.94531	75.12753	261.83466	1223.59106	63.80329	-6.44714	0.48340	-6.64970	9.27458	67.23633	49.21875	-3.46069	83.39776	334.98645	1220.21643	-13.15914	-1.05103	3.05420	-7.82965	8.46972	-203.02734	135.35156	-71.31500	254.21640	337.37326	1234.95935	-119.46017	-12.63062	3.20801	-2.13364	13.20516	90.52734	17.57813	-47.57080	103.76498	433.60321	1261.80969	-202.43893	-3.92029	5.82275	-6.14044	9.32621	53.17383	-8.78906	-11.64551	55.13911	366.04178	1228.33154	-217.57794	-7.31323	8.96484	-10.17792	15.40915	41.30859	-24.60938	52.95410	71.52732	434.88486	1251.15002	-277.13229	0.06592	-0.79834	-4.12720	4.20422	-9.66797	5.27344	-34.27734	36.00299	391.16727	1218.01099	-286.05020	-7.97791	-2.38770	-13.17810	15.58879	63.72070	63.28125	-1.31836	89.81416	348.07327	965.04822	472.57941	0.00183	3.61816	-8.75610	9.47420	-42.62695	-45.70313	-50.97656	80.65012	346.26080	956.96283	260.56119	-8.65906	3.99536	-23.77625	25.61742	47.02148	25.48828	134.03320	144.31068	186.45822	972.63531	505.95911	-0.83313	0.09155	-0.52734	0.99024	-46.58203	25.48828	-36.03516	64.17220	198.10017	970.65833	227.60051	9.21936	-6.16699	-0.79926	11.12058	-154.24805	15.82031	-18.23730	156.12604	137.61517	965.69263	355.65591	-3.92578	4.74976	-1.65527	6.38059	50.53711	-46.58203	22.85156	72.42982	282.94495	497.91595	471.61072	-3.18054	-3.38562	1.36963	4.84295	68.99414	100.63477	-46.58203	130.60411	185.09241	426.68719	522.20300	-0.08789	0.22522	-5.03174	5.03754	8.34961	4.83398	-50.97656	51.88153	223.22208	306.17587	492.34924	0.55573	4.37256	-6.20911	7.61453	10.32715	5.27344	0.43945	11.60398	147.15576	93.30896	475.54346	0.95398	-0.79697	-0.15564	1.25278	-26.80664	22.08252	4.83398	35.06567	127.63404	73.88082	410.13068	0.00183	0.00275	0.00000	0.00330	0.00000	0.00000	0.00000	0.00000	278.66733	68.03967	489.91925	-1.27258	1.53214	-1.97571	2.80541	48.77930	-4.72412	28.56445	56.72447	235.20210	59.24626	521.48877	-1.16180	1.61407	-1.71021	2.62294	30.54199	-9.88770	-11.42578	34.07533	298.82581	483.99985	267.07632	4.93286	0.92102	-6.41052	8.14102	-72.94922	-35.59570	57.56836	99.51260	214.66104	423.65643	205.78583	-6.15417	5.22583	-0.95123	8.12945	-19.33594	-60.64453	-9.88770	64.41587	252.20355	307.13153	238.06688	-6.94061	-7.61536	-5.11230	11.50224	23.51074	25.92773	16.25977	38.59252	163.33942	102.91794	245.85414	0.12177	0.21332	-0.06592	0.25432	-2.41699	-3.95508	0.87891	4.71773	315.77170	60.56927	258.25333	-1.10779	0.63583	0.85876	1.53914	-3.95508	2.19727	-23.29102	23.72640	141.48997	79.12652	284.00479	5.94177	-3.44925	1.93542	7.13778	-71.19141	41.19873	-23.29102	85.48698	279.54779	54.71454	221.07886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
3	0.017	226.33769	1609.34302	348.34863	1.73126	-0.84229	-1.86584	2.68106	-63.94043	12.30469	-36.47461	74.63364	105.85217	1518.77917	364.93686	-6.28418	1.34033	-3.87268	7.50234	178.63770	8.78906	110.30273	210.13179	340.07581	1526.24329	339.22299	-1.84937	-1.01807	-0.84045	2.27222	-18.45703	-19.33594	-27.68555	38.48415	201.04037	1523.32397	251.32034	-0.66284	0.77637	-1.63605	1.92841	-45.70313	0.00000	-53.83301	70.61706	207.22087	1333.69495	495.05054	1.37146	7.71240	-13.76221	15.83542	-26.36719	43.94531	108.98438	120.43261	227.31740	1322.94409	202.33220	2.04071	9.55078	-9.76318	13.80948	-131.61621	-28.12500	-9.66797	134.93448	132.51221	1239.51941	342.00845	-3.59528	2.40234	-8.24890	9.31352	-87.23145	35.15625	-309.81445	323.77505	139.86160	1192.20117	250.56023	-1.69922	2.08008	-19.46228	19.64674	-116.89453	91.40625	172.70508	227.69821	215.67789	1241.90735	668.40472	3.47351	8.40088	-5.11597	10.43135	111.62109	36.91406	-120.41016	168.28702	256.03897	1238.51465	753.46210	1.58752	9.90967	-2.85278	10.43361	37.35352	82.61719	2.63672	90.70743	237.11673	1260.01147	841.11957	26.51550	-5.75684	-21.21826	34.44456	-61.08398	147.65625	142.38281	214.02451	312.35632	1284.85266	963.69562	6.75659	4.85596	-7.34619	11.09948	43.06641	110.74219	-36.91406	124.42345	243.05299	1251.93042	962.92792	8.50433	7.91748	-3.15674	12.04056	30.98145	96.67969	-135.35156	169.19473	304.49121	1288.80139	1027.77197	8.22144	5.87402	-8.02002	12.90027	93.16406	42.18750	-145.89844	178.17317	241.82231	1269.74304	1033.23315	0.63171	4.08691	-7.39014	8.46853	76.46484	-38.67188	50.97656	99.70454	261.78326	1223.59680	63.74775	-5.69824	1.05469	-6.71745	8.87167	112.50000	87.89063	-12.79907	143.33467	334.97064	1220.24658	-13.22687	-3.35083	4.60693	-8.67805	10.38078	-348.92578	237.30469	-132.30286	442.22931	337.27115	1234.98669	-119.47960	-11.57593	3.47900	-2.71591	12.38877	162.59766	47.46094	-92.17529	192.83885	433.57239	1261.85791	-202.49051	-3.32520	5.71289	-6.20636	9.06714	89.64844	-17.57813	-4.17480	91.45087	365.98227	1228.40540	-217.66092	-6.84814	8.71582	-9.55170	14.63207	70.31250	-35.15625	97.33887	125.11860	434.88507	1251.14355	-277.16788	-0.03479	-0.72510	-4.55383	4.61133	-14.50195	12.30469	-68.11523	70.72056	391.10300	1217.99329	-286.16006	-7.29126	-1.59668	-13.26965	15.22483	101.07422	126.56250	-20.65430	163.28093	348.07181	965.07678	472.50467	-0.42664	3.05054	-9.38965	9.88197	-60.20508	-90.52734	-101.07422	148.44476	346.19028	956.99701	260.36771	-8.08411	4.22241	-22.17590	23.97816	90.96680	29.00391	250.04883	267.65762	186.44966	972.63696	505.95346	-1.40808	0.42480	-0.97046	1.76208	-91.40625	54.49219	-70.31250	127.54744	198.17165	970.60748	227.59322	7.42950	-6.00220	-1.04919	9.60857	-275.31738	23.73047	-41.74805	279.47397	137.58421	965.73059	355.64291	-3.37463	4.20776	-1.41357	5.57599	81.73828	-83.49609	35.15625	122.01929	282.92084	497.89124	471.62051	-2.45178	-2.35840	0.82397	3.50032	105.90820	145.89844	-84.37500	199.05286	185.09196	426.68924	522.15930	0.02106	0.28748	-5.60669	5.61409	17.79785	10.10742	-87.01172	89.38659	223.22707	306.21249	492.29752	0.65552	4.39270	-6.16516	7.59834	13.62305	-0.43945	10.10742	16.96881	147.16278	93.30309	475.54233	0.67841	-0.57175	-0.10803	0.89376	-39.33105	31.97021	6.59180	51.11241	127.63406	73.88084	410.13068	0.00183	0.00275	0.00000	0.00330	0.00000	0.00000	0.00000	0.00000	278.65842	68.05228	489.90378	-0.72876	1.48453	-1.66443	2.34632	81.73828	-6.70166	46.14258	94.10205	235.19348	59.25937	521.47412	-0.82947	1.47881	-1.80908	2.47945	49.21875	-22.57690	-12.30469	55.53024	298.86438	484.00629	267.02490	4.07959	0.47058	-5.81726	7.12075	-131.83594	-72.50977	84.81445	172.71906	214.60909	423.69788	205.77756	-6.40778	4.49890	-1.08032	7.90359	-41.52832	-113.81836	-21.09375	122.98035	252.14653	307.06897	238.02484	-6.58997	-7.22351	-4.86786	10.92258	60.64453	68.11523	42.40723	100.57742	163.34035	102.91958	245.85362	0.08881	0.16251	-0.05035	0.19191	-5.49316	-8.23975	2.85645	10.30667	315.76233	60.57465	258.25967	-1.18103	0.67200	0.60059	1.48564	-13.62305	6.48193	-38.67188	41.51044	141.53702	79.09921	284.02011	5.13702	-2.98096	1.67358	6.17058	-121.94824	71.19141	-39.55078	146.64192	279.54779	54.71454	221.07886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
4	0.025	226.34990	1609.33643	348.33182	1.15356	-0.73975	-2.30347	2.68028	-74.70703	12.30469	-68.55469	102.13859	105.80601	1518.79065	364.90842	-4.70352	1.44287	-2.90771	5.71488	200.72021	15.82031	121.28906	235.05302	340.05975	1526.23413	339.21503	-1.98853	-1.17188	-1.10229	2.55785	-14.94141	-17.57813	-35.15625	42.04995	201.03326	1523.33044	251.30484	-1.10962	0.79834	-2.14600	2.54439	-61.52344	5.27344	-68.55469	92.26423	207.23138	1333.76074	494.93964	1.17096	7.98340	-12.73865	15.07909	-21.75293	21.09375	136.66992	139.98859	227.32983	1323.02271	202.25050	0.78827	9.23584	-9.80621	13.49385	-168.96973	-47.46094	-0.65918	175.50995	132.47922	1239.54065	341.92896	-4.51172	2.84912	-11.26831	12.46788	-132.71484	72.07031	-414.84375	441.47784	139.84338	1192.22168	250.40404	-3.03040	2.99561	-17.98279	18.48074	-202.58789	128.32031	182.37305	301.27710	215.71071	1241.97864	668.35791	4.54285	8.65723	-6.27319	11.61628	145.01953	24.60938	-157.32422	215.37686	256.05350	1238.60010	753.43842	1.93542	10.66406	-2.79419	11.19266	46.14258	98.43750	11.42578	109.31435	237.33557	1259.96863	840.94769	25.64575	-4.24805	-19.68384	32.60681	-147.65625	214.45313	225.87891	344.69376	312.41412	1284.89697	963.63312	7.20337	5.95459	-7.76367	12.14991	64.16016	152.92969	-63.28125	177.50642	243.12494	1251.99976	962.89691	8.69659	8.79639	-4.47510	13.15423	15.16113	114.25781	-181.05469	214.62877	304.56296	1288.85181	1027.70007	9.09302	6.29883	-9.38232	14.50470	116.01563	59.76563	-181.05469	223.18681	241.83023	1269.77576	1033.17334	1.27167	3.83789	-7.02393	8.10445	77.12402	-21.09375	36.91406	88.06651	261.73969	1223.60864	63.69133	-4.70581	1.87500	-6.92413	8.57927	125.68359	108.98438	-36.80420	170.37755	334.93060	1220.29321	-13.30378	-6.52954	6.81152	-9.93690	13.70306	-413.96484	291.79688	-169.82117	534.18304	337.18033	1235.01733	-119.50543	-10.02869	4.05029	-3.64334	11.41286	208.74023	89.64844	-130.40771	261.94562	433.54779	1261.90491	-202.54237	-2.47559	5.50781	-6.12579	8.60174	114.25781	-31.64063	23.51074	120.86658	365.92764	1228.47681	-217.73714	-6.25305	8.48877	-8.62610	13.62239	72.50977	-19.33594	124.80469	145.62883	434.88428	1251.13794	-277.20819	-0.16846	-0.57129	-5.26245	5.29605	-17.57813	24.60938	-101.95313	106.34402	391.04575	1217.98438	-286.27136	-6.39954	-0.27832	-13.60657	15.03896	112.93945	189.84375	-60.20508	228.95551	348.06616	965.09906	472.42291	-0.86792	2.15332	-10.37476	10.63135	-45.70313	-124.80469	-135.35156	189.69720	346.12607	957.03320	260.19159	-7.17957	4.42383	-19.73877	21.46475	126.12305	19.33594	334.86328	358.34943	186.43475	972.64240	505.94293	-2.32727	0.97778	-1.68274	3.03379	-129.19922	78.22266	-100.63477	181.48988	198.22400	970.55829	227.58302	4.82758	-5.80811	-1.53809	7.70748	-349.14551	22.85156	-75.58594	357.96371	137.55893	965.76276	355.63235	-2.65503	3.40576	-1.13525	4.46511	90.96680	-108.98438	31.64063	145.44305	282.90408	497.87665	471.62445	-1.62598	-1.24695	0.02380	2.04921	92.28516	120.84961	-107.66602	186.31465	185.09276	426.69199	522.10956	0.20599	0.38635	-6.35010	6.36517	26.58691	13.62305	-91.40625	96.16420	223.23300	306.24908	492.24649	0.73334	4.29749	-5.97107	7.39323	5.05371	-22.41211	36.47461	43.10730	147.16707	93.29943	475.54166	0.38818	-0.33646	-0.05310	0.51644	-30.32227	24.49951	6.59180	39.53628	127.63407	73.88087	410.13068	0.00137	0.00275	0.00000	0.00307	-0.10986	0.00000	0.00000	0.10986	278.65518	68.06441	489.89151	-0.01465	1.41403	-1.25061	1.88778	89.64844	-10.21729	53.17383	104.73152	235.18828	59.27091	521.45862	-0.42297	1.24214	-1.85303	2.27058	48.33984	-34.22241	1.75781	59.25372	298.89380	484.00769	266.97937	2.80701	-0.29114	-5.15991	5.88122	-173.58398	-110.30273	72.94922	218.21935	214.55424	423.73141	205.76782	-6.84906	3.38562	-1.31561	7.75260	-64.37988	-153.36914	-35.37598	170.05388	252.09372	307.01114	237.98575	-5.89600	-6.44714	-4.38812	9.77671	105.90820	118.21289	72.72949	174.58641	163.34090	102.92065	245.85330	0.03021	0.06958	-0.02197	0.07897	-8.56934	-14.06250	3.95508	16.93606	315.75201	60.58047	258.26334	-1.36597	0.75165	0.26184	1.58095	-30.76172	12.63428	-42.62695	54.06446	141.57559	79.07684	284.03268	4.02466	-2.32819	1.30737	4.82986	-145.01953	85.47363	-48.33984	175.13751	279.54779	54.71454	221.07886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
5	0.033	226.35692	1609.33069	348.31024	0.52917	-0.66650	-3.01758	3.13529	-75.14648	5.27344	-102.83203	127.47247	105.77378	1518.80322	364.88840	-3.24966	1.53809	-1.99585	4.11211	148.20557	7.03125	97.55859	177.57254	340.04266	1526.22375	339.20462	-2.04895	-1.31104	-1.41357	2.81340	0.43945	-15.82031	-39.55078	42.59976	201.02188	1523.33728	251.28458	-1.66077	0.84961	-2.72461	3.30204	-70.75195	7.03125	-70.31250	99.99563	207.24039	1333.82800	494.83823	1.00250	8.01270	-11.53198	14.07817	-18.67676	-14.06250	152.92969	154.70638	227.33054	1323.09802	202.16876	-0.67749	8.73047	-9.76318	13.11487	-182.81250	-73.82813	10.98633	197.46317	132.43701	1239.56689	341.82065	-5.75226	3.61084	-14.93225	16.40423	-165.01465	110.74219	-464.50195	505.22839	139.81110	1192.25110	250.26051	-5.02533	4.17480	-16.62323	17.86098	-276.19629	154.68750	143.92090	347.74393	215.75360	1242.05164	668.30017	5.85938	8.66455	-7.61719	12.93941	170.94727	-22.85156	-165.23438	238.84631	256.07123	1238.69238	753.41553	2.35840	11.46973	-2.66602	12.00934	55.37109	94.92188	19.33594	111.57956	237.54416	1259.94067	840.79150	24.01794	-2.23389	-17.53784	29.82328	-243.01758	268.94531	289.16016	463.68387	312.47638	1284.95190	963.56622	7.80762	7.31689	-8.40088	13.60407	80.85938	174.02344	-89.64844	211.79999	243.19794	1252.07703	962.85333	8.67645	9.68262	-6.03516	14.33377	-19.99512	98.43750	-193.35938	217.89354	304.64276	1288.90637	1027.61560	10.06348	6.81885	-10.86182	16.30182	116.89453	65.03906	-174.02344	219.49617	241.84351	1269.80701	1033.11609	1.91803	3.77197	-6.81885	8.02517	78.00293	5.27344	12.30469	79.14336	261.70483	1223.62805	63.63235	-3.72070	2.79053	-7.41325	8.75140	110.74219	110.74219	-80.58472	176.12938	334.86182	1220.36011	-13.39248	-9.94263	9.26514	-11.38865	17.73132	-405.17578	297.07031	-178.59650	533.21185	337.10400	1235.05420	-119.54032	-8.23242	5.02441	-4.85367	10.79702	222.36328	144.14063	-160.07080	309.58780	433.53113	1261.94971	-202.59261	-1.49780	5.25146	-5.77332	7.94685	120.41016	-29.88281	61.08398	138.28535	365.87805	1228.54688	-217.80469	-5.78247	8.49609	-7.56775	12.76289	40.42969	21.09375	129.19922	137.01074	434.88226	1251.13403	-277.25558	-0.34790	-0.30029	-6.24207	6.25896	-25.48828	40.42969	-133.15430	141.47183	390.99634	1217.98865	-286.38684	-5.46021	1.53809	-14.29871	15.38286	112.50000	246.09375	-105.90820	290.57690	348.05734	965.11267	472.33176	-1.09314	1.03271	-11.53748	11.63507	-8.34961	-144.14063	-143.70117	203.70631	346.07062	957.07074	260.03873	-6.02966	4.49707	-16.75049	18.36190	149.85352	-1.75781	382.32422	410.64703	186.41087	972.65326	505.92542	-3.51471	1.72485	-2.61841	4.71003	-155.78613	101.07422	-123.92578	223.25526	198.25211	970.51068	227.56758	1.78802	-5.65796	-2.35840	6.38526	-380.34668	13.18359	-121.28906	399.43515	137.53996	965.78735	355.62399	-1.91620	2.44995	-0.92651	3.24538	86.35254	-120.41016	18.45703	149.31854	282.89374	497.87045	471.62091	-1.06934	-0.56030	-0.93933	1.52963	41.30859	43.94531	-123.48633	137.42802	185.09540	426.69568	522.05347	0.46417	0.50354	-6.97266	7.00621	35.37598	14.50195	-58.00781	69.47426	223.23929	306.28412	492.19800	0.71320	3.97888	-5.52063	6.84233	-9.88770	-54.05273	71.63086	90.27982	147.16925	93.29748	475.54144	0.21698	-0.20187	-0.01648	0.29682	-10.76660	7.80029	2.19727	13.47562	127.63408	73.88089	410.13068	0.00092	0.00229	0.00000	0.00247	0.00000	-0.10986	0.00000	0.10986	278.65817	68.07584	489.88293	0.67200	1.32019	-0.82947	1.69779	75.14648	-12.30469	47.90039	89.96025	235.18643	59.28007	521.44324	-0.07599	0.94551	-1.76880	2.00709	34.93652	-36.96899	18.45703	54.11034	298.91116	484.00143	266.93890	1.21582	-1.38062	-4.70764	5.05433	-208.30078	-151.17188	35.59570	259.82535	214.49493	423.75430	205.75563	-7.48993	2.03613	-1.69464	7.94460	-89.42871	-170.50781	-55.59082	200.40147	252.04826	306.96152	237.95171	-4.88251	-5.30457	-3.70880	8.10756	137.32910	156.00586	90.30762	226.61107	163.34085	102.92074	245.85326	-0.05951	-0.07645	0.02014	0.09895	-12.96387	-20.98389	6.15234	25.42119	315.73956	60.58717	258.26404	-1.68457	0.87364	-0.09155	1.89984	-45.70313	16.64429	-42.18750	64.38628	141.60410	79.06040	284.04190	2.83081	-1.62140	0.91003	3.38683	-141.50391	84.15527	-47.02148	171.22058	279.54779	54.71454	221.07886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
