PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\Kikuri\Kikuri_16.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	       826	41	mm	120.00	1	       826
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31	X32	Y32	Z32	X33	Y33	Z33	X34	Y34	Z34	X35	Y35	Z35	X36	Y36	Z36	X37	Y37	Z37	X38	Y38	Z38	X39	Y39	Z39	X40	Y40	Z40	X41	Y41	Z41	

1	0.000	72.58780	1509.68018	-528.67755	73.42647	1412.99524	-552.43359	71.53219	1513.34375	-365.18417	140.70995	1501.52051	-493.85852	-71.37178	1261.90442	-440.73639	203.48395	1251.53955	-468.17926	62.80817	1264.79443	-512.41553	144.61346	1207.00562	-516.02850	-205.74039	1233.50525	-418.75400	-310.69870	1228.28540	-352.90817	-358.44055	1324.05347	-334.17978	-458.71262	1338.80286	-232.50775	-484.52176	1346.95996	-293.50278	-509.24878	1323.58289	-207.20755	-543.27588	1329.54797	-278.66306	340.65308	1208.05457	-421.99268	454.57147	1241.73242	-367.97202	531.87634	1274.21680	-347.07181	599.54059	1321.75879	-250.00529	623.17041	1300.85425	-307.98187	647.00012	1303.74316	-227.88081	681.11316	1310.50305	-281.19403	-50.03883	894.53003	-346.98755	168.95425	901.24091	-339.75586	-53.69040	900.18854	-441.20117	156.02512	915.44000	-470.17743	64.26194	915.83673	-499.05899	-83.75460	620.45129	-376.46417	-57.34490	412.31528	-419.60870	-8.73722	294.63776	-409.19623	-5.84376	49.89409	-502.79681	49.90368	42.58925	-540.50122	6.87022	37.28838	-347.84238	-35.50562	36.97058	-388.09698	203.42204	597.02039	-373.55682	193.13452	409.72647	-471.93771	134.58113	281.15833	-429.39413	131.82605	69.94270	-505.71979	113.73594	36.42324	-345.06207	81.85929	41.23727	-535.53400	161.34656	31.47660	-406.08127	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
2	0.008	72.48485	1509.64722	-528.89679	73.52094	1412.90125	-552.54309	71.58666	1513.34668	-365.27536	140.70995	1501.52051	-493.85852	-71.37178	1261.90442	-440.73639	203.47211	1251.51099	-468.37366	62.73894	1264.79565	-512.46289	144.57159	1206.97632	-516.11871	-205.64238	1233.55627	-418.77243	-310.68243	1228.28479	-353.05270	-358.41415	1324.00098	-334.32953	-458.83481	1338.92871	-232.57091	-484.49133	1347.01221	-293.51553	-509.16724	1323.62109	-207.27380	-543.17371	1329.52490	-278.60495	340.65308	1208.05457	-421.99268	454.59427	1241.85815	-368.09003	531.87634	1274.21680	-347.07181	599.46997	1321.77380	-249.91986	623.17041	1300.85425	-307.98187	647.00012	1303.74316	-227.88081	681.08246	1310.47449	-281.22675	-50.04920	894.53125	-346.92245	168.94612	901.26575	-339.94147	-53.61129	900.24420	-441.31506	156.13217	915.47388	-470.28784	64.27461	915.81256	-498.96381	-83.75460	620.45129	-376.46417	-57.30222	412.23651	-419.71436	-8.73722	294.63776	-409.19623	-5.78835	49.88551	-502.93542	49.91812	42.54305	-540.39484	6.87022	37.28838	-347.84238	-35.54951	36.94938	-388.17575	203.42204	597.02039	-373.55682	193.13452	409.72647	-471.93771	134.78574	281.20230	-429.25134	131.87047	69.87328	-505.68311	113.68998	36.47975	-345.08228	81.77217	41.23097	-535.61469	161.44785	31.51440	-406.15598	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
3	0.017	72.65298	1509.66882	-528.91138	73.67604	1412.90649	-552.75592	71.28620	1513.27661	-365.68198	140.76447	1501.53613	-493.92566	-71.50545	1261.88892	-440.90244	203.42902	1251.53870	-468.46021	62.75984	1264.75842	-512.48706	144.57159	1206.97632	-516.11871	-205.73796	1233.45898	-418.79037	-310.78284	1228.13928	-353.21582	-358.41415	1324.00098	-334.32953	-458.83481	1338.92871	-232.57091	-484.56647	1347.04626	-293.51251	-509.14120	1323.70593	-207.22600	-543.29077	1329.46692	-278.59763	340.66245	1207.99585	-422.10016	454.52283	1241.88159	-368.17102	531.87634	1274.21680	-347.07181	599.59412	1321.84509	-249.99097	623.08453	1300.87390	-308.08014	647.00012	1303.74316	-227.88081	681.00421	1310.57385	-281.31781	-50.04920	894.53125	-346.92245	168.91885	901.22632	-339.85263	-53.54399	900.11169	-441.39377	156.02512	915.44000	-470.17743	64.21222	915.82819	-499.13596	-83.61010	620.43866	-376.51111	-57.30222	412.23651	-419.71436	-8.73722	294.63776	-409.19623	-5.78835	49.88551	-502.93542	49.90843	42.55733	-540.42529	6.79483	37.27854	-347.81519	-35.54663	36.92567	-388.12653	203.42204	597.02039	-373.55682	193.13452	409.72647	-471.93771	134.78574	281.20230	-429.25134	131.87047	69.87328	-505.68311	113.79964	36.41576	-345.25870	81.77217	41.23097	-535.61469	161.44785	31.51440	-406.15598	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
4	0.025	72.81136	1509.54370	-529.24719	73.66782	1412.77344	-552.76343	71.25352	1513.17383	-365.78287	140.82349	1501.50757	-494.02072	-71.50545	1261.88892	-440.90244	203.44359	1251.60254	-468.54605	62.73894	1264.79565	-512.46289	144.58525	1206.96570	-516.26587	-205.89114	1233.35522	-419.00867	-310.79169	1228.08704	-353.23886	-358.43137	1323.96204	-334.52933	-458.91141	1338.97656	-232.64200	-484.56647	1347.04626	-293.51251	-509.06985	1323.86523	-207.14597	-543.29077	1329.46692	-278.59763	340.66245	1207.99585	-422.10016	454.52283	1241.88159	-368.17102	531.94635	1274.27856	-347.19519	599.53088	1321.81458	-249.95317	623.08453	1300.87390	-308.08014	646.91394	1303.79065	-228.02129	681.00421	1310.57385	-281.31781	-49.96891	894.51093	-347.03857	168.95526	901.21521	-340.00443	-53.53564	900.06970	-441.50168	156.01355	915.48151	-470.49536	64.21222	915.82819	-499.13596	-83.58509	620.38879	-376.66519	-57.30222	412.23651	-419.71436	-8.64268	294.66376	-409.33344	-5.84376	49.89409	-502.79681	49.91656	42.43389	-540.39667	6.79483	37.27854	-347.81519	-35.54663	36.92567	-388.12653	203.42204	597.02039	-373.55682	193.20146	409.68933	-471.97556	134.58113	281.15833	-429.39413	131.82758	69.79773	-505.78284	113.76563	36.48877	-345.19046	81.77217	41.23097	-535.61469	161.34656	31.47660	-406.08127	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
5	0.033	72.80032	1509.49182	-529.32959	73.87003	1412.77905	-552.86182	71.14693	1513.28406	-365.85129	140.89018	1501.46045	-494.14078	-71.50545	1261.88892	-440.90244	203.44359	1251.60254	-468.54605	62.65260	1264.74792	-512.43884	144.46063	1206.97510	-516.32819	-205.98334	1233.28076	-419.06714	-310.79169	1228.08704	-353.23886	-358.38425	1323.80444	-334.57654	-458.89822	1339.05127	-232.81651	-484.46091	1347.06458	-293.52835	-509.04645	1323.79871	-207.15828	-543.29077	1329.46692	-278.59763	340.55188	1207.89905	-422.20261	454.46677	1241.93518	-368.20663	531.82727	1274.27832	-347.24796	599.46997	1321.77380	-249.91986	623.08453	1300.87390	-308.08014	646.91394	1303.79065	-228.02129	680.91772	1310.63208	-281.34070	-49.93486	894.44452	-347.24625	168.95526	901.21521	-340.00443	-53.43856	900.08246	-441.57205	155.94742	915.42645	-470.55804	64.21695	915.83344	-499.35251	-83.58509	620.38879	-376.66519	-57.30222	412.23651	-419.71436	-8.73722	294.63776	-409.19623	-5.84376	49.89409	-502.79681	49.94143	42.50429	-540.42725	6.79483	37.27854	-347.81519	-35.54663	36.92567	-388.12653	203.36757	597.05322	-373.60422	193.21231	409.71463	-471.80328	134.78574	281.20230	-429.25134	131.79259	69.68276	-505.76526	113.80470	36.43351	-345.33325	81.77217	41.23097	-535.61469	161.46355	31.54103	-406.27560	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
6	0.042	73.02419	1509.37659	-529.40204	74.20618	1412.51074	-552.90900	71.14693	1513.28406	-365.85129	140.94685	1501.42908	-494.21124	-71.36108	1261.91003	-440.94705	203.44359	1251.60254	-468.54605	62.55250	1264.73596	-512.42487	144.48210	1206.95044	-516.32324	-206.01759	1233.21155	-419.06454	-310.79169	1228.08704	-353.23886	-358.35648	1323.83203	-334.57477	-458.89822	1339.05127	-232.81651	-484.45731	1347.08032	-293.58673	-509.11380	1323.91699	-207.13875	-543.29077	1329.46692	-278.59763	340.39679	1207.90002	-422.33762	454.47440	1241.98987	-368.32065	531.74854	1274.38171	-347.29361	599.48651	1321.81250	-250.02214	623.08453	1300.87390	-308.08014	646.91394	1303.79065	-228.02129	680.85913	1310.62146	-281.38034	-49.93486	894.44452	-347.24625	168.85863	901.22028	-340.10513	-53.47384	900.18219	-441.69586	155.94742	915.42645	-470.55804	64.27964	915.84094	-499.45300	-83.64521	620.35657	-376.57672	-57.30222	412.23651	-419.71436	-8.54340	294.64413	-409.27609	-5.72478	49.82417	-502.95786	49.73829	42.24264	-540.33594	6.88878	37.23613	-347.88968	-35.50562	36.97058	-388.09698	203.42204	597.02039	-373.55682	193.21231	409.71463	-471.80328	134.78574	281.20230	-429.25134	131.90244	69.78870	-505.69064	113.80470	36.43351	-345.33325	81.81350	41.29090	-535.68793	161.34656	31.47660	-406.08127	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
7	0.050	73.19938	1509.45947	-529.75604	74.39235	1412.54443	-553.00049	70.88847	1513.22937	-365.91858	141.09258	1501.38086	-494.20337	-71.53217	1261.84509	-441.05084	203.44359	1251.60254	-468.54605	62.57341	1264.69885	-512.44910	144.46455	1206.88538	-516.34937	-206.01759	1233.21155	-419.06454	-310.79169	1228.08704	-353.23886	-358.35648	1323.83203	-334.57477	-458.89822	1339.05127	-232.81651	-484.53604	1347.09863	-293.52533	-509.11380	1323.91699	-207.13875	-543.29077	1329.46692	-278.59763	340.39679	1207.90002	-422.33762	454.39917	1242.02856	-368.39471	531.59985	1274.27563	-347.34952	599.45862	1321.78235	-250.10353	623.04736	1300.83411	-308.26581	646.78790	1303.78137	-228.19342	680.87152	1310.62195	-281.47073	-49.93486	894.44452	-347.24625	168.85863	901.22028	-340.10513	-53.36519	900.15955	-441.79504	155.94742	915.42645	-470.55804	64.18697	915.80859	-499.50467	-83.64521	620.35657	-376.57672	-57.30222	412.23651	-419.71436	-8.54340	294.64413	-409.27609	-5.78835	49.88551	-502.93542	49.92103	42.37071	-540.43372	6.88878	37.23613	-347.88968	-35.54951	36.94938	-388.17575	203.36757	597.05322	-373.60422	193.21231	409.71463	-471.80328	134.78574	281.20230	-429.25134	131.95804	69.83196	-505.67636	113.72905	36.42448	-345.22507	81.77217	41.23097	-535.61469	161.46355	31.54103	-406.27560	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
8	0.058	73.30050	1509.28796	-529.92181	74.65792	1412.27844	-553.02728	70.87190	1513.21155	-366.02164	141.05112	1501.35449	-494.27951	-71.53217	1261.84509	-441.05084	203.44359	1251.60254	-468.54605	62.66082	1264.74438	-512.47449	144.29822	1206.92456	-516.57385	-205.96097	1233.20691	-419.17114	-310.79169	1228.08704	-353.23886	-358.38425	1323.80444	-334.57654	-458.91141	1338.97656	-232.64200	-484.46091	1347.06458	-293.52835	-509.06985	1323.86523	-207.14597	-543.29077	1329.46692	-278.59763	340.39679	1207.90002	-422.33762	454.39917	1242.02856	-368.39471	531.51868	1274.39172	-347.39175	599.46100	1321.77209	-250.10803	622.96094	1300.86914	-308.35309	646.78790	1303.78137	-228.19342	680.87793	1310.73108	-281.74304	-49.93486	894.44452	-347.24625	168.85863	901.22028	-340.10513	-53.44990	900.30035	-442.01450	155.94742	915.42645	-470.55804	64.18697	915.80859	-499.50467	-83.63052	620.31256	-376.69458	-57.30222	412.23651	-419.71436	-8.75622	294.52863	-409.16318	-5.72478	49.82417	-502.95786	49.73829	42.24264	-540.33594	6.91346	37.18063	-347.92773	-35.50562	36.97058	-388.09698	203.42204	597.02039	-373.55682	193.27925	409.67749	-471.84113	134.78574	281.20230	-429.25134	132.00145	69.72556	-505.75888	113.72905	36.42448	-345.22507	81.81350	41.29090	-535.68793	161.46355	31.54103	-406.27560	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
9	0.067	73.43802	1509.26331	-530.04962	74.83649	1412.20508	-553.05359	70.78242	1513.16748	-366.09653	141.16425	1501.34326	-494.21848	-71.53217	1261.84509	-441.05084	203.44359	1251.60254	-468.54605	62.48391	1264.77380	-512.61163	144.13368	1206.90210	-516.67096	-206.01759	1233.21155	-419.06454	-310.79169	1228.08704	-353.23886	-358.45248	1323.79529	-334.52725	-458.83481	1338.92871	-232.57091	-484.53604	1347.09863	-293.52533	-509.04645	1323.79871	-207.15828	-543.33173	1329.60632	-278.49548	340.36377	1207.97742	-422.32843	454.30161	1242.05640	-368.42896	531.51868	1274.39172	-347.39175	599.45862	1321.78235	-250.10353	622.84174	1300.92065	-308.35733	646.84534	1303.67346	-228.24672	680.79773	1310.71899	-281.88342	-49.93486	894.44452	-347.24625	168.85863	901.22028	-340.10513	-53.54363	900.17969	-442.03955	155.94949	915.38251	-470.65573	64.11597	915.84399	-499.56711	-83.68932	620.27631	-376.61676	-57.30222	412.23651	-419.71436	-8.73722	294.63776	-409.19623	-5.71402	49.75696	-503.02118	49.94143	42.50429	-540.42725	6.88878	37.23613	-347.88968	-35.50850	36.99429	-388.14621	203.36757	597.05322	-373.60422	193.21231	409.71463	-471.80328	134.78574	281.20230	-429.25134	131.89888	69.83250	-505.80658	113.80470	36.43351	-345.33325	81.77217	41.23097	-535.61469	161.46355	31.54103	-406.27560	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
10	0.075	73.43802	1509.26331	-530.04962	74.96674	1412.20410	-553.05695	70.78242	1513.16748	-366.09653	141.32814	1501.35181	-494.27408	-71.78136	1261.80469	-441.36679	203.35739	1251.55969	-468.47888	62.43736	1264.76453	-512.67847	144.02681	1206.93262	-516.67700	-205.94151	1233.13782	-419.18594	-310.82794	1227.99951	-353.27344	-358.40897	1323.75977	-334.51340	-458.83481	1338.92871	-232.57091	-484.50006	1347.30225	-293.68686	-509.04645	1323.79871	-207.15828	-543.17804	1329.52783	-278.45181	340.32822	1208.14148	-422.58569	454.30161	1242.05640	-368.42896	531.45483	1274.39783	-347.47366	599.41412	1321.74976	-250.16663	622.84174	1300.92065	-308.35733	646.87012	1303.63037	-228.26614	680.78357	1310.64258	-282.06210	-49.98778	894.54517	-347.32089	168.67325	901.26361	-340.16071	-53.63604	900.34979	-442.19629	155.82861	915.40033	-470.80829	64.23992	915.86621	-499.62057	-83.83927	620.21875	-376.63544	-57.30222	412.23651	-419.71436	-8.75622	294.52863	-409.16318	-5.77758	49.81831	-502.99875	49.94143	42.50429	-540.42725	6.86280	37.16667	-347.88098	-35.54663	36.92567	-388.12653	203.38663	597.09082	-373.50427	193.21231	409.71463	-471.80328	134.78574	281.20230	-429.25134	132.04434	69.80111	-505.65912	114.42787	36.46144	-345.51810	81.77217	41.23097	-535.61469	161.44785	31.51440	-406.15598	-4165.05371	24.13865	-3313.83423	-3750.09570	0.45492	-581.48950	
