C:\MAC3D_DATA\yoshiyuki-t\dance@TOKYO\dance_B\hosei\hosei_smooth\position\B_dance_motionType8.ts
DataRate	CameraRate	NumFrames	Units
120.0	120.0	       682	mm
Frame#	Time	Top.Head											Back.Head											Front.Head											L.Head_Offset											R.Shoulder											L.Shouder											Neck											L.BackOffset											R.Bicep											R.Elbow											R.ForeArm											R.Radius											R.Ulna											R.Thumb											R.Pinky											L.Bicep											L.Elbow											L.ForeArm											L.Radius											L.Ulna											L.Thumb											L.Pinky											R.ASIS											L.ASIS											R.PSIS											L.PSIS											V.Sacral											R.Thigh											R.Knee											R.Shank											R.Ankle											R.Heel											R.Toe											R.Foot											L.Thigh											L.Knee											L.Shank											L.Ankle											L.Toe											L.Heel											L.Foot											
		X1	Y1	Z1	vX1	vY1	vZ1	vR1	aX1	aY1	aZ1	aR1	X2	Y2	Z2	vX2	vY2	vZ2	vR2	aX2	aY2	aZ2	aR2	X3	Y3	Z3	vX3	vY3	vZ3	vR3	aX3	aY3	aZ3	aR3	X4	Y4	Z4	vX4	vY4	vZ4	vR4	aX4	aY4	aZ4	aR4	X5	Y5	Z5	vX5	vY5	vZ5	vR5	aX5	aY5	aZ5	aR5	X6	Y6	Z6	vX6	vY6	vZ6	vR6	aX6	aY6	aZ6	aR6	X7	Y7	Z7	vX7	vY7	vZ7	vR7	aX7	aY7	aZ7	aR7	X8	Y8	Z8	vX8	vY8	vZ8	vR8	aX8	aY8	aZ8	aR8	X9	Y9	Z9	vX9	vY9	vZ9	vR9	aX9	aY9	aZ9	aR9	X10	Y10	Z10	vX10	vY10	vZ10	vR10	aX10	aY10	aZ10	aR10	X11	Y11	Z11	vX11	vY11	vZ11	vR11	aX11	aY11	aZ11	aR11	X12	Y12	Z12	vX12	vY12	vZ12	vR12	aX12	aY12	aZ12	aR12	X13	Y13	Z13	vX13	vY13	vZ13	vR13	aX13	aY13	aZ13	aR13	X14	Y14	Z14	vX14	vY14	vZ14	vR14	aX14	aY14	aZ14	aR14	X15	Y15	Z15	vX15	vY15	vZ15	vR15	aX15	aY15	aZ15	aR15	X16	Y16	Z16	vX16	vY16	vZ16	vR16	aX16	aY16	aZ16	aR16	X17	Y17	Z17	vX17	vY17	vZ17	vR17	aX17	aY17	aZ17	aR17	X18	Y18	Z18	vX18	vY18	vZ18	vR18	aX18	aY18	aZ18	aR18	X19	Y19	Z19	vX19	vY19	vZ19	vR19	aX19	aY19	aZ19	aR19	X20	Y20	Z20	vX20	vY20	vZ20	vR20	aX20	aY20	aZ20	aR20	X21	Y21	Z21	vX21	vY21	vZ21	vR21	aX21	aY21	aZ21	aR21	X22	Y22	Z22	vX22	vY22	vZ22	vR22	aX22	aY22	aZ22	aR22	X23	Y23	Z23	vX23	vY23	vZ23	vR23	aX23	aY23	aZ23	aR23	X24	Y24	Z24	vX24	vY24	vZ24	vR24	aX24	aY24	aZ24	aR24	X25	Y25	Z25	vX25	vY25	vZ25	vR25	aX25	aY25	aZ25	aR25	X26	Y26	Z26	vX26	vY26	vZ26	vR26	aX26	aY26	aZ26	aR26	X27	Y27	Z27	vX27	vY27	vZ27	vR27	aX27	aY27	aZ27	aR27	X28	Y28	Z28	vX28	vY28	vZ28	vR28	aX28	aY28	aZ28	aR28	X29	Y29	Z29	vX29	vY29	vZ29	vR29	aX29	aY29	aZ29	aR29	X30	Y30	Z30	vX30	vY30	vZ30	vR30	aX30	aY30	aZ30	aR30	X31	Y31	Z31	vX31	vY31	vZ31	vR31	aX31	aY31	aZ31	aR31	X32	Y32	Z32	vX32	vY32	vZ32	vR32	aX32	aY32	aZ32	aR32	X33	Y33	Z33	vX33	vY33	vZ33	vR33	aX33	aY33	aZ33	aR33	X34	Y34	Z34	vX34	vY34	vZ34	vR34	aX34	aY34	aZ34	aR34	X35	Y35	Z35	vX35	vY35	vZ35	vR35	aX35	aY35	aZ35	aR35	X36	Y36	Z36	vX36	vY36	vZ36	vR36	aX36	aY36	aZ36	aR36	X37	Y37	Z37	vX37	vY37	vZ37	vR37	aX37	aY37	aZ37	aR37	X38	Y38	Z38	vX38	vY38	vZ38	vR38	aX38	aY38	aZ38	aR38	X39	Y39	Z39	vX39	vY39	vZ39	vR39	aX39	aY39	aZ39	aR39	X40	Y40	Z40	vX40	vY40	vZ40	vR40	aX40	aY40	aZ40	aR40	X41	Y41	Z41	vX41	vY41	vZ41	vR41	aX41	aY41	aZ41	aR41	

1	0.000	53.58010	1726.40894	366.04648									-60.68978	1634.11853	371.34317									163.47969	1636.33093	382.52219									49.26641	1633.05920	274.32202									-45.45003	1428.09424	527.26636									-36.96570	1413.15283	227.21675									-50.37076	1396.78772	384.57306									-59.82655	1298.25256	300.20309									-84.31671	1368.77637	654.47040									-79.27283	1331.96912	780.52649									-85.64280	1396.05994	882.28094									-22.41551	1356.42627	1024.44543									-94.93787	1369.85425	1039.91699									-14.51631	1382.84448	1093.59521									-74.86152	1383.75598	1100.94141									-52.39416	1356.44910	109.35676									-26.44951	1317.57153	-10.95476									-7.78867	1374.10425	-127.52502									89.62493	1349.11768	-247.68178									16.40616	1354.17554	-279.97424									102.22032	1367.00098	-289.31256									49.27038	1374.25732	-326.51129									128.61719	1044.52173	531.86041									161.09236	1036.20276	329.95810									-5.09320	1048.74768	499.23166									43.78778	1038.73779	281.77789									-21.30168	1031.26953	384.34348									69.90571	701.83344	635.19928									33.79377	492.25757	636.08813									30.18967	342.81100	651.01971									-57.14846	114.41962	690.63861									-92.59702	82.34164	628.85004									77.20847	74.86954	691.05457									37.71542	66.80375	729.64740									72.54427	723.43188	218.83076									36.43846	478.93015	217.87717									36.71743	334.37997	209.50417									-56.80336	119.28201	165.87065									90.46687	65.43697	190.53096									-96.06288	75.03384	207.05063									53.34856	61.23846	147.06355									
2	0.008	53.42379	1726.44055	366.17590	-19.01939	3.75732	15.89905	25.07259	-63.00659	-8.78906	88.33008	108.85440	-60.84461	1634.08862	371.48944	-18.89168	-3.55225	17.82898	26.21806	-74.98169	8.78906	66.35742	100.51273	163.39488	1636.31262	382.51440	-10.25940	-2.21924	-0.97961	10.54229	-19.77539	-5.27344	-10.98633	23.22875	49.06484	1633.22046	274.35736	-24.00444	18.45703	4.78638	30.65591	44.21997	-214.45313	130.95703	255.13779	-45.72276	1428.05542	527.29730	-32.42180	-4.43848	4.16382	32.98804	73.44360	52.73438	108.10547	140.93144	-37.28082	1413.14771	227.39511	-37.86964	-0.43213	20.96375	43.28712	-13.23853	43.94531	-105.46875	115.02220	-50.57512	1396.81958	384.65396	-24.36722	3.72070	9.54163	26.43194	37.46338	-24.60938	-39.99023	60.06950	-60.08028	1298.28589	300.27832	-30.55641	4.10156	8.90625	32.09109	-26.09253	24.60938	-29.00391	46.12665	-84.48201	1368.68213	654.54034	-19.99924	-11.23535	8.43018	24.43912	-39.22119	17.57813	8.78906	43.86958	-79.43386	1331.86633	780.59619	-18.94318	-12.23145	8.14087	23.97344	91.40625	24.60938	-53.61328	108.78928	-86.05678	1396.01440	882.37952	-48.91068	-5.47852	11.70410	50.58907	184.02100	-3.51563	-29.88281	186.46466	-22.76582	1356.34363	1024.60608	-41.52386	-10.18066	18.63281	46.63752	122.96448	-63.28125	-154.68750	207.49217	-95.12817	1369.77795	1039.92639	-23.06076	-9.32373	1.50879	24.92001	-53.72314	-40.42969	91.40625	113.47175	-14.63415	1382.67114	1093.65161	-14.51277	-20.59570	6.93604	26.13259	-89.25018	49.21875	40.42969	109.64780	-75.04758	1383.70276	1101.05359	-22.79160	-6.37207	13.43262	27.21204	-111.51123	3.51563	-7.03125	111.78798	-52.55107	1356.40247	109.46588	-19.08897	-5.40527	12.70981	23.56152	-62.45728	45.70313	-92.39502	120.52604	-26.64189	1317.53223	-10.84453	-23.45192	-4.18945	12.40385	26.85888	-87.89063	126.56250	-197.57538	250.55710	-8.05793	1374.03455	-127.42548	-32.32887	-7.91748	11.98563	35.37651	-3.98254	107.22656	9.99756	107.76524	89.47984	1349.32605	-247.73676	-16.45935	24.49951	-6.19080	30.15729	228.29590	-121.28906	97.55859	276.31094	16.11037	1354.22668	-279.97067	-35.83271	6.42334	0.33325	36.40540	-81.16150	68.55469	-22.85156	108.66982	101.92982	1367.13477	-289.28104	-34.70032	15.62988	3.51563	38.21996	38.23242	-101.95313	-64.16016	126.38308	48.65867	1374.40479	-326.47726	-71.22551	16.94824	3.96240	73.32133	523.22388	-179.29688	-29.00391	553.85181	128.39801	1044.55347	531.90063	-25.91309	3.78662	4.62891	26.59423	93.16406	-5.27344	-47.46094	104.68951	160.98415	1036.23962	329.96075	-13.44360	4.35791	0.15015	14.13310	-109.86328	-15.82031	-40.42969	118.13036	-5.16901	1048.72717	499.20648	-9.58222	-2.68799	-3.19702	10.45300	-116.32462	-54.49219	-42.18750	135.20576	43.66562	1038.80737	281.80130	-14.43420	8.12256	2.65869	16.77471	54.05273	-54.49219	-36.03516	84.79168	-21.44549	1031.22119	384.33417	-17.23000	-5.59570	-1.23047	18.15761	6.64673	49.21875	-27.24609	56.64816	69.81216	701.93140	635.21448	-10.92865	11.20605	1.64063	15.73857	71.19141	-131.83594	-43.94531	156.14136	33.79670	492.24161	636.06738	0.36461	-1.92078	-2.59277	3.24728	3.13110	-1.31836	-24.60938	24.84277	30.15046	342.82648	651.00775	-4.61277	1.75415	-1.37329	5.12256	22.32971	-24.60938	14.94141	36.43464	-57.16850	114.41971	690.62793	-2.27921	0.00961	-1.21216	2.58151	30.21240	-0.10986	16.69922	34.52050	-92.70191	82.21848	628.95300	-11.91147	-13.94531	11.64551	21.72493	162.26807	200.39063	-170.50781	309.12820	77.21210	74.86608	691.05511	0.35751	-0.34149	0.05127	0.49705	-18.56689	17.79785	-3.51563	25.95867	37.71807	66.80228	729.64801	0.26550	-0.13092	0.08057	0.30679	-12.52441	10.98633	1.75781	16.75262	72.48783	723.43311	218.77426	-6.86325	0.26001	-6.82983	9.68599	-21.64307	27.24609	-11.86523	36.76351	36.40947	478.94995	217.87029	-3.27988	2.24854	-0.78735	4.05382	47.68066	-30.76172	9.22852	57.48821	36.62112	334.34396	209.58823	-10.81833	-3.95508	9.83459	15.14590	177.42920	87.89063	-60.64453	207.08366	-56.80953	119.28754	165.86533	-0.71091	0.63766	-0.61340	1.13502	7.03125	-6.26221	6.15234	11.24745	90.46690	65.43616	190.52911	0.00366	-0.09521	-0.21790	0.23782	0.00000	0.43945	0.87891	0.98265	-96.09972	75.10592	207.08842	-4.15421	8.26492	4.36340	10.22769	63.83057	-92.39502	-41.30859	119.65610	53.34626	61.23101	147.15311	-0.22179	-0.85625	10.23376	10.27192	12.79907	9.17358	-123.04688	124.05041	
3	0.017	53.26311	1726.47156	366.31146	-19.60648	3.60352	16.80359	26.07220	-77.89307	-28.12500	128.75977	153.09285	-61.00464	1634.05933	371.64032	-19.77036	-3.37646	18.58887	27.34618	-135.90088	33.39844	116.01563	181.78044	163.30870	1636.29395	382.50586	-10.38025	-2.25586	-1.10962	10.68034	-9.22852	-3.51563	-20.21484	22.49811	48.86634	1633.36682	274.40179	-23.52242	16.05469	6.31531	29.17088	71.46606	-362.10938	235.98633	438.08691	-45.99039	1428.02026	527.33575	-31.44676	-3.75732	5.36133	32.12103	160.56519	110.74219	179.29688	264.93845	-37.59686	1413.14563	227.56615	-37.95753	0.04395	19.76990	42.79749	-7.85522	70.31250	-181.05469	194.38712	-50.77688	1396.84973	384.73209	-23.90923	3.43506	9.08203	25.80570	72.45483	-43.94531	-70.31250	110.11240	-60.33582	1298.32092	300.35153	-30.82626	4.35791	8.53088	32.28043	-38.67188	36.91406	-61.08398	81.17521	-84.65003	1368.58911	654.61090	-20.49957	-10.99365	8.51807	24.77197	-80.85938	40.42969	12.30469	91.23708	-79.58855	1331.76526	780.66217	-17.83859	-11.95313	7.53296	22.75606	173.69385	42.18750	-92.28516	201.16135	-86.45798	1395.96863	882.47601	-46.73813	-5.49316	11.29761	48.39694	337.39014	0.00000	-67.67578	344.11063	-23.10758	1356.25659	1024.75598	-39.96265	-10.83252	16.85303	44.70326	251.72424	-93.16406	-272.46094	382.46515	-95.32221	1369.69885	1039.94214	-23.69934	-9.75586	2.62207	25.76258	-99.53613	-63.28125	175.78125	211.68610	-14.75819	1382.50122	1093.71082	-15.52757	-19.98047	7.38281	26.35964	-154.30298	98.43750	66.79688	194.83627	-75.24138	1383.64978	1101.16528	-24.11407	-6.37939	13.30811	28.27173	-205.88379	-5.27344	-22.85156	207.21519	-52.71231	1356.35901	109.56859	-19.82895	-4.88525	11.53885	23.45630	-115.13672	79.10156	-188.63525	234.72704	-26.84037	1317.50171	-10.74803	-24.58969	-2.70264	10.20824	26.76127	-185.17456	230.27344	-329.37012	442.49310	-8.32748	1373.97229	-127.32526	-32.38621	-6.67236	12.05887	35.19664	-9.77783	191.60156	7.58057	192.00060	89.35061	1349.52600	-247.78496	-13.82309	23.26172	-5.00519	27.51794	404.40674	-175.78125	186.98730	478.96567	15.80895	1354.28259	-279.96869	-36.69079	7.16309	0.09888	37.38360	-124.77722	108.98438	-33.39844	169.00415	101.64198	1367.26147	-289.25397	-34.25034	14.37012	2.75024	37.24446	69.76318	-200.39063	-119.53125	243.53854	48.08329	1374.53979	-326.44525	-65.31693	14.91211	3.64197	67.09647	894.83643	-309.37500	-47.90039	948.01874	128.18530	1044.58484	531.93756	-24.72336	3.64746	4.08691	25.32294	192.37061	-28.12500	-82.61719	211.24171	160.86830	1036.27539	329.96060	-14.80774	4.18945	-0.29846	15.39187	-217.52930	-24.60938	-67.23633	229.00948	-5.25290	1048.70288	499.17838	-10.97056	-3.30322	-3.71155	12.04326	-216.87698	-93.16406	-81.29883	249.64909	43.54721	1038.87317	281.82220	-13.85628	7.47803	2.23022	15.90255	84.64966	-100.19531	-66.79688	147.19540	-21.58884	1031.17627	384.32297	-17.13169	-5.00977	-1.53442	17.91500	16.94641	91.40625	-45.70313	103.59083	69.72356	702.02020	635.22662	-10.07721	9.70825	1.10229	14.03622	133.15430	-227.63672	-85.25391	277.15839	33.79985	492.22556	636.04492	0.40009	-1.91711	-2.86743	3.47240	5.38330	2.19727	-41.30859	41.71580	30.11279	342.84024	650.99683	-4.35059	1.49048	-1.21582	4.75682	40.59448	-38.67188	22.85156	60.54436	-57.18645	114.41978	690.61841	-1.94870	0.00824	-1.03638	2.20716	49.10889	-0.21973	25.48828	55.32977	-92.79554	82.10922	629.04413	-10.14175	-11.73981	9.77051	18.33415	262.46338	328.93066	-279.49219	505.17154	77.21443	74.86385	691.05542	0.18539	-0.17670	0.02563	0.25739	-22.74170	21.75293	-2.63672	31.58049	37.71985	66.80157	729.64874	0.14168	-0.04303	0.06592	0.16208	-17.19360	10.10742	-5.27344	20.62981	72.42989	723.43622	218.71693	-7.10312	0.52368	-6.94153	9.94552	-35.92529	36.03516	-14.94141	53.03211	36.38379	478.96762	217.86404	-2.73376	1.89697	-0.68298	3.39683	83.38623	-53.61328	15.82031	100.38889	36.53712	334.31406	209.66808	-8.90854	-3.02124	9.09576	13.08522	280.92041	136.23047	-116.67480	333.29871	-56.81521	119.29264	165.86043	-0.61455	0.55115	-0.53009	0.98103	16.09497	-14.50195	13.84277	25.70947	90.46693	65.43538	190.52733	0.00320	-0.08835	-0.20599	0.22416	-0.10986	1.20850	1.97754	2.32017	-96.13212	75.17159	207.12335	-3.39066	7.15805	3.86810	8.81456	119.42139	-173.25439	-77.56348	224.26468	53.34486	61.22419	147.23412	-0.07896	-0.73792	8.86597	8.89697	21.47827	19.22607	-205.22461	207.23923	
4	0.025	53.09702	1726.50061	366.45596	-20.03838	3.23730	17.70081	26.93205	-25.76294	-59.76563	86.57227	108.30704	-61.17411	1634.03235	371.79926	-21.03882	-2.87842	19.62708	28.91607	-168.53027	86.13281	133.15430	231.41171	163.22188	1636.27502	382.49591	-10.21729	-2.23389	-1.28906	10.53778	48.33984	8.78906	-22.85156	54.18655	48.67280	1633.48804	274.46262	-22.85957	12.72217	8.52539	27.51538	87.61597	-437.69531	294.43359	534.73816	-46.24687	1427.99280	527.38666	-29.69284	-2.62207	6.87378	30.59067	260.37598	161.71875	183.69141	357.33896	-37.91344	1413.14844	227.72461	-37.80853	0.67383	18.09540	41.92115	43.61572	80.85938	-220.82520	239.17429	-50.97361	1396.87683	384.80533	-23.16925	3.01758	8.44849	24.84546	105.13916	-56.25000	-81.73828	144.56642	-60.59405	1298.35852	300.42050	-31.17966	4.61426	7.91016	32.49666	-46.14258	24.60938	-87.89063	102.27180	-84.82367	1368.49890	654.68231	-21.37482	-10.48096	8.65356	25.33017	-129.19922	82.61719	20.21484	154.68251	-79.73117	1331.66711	780.72174	-16.13571	-11.52832	6.69800	20.93147	234.99756	59.76563	-108.10547	265.48553	-86.83575	1395.92285	882.56781	-43.43262	-5.41260	10.56152	45.02482	455.93262	19.33594	-108.98438	469.17590	-23.43186	1356.16309	1024.88696	-37.22282	-11.46240	14.45068	41.54212	405.83496	-58.00781	-304.10156	510.43579	-95.52316	1369.61536	1039.97009	-24.65149	-10.26123	4.35791	27.05513	-128.97949	-58.00781	240.82031	279.27591	-14.89294	1382.33813	1093.77466	-17.01759	-19.00635	8.01270	26.74029	-203.30200	135.35156	84.37500	258.40063	-75.44948	1383.59644	1101.27539	-26.07056	-6.51855	13.06641	29.88137	-263.67188	-28.12500	-35.15625	267.48801	-52.88155	1356.32104	109.65820	-21.00128	-4.07959	9.69131	23.48656	-166.22314	114.25781	-254.77295	324.95267	-27.05172	1317.48718	-10.67439	-26.51104	-0.46143	7.31106	27.50454	-275.94910	307.61719	-365.95459	551.99548	-8.59770	1373.92334	-127.22450	-32.46254	-4.81934	12.02499	34.95201	-8.54187	253.12500	-15.71045	253.75587	89.24946	1349.71375	-247.82018	-10.07492	21.79688	-3.15674	24.21926	495.15381	-175.78125	256.64063	584.75702	15.49886	1354.34607	-279.96902	-37.73048	8.07129	-0.15747	38.58445	-124.74976	108.98438	-28.12500	168.02116	101.35899	1367.37427	-289.23520	-33.57559	12.38525	1.58936	35.82235	92.17529	-275.97656	-159.08203	331.61188	47.57005	1374.65332	-326.41656	-57.22572	12.18750	3.25195	58.59943	1047.05200	-344.53125	-45.70313	1103.22644	127.98595	1044.61426	531.96875	-22.78656	3.27393	3.29956	23.25582	272.46094	-61.52344	-106.34766	298.88110	160.73735	1036.30945	329.95578	-17.03156	3.94775	-0.85510	17.50399	-316.18652	-33.39844	-66.35742	324.79636	-5.35185	1048.67212	499.14462	-13.04086	-4.20410	-4.47693	14.41462	-279.99344	-123.04688	-102.39258	322.52301	43.43468	1038.93201	281.83847	-13.21449	6.54785	1.59119	14.83338	69.37866	-123.04688	-86.57227	165.67645	-21.73102	1031.13770	384.30859	-16.94698	-4.12354	-1.95923	17.55114	27.38342	121.28906	-56.25000	136.47327	69.64421	702.09320	635.23285	-8.80600	7.65381	0.28931	11.67091	171.93604	-265.42969	-109.86328	334.79077	33.80337	492.20966	636.01959	0.44403	-1.83655	-3.21167	3.72624	5.16357	17.13867	-41.30859	45.01995	30.07795	342.85132	650.98749	-3.94318	1.16272	-1.01440	4.23433	57.18384	-39.99023	25.48828	74.28905	-57.20098	114.41985	690.61066	-1.55708	0.00641	-0.83130	1.76511	44.87915	-0.21973	23.73047	50.76733	-92.87094	82.02281	629.11584	-7.81998	-8.84949	7.31323	13.89060	294.76318	364.74609	-310.25391	562.30109	77.21519	74.86314	691.05554	0.02518	-0.02197	0.00366	0.03362	-15.71045	15.38086	-2.63672	22.14365	37.72043	66.80156	729.64911	0.02815	-0.03571	-0.03296	0.05616	-10.05249	-8.34961	-18.45703	22.61483	72.36945	723.44183	218.65857	-7.40982	0.80566	-7.03583	10.24975	-37.68311	31.64063	-7.69043	49.80249	36.36391	478.98157	217.85890	-2.01347	1.44287	-0.55115	2.53766	89.48364	-55.37109	15.82031	106.41223	36.47264	334.29361	209.73982	-6.45058	-1.82373	7.95776	10.40490	308.99048	151.17188	-156.44531	377.89310	-56.81977	119.29673	165.85649	-0.42595	0.38223	-0.36713	0.67994	29.16870	-26.03760	25.26855	46.55394	90.46696	65.43468	190.52568	0.00320	-0.07370	-0.17853	0.19317	0.10986	2.30713	4.61426	5.16007	-96.15623	75.22522	207.15289	-2.25540	5.50919	3.12836	6.72492	153.03955	-222.47314	-99.97559	287.94186	53.34495	61.21871	147.30087	0.11055	-0.52551	7.01752	7.03803	24.00513	31.75049	-238.40332	241.70329	
5	0.033	52.92913	1726.52551	366.60648	-19.84634	2.60010	17.93152	26.87336	71.85059	-93.16406	-31.20117	121.71919	-61.35529	1634.01135	371.96744	-22.44896	-1.87500	20.64514	30.55639	-169.90356	154.68750	111.18164	255.25830	163.13841	1636.25671	382.48438	-9.48578	-2.08740	-1.46667	9.82285	127.22168	26.36719	-19.77539	131.42165	48.48535	1633.57886	274.54388	-22.04201	9.07471	10.99915	26.25227	108.59985	-437.69531	299.26758	541.23212	-46.48527	1427.97656	527.45032	-27.13005	-1.23779	8.17017	28.36060	354.69360	170.50781	127.44141	413.66867	-38.22700	1413.15686	227.86774	-37.02736	1.32568	16.18195	40.43066	143.86597	75.58594	-238.40332	288.52521	-51.16304	1396.90002	384.87289	-22.13287	2.52686	7.76733	23.59196	143.59131	-61.52344	-81.73828	176.30865	-60.85548	1298.39783	300.48337	-31.59027	4.70947	7.10449	32.72000	-52.40479	-1.75781	-105.46875	117.78374	-85.00628	1368.41443	654.75513	-22.64465	-9.56543	8.87329	26.13452	-175.56152	137.10938	32.51953	225.11852	-79.85748	1331.57312	780.77380	-14.08768	-10.92041	5.82642	18.75274	256.53076	86.13281	-101.07422	288.86484	-87.18185	1395.87842	882.65204	-39.26010	-5.25146	9.52515	40.73895	545.47119	19.33594	-139.74609	563.41962	-23.72796	1356.06555	1024.99683	-33.22735	-11.59424	12.14355	37.22834	553.07922	26.36719	-249.60938	607.36865	-95.73307	1369.52783	1040.01477	-25.72769	-10.64209	6.49658	28.58975	-129.30908	-33.39844	272.46094	303.43246	-15.04182	1382.18445	1093.84436	-18.90432	-17.73193	8.73779	27.35222	-249.51324	170.50781	89.64844	315.22470	-75.67589	1383.54114	1101.38306	-28.29071	-6.91406	12.68555	31.76620	-269.16504	-66.79688	-56.25000	282.97650	-53.06233	1356.29102	109.73011	-22.62268	-2.93701	7.52838	24.02266	-222.91260	159.96094	-264.33105	380.98352	-27.28222	1317.49402	-10.62618	-29.02737	2.20459	4.46474	29.45135	-327.96936	332.22656	-317.16156	564.38446	-8.86852	1373.89197	-127.12484	-32.48852	-2.59277	11.74026	34.64188	2.30713	281.25000	-52.62451	286.14023	89.18269	1349.88928	-247.83757	-6.16516	20.41992	-0.94849	21.35139	443.18848	-154.68750	273.33984	543.19324	15.18011	1354.41711	-279.97131	-38.64201	8.86230	-0.32959	39.64661	-94.01550	80.85938	-13.18359	124.70349	101.08239	1367.46790	-289.22748	-32.72232	9.93164	0.19958	34.19690	112.60986	-312.89063	-174.46289	375.52472	47.12953	1374.74292	-326.39105	-48.63831	9.50684	2.95715	49.64685	1013.92822	-298.82813	-25.04883	1057.34387	127.80553	1044.63940	531.99255	-20.37369	2.62207	2.39502	20.68087	306.62842	-94.92188	-110.74219	339.55115	160.58444	1036.34119	329.94635	-19.96216	3.61084	-1.28723	20.32690	-387.15820	-47.46094	-37.35352	391.84091	-5.47025	1048.63281	499.10376	-15.41963	-5.32471	-5.30640	17.15445	-290.91110	-145.89844	-96.67969	339.50345	43.32697	1038.98230	281.84872	-12.90390	5.53711	0.83862	14.06675	5.16357	-119.53125	-94.04297	152.17905	-21.87129	1031.10754	384.29031	-16.65882	-3.12744	-2.47009	17.12888	41.77551	117.77344	-66.35742	141.48882	69.57680	702.14777	635.23145	-7.34940	5.50415	-0.62988	9.20359	177.64893	-250.48828	-110.74219	326.44656	33.80725	492.19495	635.99139	0.47447	-1.57104	-3.47168	3.84003	2.14233	46.58203	-21.09375	51.18028	30.04708	342.85962	650.97992	-3.39581	0.84961	-0.81665	3.59447	74.18518	-35.15625	21.97266	84.98353	-57.21240	114.41989	690.60455	-1.27579	0.00504	-0.68115	1.44625	22.63184	-0.10986	12.30469	25.76077	-92.92587	81.96173	629.16602	-5.42084	-5.96924	4.86328	9.41641	281.03027	326.51367	-277.73438	512.56763	77.21485	74.86349	691.05548	-0.07416	0.07599	-0.01465	0.10718	-8.12988	8.12988	-1.75781	11.63099	37.72032	66.80097	729.64819	0.00298	-0.22980	-0.26367	0.34977	4.01001	-38.23242	-36.91406	53.29584	72.30639	723.44965	218.59967	-7.66022	1.01440	-7.02484	10.44300	-22.41211	18.45703	10.32715	30.81582	36.35023	478.99167	217.85486	-1.39046	1.06567	-0.45044	1.80885	60.04028	-35.15625	8.34961	70.07506	36.42962	334.28366	209.80070	-3.91640	-0.56030	6.58722	7.68398	299.21265	152.05078	-172.48535	377.35773	-56.82231	119.29901	165.85431	-0.10529	0.09430	-0.09064	0.16791	47.79053	-43.06641	41.08887	76.33443	90.46699	65.43415	190.52435	0.00275	-0.04532	-0.12085	0.12910	-0.21973	4.50439	9.22852	10.27148	-96.16971	75.26340	207.17549	-0.96680	3.62732	2.27875	4.39145	156.22559	-229.17480	-103.93066	296.19101	53.34670	61.21544	147.35107	0.30235	-0.21309	5.05005	5.06358	22.02759	43.23120	-233.78906	238.77077	
