PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\JAVA_M\Men_Action_9.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1271	41	mm	120.00	1	      1271
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31	X32	Y32	Z32	X33	Y33	Z33	X34	Y34	Z34	X35	Y35	Z35	X36	Y36	Z36	X37	Y37	Z37	X38	Y38	Z38	X39	Y39	Z39	X40	Y40	Z40	X41	Y41	Z41	

1	0.000	-33.60240	1655.13000	-30.14132	-34.04029	1520.72864	-101.10374	-45.90605	1634.94214	80.50151	29.53271	1621.95288	-38.87112	-191.65417	1345.89111	-34.76253	102.59448	1370.92639	-41.22828	-39.16259	1325.44116	-86.41557	12.49733	1204.37207	-94.91789	-418.38467	1259.95984	11.41112	-456.75351	1241.58691	42.70648	-538.11615	1304.24585	49.08853	-686.85956	1295.81104	160.36546	-703.95667	1287.72827	87.54246	-757.39752	1317.20007	168.80560	-759.47534	1307.66553	102.13303	332.43185	1284.16138	-16.41314	370.43637	1265.50403	11.28787	473.69852	1313.63342	12.12258	609.58887	1292.54944	98.38868	612.36279	1301.07629	26.91183	670.22076	1310.77502	102.88407	673.13336	1330.94019	30.96607	-136.16852	959.85236	113.69901	53.65241	953.66193	105.57105	-186.04089	967.23853	10.16360	78.01200	966.37933	-22.23105	-47.09436	965.30103	-67.30973	-202.99527	711.21796	52.27076	-165.09311	435.60355	16.64350	-143.40150	295.56049	17.52946	-109.32198	52.03250	-58.49004	-53.87123	56.13529	-92.02108	-111.23979	35.39141	93.30966	-152.75708	28.29187	53.58677	111.78252	686.60907	59.67822	93.00436	442.58713	-18.72813	90.09541	312.51599	-10.75996	49.50339	68.01750	-83.24375	60.22741	37.58984	71.60788	-15.31708	65.34203	-102.41503	106.44176	31.42992	22.81859	
2	0.008	-33.65183	1655.14380	-30.02504	-34.04029	1520.72864	-101.10374	-46.05155	1634.91199	80.56017	29.53271	1621.95288	-38.87112	-192.22610	1345.89294	-34.86171	102.30751	1370.90356	-41.25858	-39.16259	1325.44116	-86.41557	12.29389	1204.32947	-94.91888	-418.59164	1259.98047	11.17873	-457.00818	1241.71680	42.55251	-538.25525	1304.20837	49.02676	-686.85956	1295.81104	160.36546	-703.95715	1287.66504	87.60117	-757.63318	1317.27197	168.77867	-759.56519	1307.70178	102.31278	332.29483	1284.17285	-16.27731	370.43637	1265.50403	11.28787	473.44412	1313.62793	12.07729	609.30536	1292.22009	98.31172	612.36279	1301.07629	26.91183	669.87671	1310.77136	103.19792	672.85583	1330.97131	30.96061	-136.16852	959.85236	113.69901	53.27962	953.67828	105.56676	-186.55569	967.24304	10.34791	77.95580	966.42426	-22.20808	-47.20443	965.24670	-67.03889	-203.17656	711.24109	52.46261	-165.34659	435.55322	16.63104	-143.40150	295.56049	17.52946	-109.31614	51.96608	-58.55292	-53.87123	56.13529	-92.02108	-111.18092	35.31546	93.19511	-152.66078	28.20752	53.54462	111.62321	686.64087	59.76725	92.90990	442.50153	-18.73365	89.98752	312.57077	-10.56279	49.52966	68.08250	-83.16193	60.22741	37.58984	71.60788	-15.22726	65.39329	-102.44344	106.44176	31.42992	22.81859	
3	0.017	-33.84928	1655.05469	-29.92449	-34.37566	1520.75403	-101.21699	-46.20187	1634.98267	80.58400	29.15804	1622.04919	-38.82227	-192.38066	1345.95593	-34.81956	102.23880	1370.92603	-41.17429	-39.21403	1325.56177	-86.31522	12.21074	1204.15820	-94.77017	-418.99081	1259.86047	11.38344	-457.02808	1241.81946	42.55773	-538.67371	1304.20886	49.03730	-686.93701	1295.72009	160.44080	-704.17828	1287.63867	87.67226	-757.92432	1317.22107	169.04776	-759.75519	1307.76160	102.55672	331.93991	1283.96851	-15.97771	370.69662	1266.29993	10.56563	473.39923	1313.56775	12.30176	608.75983	1292.24927	98.48563	612.03436	1300.99133	27.09955	669.87671	1310.77136	103.19792	672.74231	1330.95667	31.35128	-136.70364	960.02588	114.30737	53.26376	953.62091	105.67648	-186.56587	967.08881	10.32213	77.68697	966.48529	-22.10785	-47.34802	965.16345	-66.99792	-203.17928	711.06592	52.51779	-165.40543	435.50662	16.69423	-143.40150	295.56049	17.52946	-109.21709	51.91477	-58.53974	-53.74755	56.10324	-91.95000	-111.24853	35.32853	93.26218	-152.78477	28.12551	53.47821	111.34239	686.59290	59.67765	92.95546	442.72723	-18.72508	89.94158	312.54495	-10.29618	49.52966	68.08250	-83.16193	60.24083	37.55471	71.52272	-15.31708	65.34203	-102.41503	106.44176	31.42992	22.81859	
4	0.025	-33.97893	1655.02710	-29.81569	-34.72031	1520.81323	-101.03711	-46.23630	1634.91052	80.65401	28.91392	1622.00232	-38.66300	-192.73123	1346.50098	-35.12549	102.11362	1370.86853	-41.14934	-39.59219	1325.55920	-86.29286	12.19729	1204.28308	-94.79176	-419.11703	1259.87439	11.45479	-457.06720	1241.73425	42.68430	-538.68182	1304.27026	49.31665	-687.06085	1295.58801	160.51797	-704.69794	1287.60498	87.85093	-758.03772	1317.27637	169.13704	-759.91339	1307.69421	102.85114	331.72574	1283.88306	-15.54163	370.69662	1266.29993	10.56563	473.35049	1313.50256	12.18278	608.51959	1292.08350	98.46236	611.55939	1300.97900	27.08569	669.87622	1310.71997	103.21319	672.45129	1330.91772	31.47888	-136.73589	960.12439	114.51206	53.06499	953.69757	105.63818	-186.56587	967.08881	10.32213	77.68697	966.48529	-22.10785	-47.53670	965.30182	-67.36618	-203.52179	711.03680	52.67655	-165.58888	435.52505	16.81150	-143.46307	295.49869	17.52349	-109.31614	51.96608	-58.55292	-53.74755	56.10324	-91.95000	-111.25838	35.19152	93.31516	-152.81250	28.04419	53.50702	111.24363	686.70709	59.78798	92.89828	442.83304	-18.64325	90.03839	312.57901	-10.20898	49.54072	68.10633	-83.01981	60.22741	37.58984	71.60788	-15.31708	65.34203	-102.41503	106.44176	31.42992	22.81859	
5	0.033	-34.09163	1655.03174	-29.79452	-34.97303	1520.78613	-101.14293	-46.60464	1635.13342	80.84550	28.84882	1622.02344	-38.48480	-192.95494	1346.49097	-35.19886	101.84338	1370.99951	-40.99080	-39.60574	1325.65820	-86.27397	11.86174	1204.36072	-94.71883	-419.78711	1259.76111	11.61373	-457.58032	1242.03149	42.66585	-538.68182	1304.27026	49.31665	-687.32141	1295.50586	160.69701	-704.74036	1287.61609	88.02874	-758.20239	1317.24231	169.15282	-760.04132	1307.68958	102.98842	331.51407	1283.85571	-15.34636	370.59180	1266.36572	10.55418	473.35049	1313.50256	12.18278	608.53729	1291.89209	98.57775	611.46002	1300.98792	27.21075	669.75647	1310.54028	103.23300	672.30896	1330.93433	31.56511	-137.11548	960.08618	114.49319	52.95626	953.68378	105.86837	-186.66176	967.09393	10.46805	77.45783	966.55316	-22.17627	-47.65509	965.20056	-67.28894	-203.68973	711.12927	52.80891	-165.58888	435.52505	16.81150	-143.55069	295.46738	17.50515	-109.31614	51.96608	-58.55292	-53.79351	56.21483	-92.10288	-111.42285	35.14046	93.35258	-152.94025	28.04366	53.66782	111.24363	686.70709	59.78798	92.76986	442.91434	-18.62800	89.95789	312.58121	-10.25821	49.53498	68.17269	-82.94569	60.22877	37.60314	71.66923	-15.22726	65.39329	-102.44344	106.44176	31.42992	22.81859	
6	0.042	-34.37778	1655.12830	-29.92470	-35.07801	1520.71851	-101.11731	-47.06747	1635.11157	81.04919	28.58988	1622.14502	-38.48390	-193.15036	1346.58533	-35.13611	101.68990	1370.99902	-40.87132	-39.94143	1325.89929	-86.39475	11.62080	1204.40820	-94.61922	-419.86621	1259.79065	11.69100	-457.76370	1241.98682	42.86546	-538.92902	1304.20605	49.30095	-687.77948	1295.55115	160.82501	-704.73401	1287.73840	88.05415	-758.45697	1317.17029	169.39233	-760.42474	1307.49304	102.98879	331.51407	1283.85571	-15.34636	370.49515	1266.40149	10.48678	473.11771	1313.46265	12.33209	608.53961	1291.73669	98.70579	611.26154	1300.84399	27.43995	669.72131	1310.43481	103.21649	672.15076	1330.90430	31.71772	-137.19463	960.09644	114.62121	52.40826	953.73645	105.96749	-186.82945	967.06927	10.67008	77.45783	966.55316	-22.17627	-47.65509	965.20056	-67.28894	-203.92429	710.96924	52.71069	-165.97369	435.59558	16.54625	-143.80060	295.57257	17.43571	-109.15995	52.00364	-58.50435	-53.79351	56.21483	-92.10288	-111.55330	35.06139	93.39650	-152.95337	28.01200	53.77696	111.10005	686.75427	59.72811	92.74303	443.00708	-18.43839	89.79393	312.68982	-10.13137	49.62545	68.23965	-82.94300	60.29277	37.60575	71.60239	-15.28060	65.43422	-102.37422	106.44176	31.42992	22.81859	
7	0.050	-34.53843	1655.16809	-29.81656	-35.19813	1520.70227	-101.02538	-47.51932	1635.20117	81.05437	28.39042	1622.18176	-38.44478	-193.27785	1346.56006	-35.06700	101.44179	1370.90942	-40.99860	-40.19848	1325.87402	-86.24846	11.55769	1204.29773	-94.35190	-419.99573	1259.79077	11.76839	-457.96332	1241.86914	42.92296	-539.05164	1304.22900	49.34755	-687.75293	1295.41992	161.00813	-705.17670	1287.71460	88.17186	-758.60553	1317.16333	169.47980	-760.51660	1307.56067	103.14622	331.17892	1284.06787	-15.38345	370.32465	1266.34656	10.60699	473.11771	1313.46265	12.33209	608.32672	1291.60413	98.91465	611.04156	1300.77368	27.45278	669.51770	1310.44006	103.36125	672.04791	1330.85461	31.70617	-137.58203	960.11383	114.58617	52.36728	953.77887	105.85447	-186.82945	967.06927	10.67008	77.30778	966.63263	-22.07987	-47.77693	965.46820	-67.37621	-204.14537	710.94037	52.82224	-165.97369	435.59558	16.54625	-144.14845	295.69598	17.51609	-109.15995	52.00364	-58.50435	-53.79351	56.21483	-92.10288	-111.44930	35.05750	93.36000	-153.23776	28.01373	53.92120	110.93424	686.79523	59.69334	92.65387	442.99667	-18.31329	89.94280	312.75269	-9.89658	49.62545	68.23965	-82.94300	60.25047	37.64626	71.62442	-15.28060	65.43422	-102.37422	106.44176	31.42992	22.81859	
8	0.058	-34.79665	1655.07654	-29.82499	-35.37951	1520.81775	-101.18703	-47.73910	1635.25256	81.03091	28.30434	1622.26526	-38.34922	-193.27785	1346.56006	-35.06700	101.30477	1370.89319	-41.00064	-40.59857	1326.07971	-86.19441	11.29361	1204.31592	-94.42780	-420.07416	1260.01379	11.74925	-458.67123	1241.89453	42.73468	-539.16803	1304.23877	49.31559	-688.04889	1295.53333	161.03151	-705.40692	1287.72791	88.04770	-758.68884	1317.02234	169.44156	-760.88544	1307.50635	103.40434	330.90408	1284.09106	-15.61650	369.36823	1265.54602	11.34088	472.78256	1313.30725	12.32220	608.18317	1291.63684	99.17283	611.01019	1300.68616	27.50227	669.26044	1310.76440	103.98839	671.77039	1330.81055	31.70629	-137.67142	960.18042	114.66056	52.20815	953.98474	105.71780	-186.91469	966.97968	10.87600	77.30778	966.63263	-22.07987	-47.88702	965.41394	-67.10544	-204.25226	710.78247	52.67232	-166.24663	435.71921	16.22933	-144.20581	295.67752	17.56646	-109.46423	51.92450	-58.40985	-53.83383	56.26513	-92.03336	-111.55330	35.06139	93.39650	-153.08362	27.94425	53.90791	110.85397	686.84064	59.71179	92.56706	442.86154	-18.07580	89.75293	312.73782	-9.98424	49.49226	68.23799	-82.78104	60.54854	37.42267	71.19930	-15.42107	65.55350	-102.37187	106.42161	31.48796	22.86395	
