PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\JAVA_M\Men_Action_17.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1897	41	mm	120.00	1	      1897
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31	X32	Y32	Z32	X33	Y33	Z33	X34	Y34	Z34	X35	Y35	Z35	X36	Y36	Z36	X37	Y37	Z37	X38	Y38	Z38	X39	Y39	Z39	X40	Y40	Z40	X41	Y41	Z41	

1	0.000	6.42937	1652.13525	-155.91901	10.66518	1517.74072	-225.69673	-7.81008	1632.28406	-45.52239	70.53656	1620.73608	-163.16446	-152.00000	1341.92261	-149.49228	150.63947	1361.21765	-165.42905	2.56833	1317.25378	-207.45056	52.74691	1193.97974	-212.22934	-402.64926	1207.91699	-42.18071	-369.19641	1228.96826	-76.39658	-490.22369	1260.48157	-34.52527	-647.56934	1226.56519	14.56985	-625.26385	1231.77515	84.37011	-706.61133	1231.44739	37.41518	-698.06006	1237.80371	102.05788	376.34305	1258.43689	-116.52095	409.38956	1240.69885	-83.24119	515.67297	1278.79688	-83.84566	639.07214	1260.27905	14.17202	652.19696	1257.55127	-56.46838	699.49780	1269.66431	27.18689	719.27026	1271.02332	-43.82583	-88.14256	959.21045	20.07913	101.89796	952.36890	-0.74457	-145.69266	963.75323	-78.10094	116.54427	960.40472	-129.36609	-11.46561	957.82971	-163.22073	-165.54517	710.95361	-35.29063	-131.18509	437.69324	-77.08982	-112.92834	295.25781	-78.86526	-84.16943	52.64957	-160.90291	-27.44979	56.00454	-193.08565	-91.61018	35.82490	-10.72819	-131.47243	29.17294	-51.35764	150.31136	683.22705	-42.51410	120.69031	439.09558	-119.37851	114.31192	308.96838	-108.46197	60.23162	65.22607	-172.15254	89.83125	37.74430	-20.35148	-0.53756	50.27007	-190.17050	129.17458	32.41304	-73.55637	
2	0.008	6.52485	1652.16760	-155.58621	10.45482	1517.71667	-225.70958	-7.43287	1632.25244	-45.26787	70.48244	1620.70837	-162.99770	-151.91513	1341.93311	-149.36168	150.71210	1361.27258	-165.27315	2.51849	1317.19299	-207.40105	52.74691	1193.97974	-212.22934	-402.60034	1208.46399	-42.31753	-369.31247	1229.36987	-76.15122	-490.36630	1261.05127	-34.33540	-648.16003	1227.45764	14.18447	-625.79071	1232.44507	84.20775	-706.80115	1232.29260	36.91062	-698.17181	1238.88123	102.14576	376.38232	1258.51782	-116.48521	409.47284	1240.92505	-82.98657	515.79199	1278.89185	-83.90672	639.02277	1260.59912	14.25918	652.16449	1257.59460	-56.29733	699.31543	1269.81836	27.36276	719.30798	1271.38721	-43.73700	-87.84588	959.62671	20.61332	101.74259	952.40320	-0.49993	-145.78352	963.75964	-77.91577	116.58592	960.38928	-129.13449	-11.42548	957.99878	-163.16162	-165.58321	710.94208	-35.21805	-131.18509	437.69324	-77.08982	-112.99799	295.30301	-78.80362	-84.16943	52.64957	-160.90291	-27.36654	56.11317	-193.10902	-91.64183	35.89466	-10.77445	-131.47243	29.17294	-51.35764	150.47455	683.24896	-42.44016	120.68562	439.05084	-119.14278	114.31192	308.96838	-108.46197	60.23162	65.22607	-172.15254	89.83693	37.73973	-20.29108	-0.74208	50.20422	-190.07281	129.16684	32.34444	-73.53161	
3	0.017	6.44030	1652.15527	-155.21715	10.45482	1517.71667	-225.70958	-7.27158	1632.22375	-45.11210	70.46124	1620.66260	-162.93430	-151.91513	1341.93311	-149.36168	150.72276	1361.28076	-165.14745	2.64063	1317.10034	-207.22089	52.70378	1193.99829	-211.85716	-402.77966	1208.78394	-42.15204	-369.55750	1229.51514	-76.18501	-490.44830	1261.52563	-34.37111	-648.55640	1227.88623	14.25618	-625.63495	1232.78247	83.80120	-707.30792	1232.90222	36.86987	-698.20239	1239.30286	102.00992	376.35718	1258.78943	-116.16882	409.52441	1241.03528	-82.82233	515.71729	1279.10901	-83.80499	639.10260	1260.73364	14.38402	652.13782	1257.71667	-56.23873	699.31543	1269.81836	27.36276	719.31122	1271.52368	-43.70064	-87.84588	959.62671	20.61332	101.74259	952.40320	-0.49993	-145.86206	963.77966	-77.74728	116.53486	960.32281	-129.06503	-11.37368	958.04681	-163.07442	-165.57848	710.97150	-35.10196	-131.29984	437.69849	-77.03501	-112.90764	295.52344	-78.56943	-84.16943	52.64957	-160.90291	-27.27895	56.16769	-193.02225	-91.61018	35.82490	-10.72819	-131.57507	29.07746	-51.22689	150.49059	683.30072	-41.97703	120.75758	439.07758	-118.99777	114.34298	308.95535	-108.37117	60.23162	65.22607	-172.15254	90.01229	37.70376	-20.27045	-0.74208	50.20422	-190.07281	129.17458	32.41304	-73.55637	
4	0.025	6.44999	1652.15698	-155.06996	10.37217	1517.84766	-225.65764	-7.17846	1632.30615	-44.86946	70.40340	1620.62292	-162.92934	-151.90993	1341.91187	-149.17328	150.44858	1361.26233	-164.73888	2.64063	1317.10034	-207.22089	52.67743	1193.99622	-211.34744	-402.93350	1208.96240	-41.85214	-369.43317	1229.56665	-76.05363	-490.47626	1261.77014	-34.59504	-648.52673	1228.58435	14.23457	-626.47961	1233.86072	83.99855	-707.57629	1233.63904	36.86376	-698.25867	1239.90698	102.19423	376.11679	1259.15063	-116.17589	409.46365	1241.17053	-82.63149	515.48126	1278.95593	-83.72437	639.20728	1261.30359	14.55554	652.17474	1257.75562	-56.13740	699.12024	1270.08606	27.43306	719.15881	1271.64612	-43.74398	-87.84588	959.62671	20.61332	101.80051	952.38074	-0.24812	-145.86206	963.77966	-77.74728	116.42614	960.32581	-128.74495	-11.55091	958.05493	-162.79710	-165.67239	710.88373	-34.89594	-131.29984	437.69849	-77.03501	-112.96400	295.38928	-78.68895	-84.16943	52.64957	-160.90291	-27.27895	56.16769	-193.02225	-91.67502	35.78396	-10.74198	-131.47353	29.09467	-51.29814	150.52283	683.28925	-41.88567	120.64067	439.14926	-118.85573	114.26211	309.06033	-108.10684	60.26292	65.27144	-172.06273	89.74017	37.69359	-20.19509	-0.53756	50.27007	-190.17050	129.17458	32.41304	-73.55637	
5	0.033	6.43698	1652.28442	-154.77036	10.04923	1517.99731	-225.30598	-6.76729	1631.94495	-44.43416	70.44497	1620.60034	-162.90773	-151.95259	1341.86682	-149.12932	150.51640	1361.23596	-164.52115	2.75856	1317.24597	-207.11195	52.64261	1194.01416	-211.19073	-402.63705	1209.67773	-41.64751	-369.75046	1229.96301	-76.08981	-490.60950	1262.19263	-34.81237	-648.44769	1228.83179	14.09361	-626.74738	1234.10632	83.83397	-707.40826	1233.71277	36.46895	-698.66779	1240.63379	101.64712	376.08966	1259.33997	-116.01148	409.57584	1241.37280	-82.68607	515.41742	1279.27588	-83.49902	639.18018	1261.39063	14.54741	652.22485	1257.96240	-56.14742	699.09052	1270.32715	27.32634	719.26654	1271.98083	-43.58650	-87.88323	959.60187	20.74578	101.84360	952.21808	-0.04088	-145.83365	963.87292	-77.73024	116.40532	960.29224	-128.40739	-11.71651	957.95959	-162.48857	-165.67072	710.79877	-34.78170	-131.14191	437.82150	-77.11369	-113.02220	295.47830	-78.73495	-84.07620	52.68391	-160.91411	-27.37333	56.22729	-192.93904	-91.61018	35.82490	-10.72819	-131.57507	29.07746	-51.22689	150.29871	683.21625	-41.66837	120.66427	439.23328	-118.78381	114.26211	309.06033	-108.10684	60.35405	65.32764	-172.07562	89.83693	37.73973	-20.29108	-0.53756	50.27007	-190.17050	129.11925	32.36596	-73.56370	
6	0.042	6.37136	1652.35510	-154.62019	9.79454	1518.14954	-224.89076	-6.72825	1631.98816	-44.23251	70.55127	1620.68701	-162.71507	-151.88220	1341.90845	-149.14276	150.59857	1361.34045	-164.40656	2.84934	1317.22107	-206.59932	52.69209	1194.02832	-211.12013	-403.06116	1210.10828	-41.81682	-369.69446	1230.27795	-76.02917	-490.51926	1262.35291	-34.96904	-648.52905	1229.33606	13.56605	-627.09485	1234.72656	83.33148	-707.39484	1234.17017	36.11137	-698.68622	1240.71814	101.30136	375.94934	1259.43054	-116.00489	409.29391	1241.57715	-82.39009	515.46423	1279.78113	-83.36764	639.24280	1261.75879	14.57163	652.19000	1258.26013	-55.95381	699.04663	1270.51880	27.32481	719.24860	1272.21375	-43.55630	-87.88323	959.60187	20.74578	101.73341	952.26959	0.05782	-145.70070	963.87170	-77.62834	116.35698	960.36536	-128.30072	-11.72433	958.06824	-162.42841	-165.56604	710.74664	-34.47593	-131.15785	437.75812	-77.10649	-112.95478	295.62418	-78.59364	-84.07620	52.68391	-160.91411	-27.37333	56.22729	-192.93904	-91.58845	35.83346	-10.58409	-131.54834	29.05669	-51.32142	150.15430	683.22614	-41.44115	120.66427	439.23328	-118.78381	114.32983	309.10843	-108.04849	60.26292	65.27144	-172.06273	89.81549	37.72566	-20.11542	-0.53756	50.27007	-190.17050	129.11925	32.36596	-73.56370	
7	0.050	6.35921	1652.52625	-154.42744	9.77713	1518.12036	-224.68997	-6.49831	1632.11060	-43.91509	70.51634	1620.68896	-162.44360	-151.93800	1341.91748	-149.09242	150.57077	1361.29663	-164.17590	2.80119	1317.23413	-206.49701	52.59248	1194.00146	-211.07953	-402.87625	1210.20654	-41.42039	-369.38058	1230.55579	-75.63629	-490.75864	1262.76746	-34.86139	-649.09406	1229.93396	13.50695	-626.99646	1235.16248	82.83354	-707.46613	1234.93481	35.86220	-699.20337	1241.89026	101.29335	376.28879	1259.70081	-115.90270	409.72583	1242.04749	-82.67713	515.41241	1280.29236	-83.28468	639.18469	1261.93945	15.14541	652.06287	1258.75146	-55.76863	699.18848	1271.12378	27.52064	719.47687	1272.68884	-43.53205	-86.79033	959.62671	21.79901	101.58941	952.40576	0.31465	-145.63484	963.92450	-77.56152	116.43992	960.40057	-128.21375	-11.51361	958.07062	-162.36226	-165.66254	710.74310	-34.28629	-131.70132	437.87079	-77.10589	-112.95478	295.62418	-78.59364	-84.07620	52.68391	-160.91411	-27.37333	56.22729	-192.93904	-91.67427	35.84852	-10.68093	-131.57507	29.07746	-51.22689	150.16678	683.30969	-41.24441	120.65578	439.18478	-118.53644	114.32983	309.10843	-108.04849	60.35405	65.32764	-172.07562	89.89539	37.60753	-20.11001	-0.74208	50.20422	-190.07281	129.17458	32.41304	-73.55637	
8	0.058	6.31119	1652.54016	-154.21190	9.36730	1518.13696	-224.18121	-6.25806	1631.99658	-43.48492	70.50716	1620.75977	-162.30870	-152.01534	1341.92810	-149.04475	150.47621	1361.33301	-164.11452	2.87353	1317.35828	-206.38666	52.69165	1194.02673	-210.97771	-402.88391	1210.37158	-41.45413	-369.47458	1230.93542	-75.52131	-491.00699	1263.25708	-34.82587	-649.31006	1230.60669	13.47036	-626.99786	1235.80725	83.42527	-707.48743	1235.78931	35.87729	-699.55334	1242.51196	101.14053	376.26398	1260.05786	-115.74172	409.85760	1242.04089	-83.20175	515.83490	1280.96094	-83.51842	639.30774	1262.03906	15.00749	651.79980	1259.48315	-55.90326	699.29010	1271.47571	27.13126	719.60858	1273.05225	-43.46329	-86.77757	959.57428	21.90193	101.59361	952.36975	0.50557	-145.79544	964.03986	-77.20847	116.38074	960.40552	-128.11765	-11.51361	958.07062	-162.36226	-165.56053	710.68591	-34.38014	-131.11603	437.82043	-77.10646	-113.03006	295.66449	-78.70395	-84.07620	52.68391	-160.91411	-27.27266	56.26666	-192.96700	-91.64577	35.76704	-10.56092	-131.55885	29.01401	-51.14597	150.16350	683.29730	-41.12888	120.69920	439.24271	-118.40551	114.42419	309.11917	-108.01751	60.29090	65.36555	-172.07356	89.92837	37.66753	-20.13409	-0.56647	50.34484	-190.05681	129.17458	32.41304	-73.55637	
