PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\JAVA_M\Men_Action_10.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1721	41	mm	120.00	1	      1721
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
9	0.067	-111.34871	1655.83301	376.42850	-116.87656	1522.98462	303.58032	-115.27660	1633.95178	487.46219	-48.54105	1623.39368	363.07101	-270.80893	1350.02539	372.33020	22.44541	1368.95642	346.55582	-123.40214	1327.02600	312.49951	-77.10032	1204.41895	300.22522	-491.05780	1232.47168	411.38483	-523.98718	1207.79358	439.56433	-613.27399	1256.42102	442.72189	-767.23309	1227.00403	545.31274	-776.61926	1212.63647	472.95844	-836.93439	1250.39587	544.04462	-830.18451	1237.65247	478.35126	252.08881	1264.07715	363.96329	288.85779	1239.35547	389.32089	393.95465	1280.70251	398.81244	524.27350	1248.96179	491.23044	533.42029	1252.21326	419.95291	583.22931	1271.75488	500.90488	593.77045	1283.89478	428.01752	-206.66856	963.90814	522.40149	-16.95779	953.72791	499.48233	-264.55322	968.98853	423.84543	-2.27752	962.72302	372.18924	-130.75592	961.42584	339.43774	-290.58881	714.05505	466.68182	-264.58386	441.68951	424.83252	-250.23570	298.76038	425.79453	-219.65100	53.64441	349.08908	-159.83360	56.12708	324.78915	-247.90376	36.57130	495.43796	-280.89078	31.30976	451.56601	33.76629	685.86841	456.73877	1.12080	441.55121	381.62106	-1.89787	311.60776	396.07382	-61.05419	65.48300	345.85110	-6.97000	38.76069	491.18130	-129.19267	60.56598	339.50974	22.83681	33.60579	431.48816	
10	0.075	-111.48901	1655.89038	376.15887	-116.87656	1522.98462	303.58032	-115.49168	1633.87097	487.32431	-48.58735	1623.42920	363.07272	-270.80893	1350.02539	372.33020	22.43925	1368.99329	346.45816	-123.61986	1327.16858	312.39417	-77.10032	1204.41895	300.22522	-491.05780	1232.47168	411.38483	-523.98730	1207.72644	439.60742	-612.99231	1256.21765	442.96085	-766.89557	1226.55615	545.67944	-776.21954	1212.40234	473.38733	-837.05823	1250.23340	544.28217	-830.13397	1237.43201	478.70724	252.08881	1264.07715	363.96329	288.85077	1239.22363	389.09012	394.26382	1280.30725	398.30243	524.20844	1248.69775	491.28717	533.46625	1251.98022	419.80359	582.96252	1271.60547	501.04361	593.51050	1283.25281	428.05035	-206.73480	963.83783	522.46503	-16.95349	953.79462	499.43405	-264.64685	968.88153	423.92773	-2.46038	962.78381	371.79752	-130.75592	961.42584	339.43774	-290.51764	714.07391	466.67017	-264.58386	441.68951	424.83252	-250.09334	298.85156	425.83984	-219.76848	53.70704	349.06976	-159.81752	56.04955	324.76782	-247.83502	36.61245	495.41055	-280.89078	31.30976	451.56601	33.80306	685.92102	456.62546	1.15248	441.62009	381.54456	-1.82388	311.65521	396.00024	-60.97472	65.43956	345.86862	-6.86547	38.83646	491.16568	-129.19267	60.56598	339.50974	22.83681	33.60579	431.48816	
11	0.083	-111.55190	1655.92822	376.08417	-117.03206	1522.89612	303.44437	-115.70145	1633.80225	486.98373	-49.22377	1623.50293	362.69684	-270.86099	1350.01086	372.39963	22.46324	1368.97302	346.28027	-123.81127	1326.98303	312.18549	-77.19262	1204.41895	300.11298	-490.95966	1232.31482	411.53607	-523.97742	1207.65918	439.58835	-613.34741	1256.15710	443.01706	-766.85150	1226.43018	545.86121	-776.37054	1212.38733	473.57483	-837.20032	1249.99976	544.73230	-830.03326	1237.01355	479.10504	251.97984	1263.94507	363.88104	288.79425	1239.06995	388.94287	394.05737	1280.10120	398.24115	523.91980	1248.40771	490.91956	533.50403	1251.74231	419.73615	583.05621	1271.22742	500.33224	593.58777	1283.32971	427.88284	-206.64250	964.05847	522.57642	-17.05071	953.79718	499.38907	-264.55322	968.98853	423.84543	-2.53910	962.76721	371.68298	-130.75592	961.42584	339.43774	-290.51367	714.00806	466.69620	-264.63583	441.58615	424.94345	-250.09334	298.85156	425.83984	-219.65100	53.64441	349.08908	-159.81752	56.04955	324.76782	-247.88446	36.50342	495.40234	-280.89407	31.26811	451.66782	33.90783	685.90222	456.56644	1.15248	441.62009	381.54456	-1.82388	311.65521	396.00024	-61.05419	65.48300	345.85110	-6.86547	38.83646	491.16568	-129.19267	60.56598	339.50974	22.78897	33.57140	431.43961	
12	0.092	-111.55633	1655.93994	376.02109	-117.03206	1522.89612	303.44437	-115.93481	1633.98047	486.70483	-49.24662	1623.47290	362.44904	-270.86099	1350.01086	372.39963	22.39786	1368.91980	346.14218	-123.96674	1326.98694	312.12195	-77.17159	1204.42273	299.97464	-490.92303	1232.17236	411.68805	-523.90094	1207.46863	439.99106	-613.16345	1256.02393	443.11771	-767.20258	1225.98047	546.24359	-776.37024	1212.23120	473.49255	-837.28076	1249.76636	544.85168	-829.90833	1236.80212	479.12469	251.83275	1263.64014	363.50485	288.83719	1239.03796	388.53906	393.90820	1280.05005	398.16611	523.97382	1248.13782	490.74026	533.57355	1251.49976	419.23032	582.92267	1270.98120	500.46066	593.50500	1283.15088	427.49649	-206.50195	963.91882	522.30902	-16.97151	953.87769	499.12805	-264.64685	968.88153	423.92773	-2.53672	962.73224	371.46329	-130.75592	961.42584	339.43774	-290.35956	713.95886	466.69724	-264.63583	441.58615	424.94345	-250.15337	298.79932	425.83072	-219.65100	53.64441	349.08908	-159.85510	56.00111	324.64661	-247.83502	36.61245	495.41055	-280.89078	31.30976	451.56601	33.85100	685.81689	456.39569	1.15248	441.62009	381.54456	-1.77409	311.71368	395.97519	-61.03984	65.41713	345.79315	-6.81806	38.81124	491.16901	-129.17755	60.65271	339.41742	22.83681	33.60579	431.48816	
13	0.100	-111.58536	1655.89734	375.96747	-117.03206	1522.89612	303.44437	-116.14012	1634.05579	486.60178	-49.33484	1623.47876	362.27826	-270.86099	1350.01086	372.39963	22.32642	1368.85449	346.01935	-124.14838	1326.98291	312.12750	-77.17159	1204.42273	299.97464	-490.92303	1232.17236	411.68805	-523.76428	1207.03210	440.30945	-613.20587	1255.95740	443.06964	-766.77191	1225.94873	546.49268	-776.37024	1212.23120	473.49255	-837.26868	1249.58923	545.19690	-829.88190	1236.61743	479.36496	251.78464	1263.58044	363.41470	288.72253	1238.92603	388.37634	394.05853	1280.05164	397.94058	524.04828	1248.03748	490.81116	533.38696	1251.53760	418.94159	583.07867	1270.85706	500.39697	593.54340	1282.95178	427.14642	-206.50195	963.91882	522.30902	-16.91501	953.77325	499.08124	-264.55048	968.92419	423.88431	-2.57601	962.66797	371.28098	-130.75592	961.42584	339.43774	-290.35126	714.03510	466.92795	-264.63400	441.60663	425.06897	-250.20145	298.81888	425.92468	-219.65100	53.64441	349.08908	-159.81752	56.04955	324.76782	-247.81572	36.54457	495.37491	-280.89078	31.30976	451.56601	33.87416	685.80408	456.14944	1.19902	441.64413	381.43448	-1.77409	311.71368	395.97519	-61.15826	65.46036	345.88687	-6.97000	38.76069	491.18130	-129.19267	60.56598	339.50974	22.71300	33.52005	431.55304	
14	0.108	-111.72218	1655.84485	375.86801	-117.12079	1522.93372	303.35559	-116.21010	1634.28381	486.41388	-49.29390	1623.57654	361.85312	-270.86792	1349.93677	372.41394	22.32642	1368.85449	346.01935	-123.96674	1326.98694	312.12195	-77.33431	1204.44092	299.91287	-490.87540	1232.05176	411.74356	-523.59497	1207.03198	440.42905	-612.98254	1255.84436	443.09512	-766.58691	1225.74255	546.61261	-776.19177	1212.13220	473.58896	-837.31433	1249.40173	545.24469	-829.95001	1236.56702	479.48148	251.59715	1263.44336	363.32443	288.66882	1238.86426	388.31421	393.84518	1279.57080	397.92584	523.76917	1247.79431	490.24341	533.36237	1251.49329	418.94354	583.08130	1270.43652	499.97458	593.56732	1282.83240	426.93018	-206.51958	963.96289	522.51166	-16.97151	953.87769	499.12805	-264.55322	968.98853	423.84543	-2.60961	962.78857	370.99420	-130.75592	961.42584	339.43774	-290.35776	714.04999	466.77084	-264.63583	441.58615	424.94345	-250.05908	298.91010	425.97000	-219.65100	53.64441	349.08908	-159.81752	56.04955	324.76782	-247.81572	36.54457	495.37491	-280.89078	31.30976	451.56601	33.95219	685.78320	456.06018	1.19902	441.64413	381.43448	-1.69578	311.76147	395.83203	-61.07879	65.41692	345.90439	-6.86547	38.83646	491.16568	-129.09254	60.63013	339.66519	22.78897	33.57140	431.43961	
15	0.117	-111.79056	1655.82397	375.52682	-117.12079	1522.93372	303.35559	-116.17818	1634.28589	486.29260	-49.38033	1623.53381	361.78513	-270.87051	1350.05957	372.47333	22.28761	1368.81958	345.93140	-124.13472	1327.00806	312.01791	-77.33431	1204.44092	299.91287	-490.99698	1232.03247	411.80896	-523.59497	1207.03198	440.42905	-613.15668	1255.79541	443.16235	-766.57361	1225.52319	546.59015	-776.34241	1211.93628	473.77771	-837.17877	1249.06750	545.23871	-829.84180	1236.33533	479.67468	251.59715	1263.44336	363.32443	288.67307	1238.68127	388.07504	394.06720	1279.76135	397.49933	523.80609	1247.67334	490.26611	533.12872	1250.88086	418.71442	583.08154	1270.19812	499.67844	593.40051	1282.62683	426.82025	-206.39671	963.85828	522.15472	-17.08294	953.87140	499.01581	-264.60709	968.87769	423.88611	-2.65115	962.82007	370.78650	-130.91928	961.53015	339.28336	-290.35126	714.03510	466.92795	-264.63400	441.60663	425.06897	-250.01100	298.89050	425.87604	-219.65100	53.64441	349.08908	-159.81752	56.04955	324.76782	-247.81572	36.54457	495.37491	-280.84720	31.21961	451.68698	34.03802	685.89581	455.82742	1.25993	441.64203	381.33252	-1.68643	311.69214	395.87585	-61.07516	65.35497	345.85498	-7.01740	38.78591	491.17798	-129.16460	60.64446	339.51263	22.73123	33.56201	431.53592	
16	0.125	-111.90959	1655.82556	375.14862	-117.12079	1522.93372	303.35559	-115.98748	1634.32202	486.12570	-49.54324	1623.54236	361.54700	-270.86792	1349.93677	372.41394	22.22257	1368.81799	345.79196	-124.12431	1327.12170	311.90387	-77.42211	1204.50732	299.84558	-491.07834	1232.03186	411.94458	-523.53204	1206.87183	440.57193	-613.17780	1255.74890	443.26242	-766.45447	1225.12756	546.86707	-776.09088	1211.67871	474.25351	-837.10510	1248.72607	545.71625	-829.74359	1235.95032	479.96207	251.59715	1263.44336	363.32443	288.67307	1238.68127	388.07504	394.20602	1279.67993	397.41620	523.82135	1247.37097	489.99008	532.96985	1250.65649	418.51160	582.94507	1269.84167	499.46344	593.47363	1282.41516	426.72275	-206.40825	963.87494	522.27740	-17.08294	953.87140	499.01581	-264.55048	968.92419	423.88431	-2.65115	962.82007	370.78650	-131.01694	961.48248	339.11871	-290.35522	714.10095	466.90192	-264.63400	441.60663	425.06897	-250.20145	298.81888	425.92468	-219.65100	53.64441	349.08908	-159.85510	56.00111	324.64661	-247.83502	36.61245	495.41055	-280.84720	31.21961	451.68698	34.13871	685.96844	455.85089	1.25993	441.64203	381.33252	-1.68643	311.69214	395.87585	-61.07516	65.35497	345.85498	-6.86547	38.83646	491.16568	-129.16460	60.64446	339.51263	22.78897	33.57140	431.43961	
17	0.133	-111.84623	1655.75830	375.01041	-117.12079	1522.93372	303.35559	-115.86463	1634.49866	485.55283	-49.47937	1623.44360	361.41400	-270.86099	1350.01086	372.39963	22.29860	1368.84216	345.65897	-124.12431	1327.12170	311.90387	-77.47376	1204.50745	299.58032	-491.15833	1231.97144	412.03818	-523.61646	1206.84326	440.69318	-612.97797	1255.63586	443.76981	-766.49341	1224.93115	547.11523	-775.91479	1211.33826	474.44580	-837.19196	1248.42688	545.78314	-829.66522	1235.70142	480.06061	251.97055	1263.35156	363.35812	288.49921	1238.58960	387.91559	394.06259	1279.54993	397.15451	523.80029	1247.26697	489.99350	533.02606	1250.38074	417.98575	582.98883	1269.55920	499.31439	593.54132	1282.20215	426.42148	-206.40825	963.87494	522.27740	-17.14957	953.84210	498.92160	-264.55048	968.92419	423.88431	-2.76216	962.86230	370.59015	-131.01694	961.48248	339.11871	-290.28262	714.00299	466.78522	-264.63400	441.60663	425.06897	-250.26846	298.73523	425.96857	-219.65100	53.64441	349.08908	-159.85510	56.00111	324.64661	-247.79338	36.58360	495.32532	-280.89407	31.26811	451.66782	34.18679	686.06500	455.71500	1.25993	441.64203	381.33252	-1.76806	311.71127	395.80579	-61.15826	65.46036	345.88687	-6.86547	38.83646	491.16568	-129.16460	60.64446	339.51263	22.83681	33.60579	431.48816	
18	0.142	-111.94299	1655.77356	374.98056	-117.24152	1522.63000	302.92331	-115.73101	1634.61414	485.44702	-49.52570	1623.50671	361.01700	-270.82803	1349.94763	372.33313	22.29860	1368.84216	345.65897	-124.23689	1327.07239	311.94604	-77.41022	1204.49536	299.48886	-491.15833	1231.97144	412.03818	-523.37201	1206.77930	441.10382	-612.88721	1255.60254	443.92004	-766.45258	1224.96350	547.54895	-775.78558	1211.23535	474.65009	-836.71167	1248.22546	546.04694	-829.54999	1235.57690	480.47836	251.97055	1263.35156	363.35812	288.52048	1238.63635	387.70612	394.09561	1279.44604	397.11783	523.75116	1247.06628	489.87683	532.84387	1250.32153	417.68469	583.18994	1269.20972	499.44287	593.44110	1282.01965	426.28329	-206.39671	963.85828	522.15472	-17.09918	953.72534	498.85709	-264.55048	968.92419	423.88431	-2.76216	962.86230	370.59015	-131.01694	961.48248	339.11871	-290.18890	714.04700	466.77454	-264.58884	441.55096	425.17786	-250.18613	298.77417	426.00476	-219.76848	53.70704	349.06976	-159.87119	56.07863	324.66794	-247.79338	36.58360	495.32532	-281.01138	31.29109	451.73196	34.28249	686.10016	455.63306	1.25993	441.64203	381.33252	-1.69466	311.67325	395.73889	-61.05419	65.48300	345.85110	-6.86547	38.83646	491.16568	-129.17755	60.65271	339.41742	22.68338	33.52762	431.48737	
