PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\Mtanmar\Action_9.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1355	41	mm	120.00	1	      1355
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31	X32	Y32	Z32	X33	Y33	Z33	X34	Y34	Z34	X35	Y35	Z35	X36	Y36	Z36	X37	Y37	Z37	X38	Y38	Z38	X39	Y39	Z39	X40	Y40	Z40	X41	Y41	Z41	

1	0.000	-75.01953	1547.70166	-99.89145	-51.87836	1471.91919	-160.03578	-93.51245	1500.13391	65.50643	-8.51365	1552.10669	-62.57569	-182.79601	1338.31226	-139.07123	67.54582	1345.35693	-120.99043	-60.46244	1287.71948	-186.96982	19.16973	1154.61902	-203.07715	-347.61731	1285.86450	-159.74042	-451.86380	1219.78723	-141.33949	-553.27979	1248.17944	-169.74132	-688.65802	1289.18518	-113.63174	-679.77588	1285.08069	-181.51721	-740.20190	1304.07837	-116.00565	-734.42157	1300.59277	-189.29010	183.92979	1273.62122	-147.20818	330.75421	1219.43982	-82.48369	437.16931	1244.57458	-112.37914	564.91254	1265.90100	-34.11480	563.35791	1236.71277	-100.03584	615.20880	1281.51160	-49.85983	627.18805	1262.56116	-108.15992	-186.25757	936.58002	19.05306	90.72952	946.43829	27.64170	-185.79311	927.83881	-93.77695	84.62076	947.01282	-99.39455	-40.39382	929.23523	-162.11609	-220.89243	673.69305	19.75948	-186.39738	398.60318	-49.98102	-160.02243	233.34982	-46.50081	-140.97353	63.26080	-107.32391	-88.99395	49.35115	-158.02887	-137.27924	32.22060	22.82224	-174.87532	27.66599	-13.31759	140.29410	660.23425	11.06273	117.65318	417.61218	-54.56116	83.63391	263.23889	-43.17802	64.19710	65.43262	-123.20756	84.67046	35.81747	25.67735	13.90592	43.28532	-149.78525	117.82419	32.19318	-22.60664	
2	0.008	-75.01215	1547.74365	-100.17146	-51.82127	1471.82874	-160.16377	-93.56036	1500.26208	65.31066	-8.51365	1552.10669	-62.57569	-182.73079	1338.34900	-139.08972	67.54582	1345.35693	-120.99043	-60.36448	1287.75293	-187.01781	19.23585	1154.66687	-203.34781	-347.53122	1285.94360	-159.87955	-451.85861	1219.77734	-141.44496	-553.25458	1248.30701	-169.71745	-688.41394	1289.19287	-113.71429	-679.74231	1285.37854	-181.55257	-740.06866	1304.13770	-116.14629	-734.45514	1300.69971	-189.18541	183.93805	1273.69910	-147.28476	330.81467	1219.38342	-82.57636	437.23260	1244.59985	-112.61361	565.00726	1265.96692	-34.20265	563.17896	1236.79749	-100.33450	615.31012	1281.51343	-49.85658	627.22272	1262.51221	-108.25461	-186.26021	936.55676	19.04104	90.60686	946.36884	27.74693	-185.79585	927.83832	-93.69817	84.62076	947.01282	-99.39455	-40.39693	929.19238	-162.19235	-220.89243	673.69305	19.75948	-186.39738	398.60318	-49.98102	-160.03688	233.24077	-46.66981	-140.97353	63.26080	-107.32391	-88.99395	49.35115	-158.02887	-137.27695	32.15114	22.83940	-174.82233	27.71839	-13.28504	140.29410	660.23425	11.06273	117.69246	417.68427	-54.57736	83.63391	263.23889	-43.17802	64.19710	65.43262	-123.20756	84.69015	35.84627	25.66430	13.96071	43.37618	-149.84499	117.84396	32.16068	-22.51216	
3	0.017	-74.81550	1547.71497	-100.45364	-51.78881	1471.74072	-160.24303	-93.49021	1500.27466	65.22803	-8.44384	1552.07556	-62.68459	-182.77081	1338.38074	-139.20044	67.56963	1345.27734	-121.07217	-60.36448	1287.75293	-187.01781	19.23585	1154.66687	-203.34781	-347.53290	1286.02722	-159.80954	-451.85861	1219.77734	-141.44496	-553.37457	1248.54663	-169.89906	-688.41394	1289.19287	-113.71429	-679.58813	1285.40649	-181.63499	-740.06927	1304.14880	-116.20354	-734.37866	1300.67029	-189.31367	183.97112	1273.55420	-147.40266	330.81467	1219.38342	-82.57636	437.45450	1244.57520	-112.83874	565.10205	1266.03271	-34.29047	563.17896	1236.79749	-100.33450	615.25085	1281.47925	-49.94441	627.47583	1262.37939	-108.20126	-186.26021	936.55676	19.04104	90.57054	946.51270	27.71045	-185.89758	927.87012	-93.84447	84.62076	947.01282	-99.39455	-40.39509	929.26086	-162.29144	-220.89243	673.69305	19.75948	-186.39738	398.60318	-49.98102	-159.94484	233.14926	-46.65086	-141.03464	63.21886	-107.25961	-88.99395	49.35115	-158.02887	-137.27695	32.15114	22.83940	-174.85020	27.78164	-13.30517	140.32147	660.30096	11.12317	117.65318	417.61218	-54.56116	83.63391	263.23889	-43.17802	64.19710	65.43262	-123.20756	84.73258	35.87750	25.77370	13.89445	43.34615	-149.68802	117.84396	32.16068	-22.51216	
4	0.025	-74.81550	1547.71497	-100.45364	-51.60217	1471.70251	-160.34796	-93.39371	1500.34521	65.02220	-8.35437	1552.11121	-62.87910	-182.68451	1338.44263	-139.50786	67.51131	1345.31604	-121.08424	-60.36448	1287.75293	-187.01781	19.38209	1154.81177	-203.39323	-347.53052	1286.12683	-159.77612	-451.85837	1219.83606	-141.54808	-553.46252	1248.60596	-170.03929	-688.41394	1289.19287	-113.71429	-679.58813	1285.40649	-181.63499	-740.10034	1304.18823	-116.21584	-734.45630	1300.88525	-189.35916	183.97864	1273.62598	-147.48428	330.95209	1219.33899	-82.75191	437.45450	1244.57520	-112.83874	565.14453	1265.94861	-34.67467	563.42944	1236.79004	-100.25964	615.32257	1281.42749	-49.91526	627.51593	1262.30237	-108.28706	-186.32588	936.91168	19.35305	90.57054	946.51270	27.71045	-185.89146	927.80585	-93.82902	84.46840	947.00153	-99.49455	-40.38713	929.22046	-162.42209	-220.89243	673.69305	19.75948	-186.47176	398.60794	-50.01225	-159.93536	233.17746	-46.72241	-140.97353	63.26080	-107.32391	-88.99395	49.35115	-158.02887	-137.27695	32.15114	22.83940	-174.87532	27.66599	-13.31759	140.32147	660.30096	11.12317	117.69246	417.68427	-54.57736	83.63391	263.23889	-43.17802	64.19710	65.43262	-123.20756	84.76009	35.84361	25.70708	13.89445	43.34615	-149.68802	117.84396	32.16068	-22.51216	
5	0.033	-74.77242	1547.67822	-100.49006	-51.59363	1471.71057	-160.50592	-93.46958	1500.46448	65.03554	-8.34714	1552.14978	-62.89956	-182.65765	1338.43774	-139.39967	67.56963	1345.27734	-121.07217	-60.44511	1287.18604	-186.57225	19.34651	1154.72375	-203.39679	-347.53052	1286.12683	-159.77612	-451.86572	1219.91846	-141.71770	-553.34320	1248.79834	-170.21075	-688.41394	1289.19287	-113.71429	-679.49542	1285.46814	-181.75189	-740.07910	1304.23242	-116.17450	-734.45630	1300.88525	-189.35916	183.99564	1273.60950	-147.67842	330.94293	1219.24268	-82.83681	437.69293	1244.55310	-113.01803	565.14819	1266.03821	-34.79652	563.33429	1236.76477	-100.33430	615.42944	1281.39355	-49.94670	627.60974	1262.31995	-108.28992	-186.32588	936.91168	19.35305	90.47516	946.47400	27.65065	-185.89146	927.80585	-93.82902	84.46745	947.07495	-99.61334	-40.37910	929.18005	-162.55276	-220.89822	673.76489	19.70214	-186.39738	398.60318	-49.98102	-159.95845	233.11438	-46.72205	-140.97353	63.26080	-107.32391	-88.99395	49.35115	-158.02887	-137.27695	32.15114	22.83940	-174.87532	27.66599	-13.31759	140.31909	660.27606	11.00392	117.69246	417.68427	-54.57736	83.63391	263.23889	-43.17802	64.19710	65.43262	-123.20756	84.65159	35.83742	25.68519	13.86581	43.32057	-149.80827	117.84396	32.16068	-22.51216	
6	0.042	-74.75457	1547.64478	-100.53299	-51.40919	1471.71460	-160.58586	-93.42850	1500.46619	64.94350	-8.20733	1552.09607	-63.09411	-182.68451	1338.44263	-139.50786	67.56368	1345.17114	-121.12656	-60.44511	1287.18604	-186.57225	19.48358	1154.87708	-203.53482	-347.53052	1286.12683	-159.77612	-451.79282	1219.98169	-141.80872	-553.34320	1248.79834	-170.21075	-688.41394	1289.19287	-113.71429	-679.49542	1285.46814	-181.75189	-740.07910	1304.23242	-116.17450	-734.36420	1300.96716	-189.46175	183.99564	1273.60950	-147.67842	331.02829	1219.21277	-82.94685	437.71426	1244.48926	-113.03550	565.14453	1265.94861	-34.67467	563.44073	1236.64490	-100.31244	615.43341	1281.26611	-49.93637	627.72791	1262.33228	-108.30302	-186.39041	937.01825	19.21544	90.47516	946.47400	27.65065	-185.78697	927.77454	-93.76150	84.46745	947.07495	-99.61334	-40.47456	929.21820	-162.64586	-220.89822	673.76489	19.70214	-186.39738	398.60318	-49.98102	-159.95845	233.11438	-46.72205	-141.03464	63.21886	-107.25961	-88.99395	49.35115	-158.02887	-137.27695	32.15114	22.83940	-174.90320	27.72924	-13.33772	140.23181	660.26550	10.97591	117.69246	417.68427	-54.57736	83.63391	263.23889	-43.17802	64.19710	65.43262	-123.20756	84.71980	35.90241	25.80049	13.87525	43.35350	-149.71584	117.84396	32.16068	-22.51216	
7	0.050	-74.60904	1547.67188	-100.68242	-51.43089	1471.67358	-160.62923	-93.27365	1500.40735	64.78922	-8.16667	1552.09460	-63.18060	-182.66763	1338.50732	-139.54909	67.65853	1345.10852	-121.09885	-60.44511	1287.18604	-186.57225	19.48358	1154.87708	-203.53482	-347.45041	1286.21289	-159.89557	-451.63373	1220.07874	-141.87244	-553.32904	1248.85754	-170.13588	-688.41394	1289.19287	-113.71429	-679.49542	1285.46814	-181.75189	-740.13477	1304.35608	-116.09129	-734.42065	1301.06201	-189.36476	184.09288	1273.59192	-147.74777	331.06714	1219.23987	-82.96151	437.80185	1244.42737	-113.27377	565.14453	1265.94861	-34.67467	563.56653	1236.64478	-100.42575	615.52985	1281.15247	-50.01836	627.58911	1262.14368	-108.43053	-186.32697	936.70837	18.85642	90.43446	946.39130	27.58026	-185.77954	927.78204	-93.92387	84.46745	947.07495	-99.61334	-40.47456	929.21820	-162.64586	-220.89822	673.76489	19.70214	-186.39738	398.60318	-49.98102	-159.92175	233.21233	-46.65122	-140.97353	63.26080	-107.32391	-88.99395	49.35115	-158.02887	-137.27695	32.15114	22.83940	-174.82233	27.71839	-13.28504	140.39311	660.25836	10.78194	117.69246	417.68427	-54.57736	83.63391	263.23889	-43.17802	64.19710	65.43262	-123.20756	84.69064	35.82367	25.71335	13.79955	43.29053	-149.65129	117.84396	32.16068	-22.51216	
8	0.058	-74.40929	1547.66650	-100.87128	-51.52461	1471.60046	-160.75491	-93.13445	1500.48755	64.64658	-8.04834	1552.09338	-63.40090	-182.69287	1338.54492	-139.65623	67.65853	1345.10852	-121.09885	-60.39676	1287.10828	-186.54112	19.48358	1154.87708	-203.53482	-347.55185	1286.40637	-159.97989	-451.69479	1220.20703	-141.82968	-553.38464	1248.97998	-170.24162	-688.41394	1289.19287	-113.71429	-679.42944	1285.62427	-181.76071	-740.13416	1304.47754	-115.92936	-734.38593	1301.16370	-189.31516	184.20703	1273.58813	-147.82390	331.13245	1219.10083	-82.94695	437.85181	1244.48938	-113.76277	565.14453	1265.94861	-34.67467	563.47705	1236.61316	-100.49924	615.52667	1281.11182	-50.17936	627.73456	1262.11475	-108.51711	-186.28987	937.08124	19.23441	90.43446	946.39130	27.58026	-185.90306	927.79779	-94.10267	84.46745	947.07495	-99.61334	-40.47456	929.21820	-162.64586	-220.89822	673.76489	19.70214	-186.39738	398.60318	-49.98102	-159.95845	233.11438	-46.72205	-140.97353	63.26080	-107.32391	-88.99395	49.35115	-158.02887	-137.27695	32.15114	22.83940	-174.82233	27.71839	-13.28504	140.39311	660.25836	10.78194	117.69246	417.68427	-54.57736	83.61629	263.15555	-43.30231	64.19710	65.43262	-123.20756	84.69064	35.82367	25.71335	13.96071	43.37618	-149.84499	117.84396	32.16068	-22.51216	
