PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\Mtanmar\Action_17.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1286	41	mm	120.00	1	      1286
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
9	0.067	-61.99957	1545.23132	-120.73711	-37.63247	1465.62170	-174.92511	-81.11794	1509.00085	47.96857	5.12595	1551.84436	-82.31059	-165.12608	1338.41406	-140.59746	81.73663	1342.15649	-114.46944	-44.21825	1284.36401	-185.96443	36.43732	1154.38379	-202.53050	-324.96344	1289.44971	-153.24434	-442.39774	1235.03369	-120.18205	-543.51855	1267.12329	-145.11441	-672.08105	1319.59851	-82.03551	-668.80957	1308.15393	-149.89108	-722.30249	1336.59851	-82.59726	-724.81879	1322.56543	-153.10756	198.98138	1268.31323	-132.95335	343.74191	1207.36279	-54.06430	452.91180	1229.91736	-72.16517	568.40253	1242.52380	19.19690	578.51270	1218.11743	-46.78545	619.59790	1256.47131	17.57792	645.18201	1238.95068	-37.27605	-178.56981	939.20697	16.66770	95.24647	945.71637	36.67947	-176.17255	928.85742	-96.72264	94.84341	945.13934	-91.49681	-27.29143	928.05139	-161.40359	-215.91093	674.95044	15.48864	-178.18030	399.75061	-59.30388	-152.49997	233.55859	-54.80924	-129.87064	63.61167	-113.38366	-76.81564	49.52212	-162.56509	-128.77278	32.24318	16.47944	-165.24715	27.89496	-20.18884	145.21204	659.64648	24.88464	129.77136	416.52509	-38.55820	97.00013	262.04633	-31.21774	86.65930	65.83764	-116.65170	100.16488	36.67885	33.25988	38.04682	43.08735	-145.06650	134.91324	32.08414	-12.24851	
10	0.075	-62.06311	1545.23352	-120.67549	-37.70803	1465.49854	-174.81683	-81.33042	1508.97864	48.06708	4.90694	1551.85095	-82.25475	-164.98477	1338.36804	-140.69044	81.78955	1342.24011	-114.37822	-44.21825	1284.36401	-185.96443	36.48031	1154.35889	-202.38370	-324.94891	1289.32690	-153.19052	-442.42365	1235.07312	-120.38246	-543.28400	1267.10925	-145.53062	-672.03412	1319.50208	-82.79103	-668.88452	1308.10315	-150.19203	-722.39703	1336.46741	-82.93308	-724.85260	1322.29675	-153.48895	198.89053	1268.29248	-132.81827	343.64252	1207.46313	-53.83037	452.99130	1230.00220	-71.94656	568.28485	1242.69128	19.05962	578.51642	1218.26257	-46.77983	619.60083	1256.65381	17.68935	645.27612	1239.20813	-37.23613	-178.28543	938.95532	16.68286	95.15670	945.68042	36.82353	-176.21570	928.94141	-96.68687	94.81477	945.14703	-91.00480	-27.33454	928.04749	-161.19844	-215.91103	674.83636	15.28171	-178.16893	399.77380	-59.17382	-152.49997	233.55859	-54.80924	-129.97736	63.49807	-113.34983	-76.83694	49.46452	-162.51776	-128.75804	32.26576	16.56386	-165.24715	27.89496	-20.18884	145.23468	659.53241	24.89392	129.77136	416.52509	-38.55820	97.02379	262.11526	-31.18527	86.60011	65.77258	-116.53333	100.16488	36.67885	33.25988	38.04682	43.08735	-145.06650	134.87030	32.02294	-12.32016	
11	0.083	-62.08575	1545.26709	-120.62683	-37.87741	1465.57703	-174.68794	-81.57145	1508.98792	48.04209	4.68506	1551.86194	-82.26128	-165.06386	1338.35254	-140.66219	81.79415	1342.32324	-114.08493	-44.21825	1284.36401	-185.96443	36.62456	1154.33374	-202.31976	-324.77026	1289.17566	-153.30017	-442.43137	1235.03918	-120.50497	-543.33307	1267.05017	-145.68761	-672.03412	1319.50208	-82.79103	-668.98138	1308.00232	-150.58533	-722.46283	1336.37134	-83.23127	-725.03839	1322.61292	-154.34587	198.93379	1268.38940	-132.53439	343.73779	1207.61108	-53.56630	453.04257	1230.16370	-71.75682	568.17474	1242.91760	19.28203	578.52380	1218.42456	-45.83494	619.45349	1256.77148	17.74209	645.54724	1239.38293	-36.97413	-178.28543	938.95532	16.68286	95.31268	945.66663	36.92886	-175.96021	928.86938	-96.56427	94.90580	945.22589	-91.00626	-27.30746	927.91412	-160.88037	-215.92078	674.88934	15.38521	-178.02470	399.72369	-59.11591	-152.45399	233.46402	-54.87462	-129.84464	63.57375	-113.37675	-76.83694	49.46452	-162.51776	-128.75804	32.26576	16.56386	-165.15295	27.90154	-20.05792	145.02840	659.40070	25.15736	129.77136	416.52509	-38.55820	97.02379	262.11526	-31.18527	86.65930	65.83764	-116.65170	100.16488	36.67885	33.25988	38.04682	43.08735	-145.06650	134.87030	32.02294	-12.32016	
12	0.092	-62.05119	1545.26477	-120.52216	-37.90100	1465.48511	-174.54875	-81.69959	1508.97168	47.98339	4.60064	1551.92664	-82.26401	-165.06386	1338.35254	-140.66219	81.79415	1342.32324	-114.08493	-44.21825	1284.36401	-185.96443	36.67103	1154.41663	-202.31944	-324.77026	1289.17566	-153.30017	-442.50803	1234.95984	-120.70205	-543.56891	1267.01123	-145.74683	-672.14429	1319.20117	-83.25848	-669.08850	1307.81433	-150.72447	-722.31232	1336.18176	-83.35632	-725.01984	1322.57947	-154.61621	199.03070	1268.45398	-132.57820	343.73779	1207.61108	-53.56630	452.96936	1230.16614	-71.59347	568.20325	1243.05945	19.62529	578.48370	1218.59985	-45.81985	619.53833	1256.88782	17.96020	645.51080	1239.57129	-36.89342	-178.15544	939.11835	16.80228	95.51886	945.80420	37.50029	-175.86014	928.83551	-96.52075	94.90580	945.22589	-91.00626	-26.90579	927.87665	-160.88666	-215.92078	674.88934	15.38521	-178.01334	399.74686	-58.98585	-152.44606	233.51364	-54.90063	-129.84464	63.57375	-113.37675	-76.88325	49.38708	-162.53625	-128.75804	32.26576	16.56386	-165.15295	27.90154	-20.05792	145.01337	659.35803	25.25281	129.77136	416.52509	-38.55820	97.02379	262.11526	-31.18527	86.79900	65.89712	-116.38025	100.23041	36.68879	33.26628	38.04682	43.08735	-145.06650	134.87030	32.02294	-12.32016	
13	0.100	-62.08798	1545.33655	-120.42950	-37.89998	1465.52820	-174.52356	-81.89046	1508.94373	48.12862	4.54025	1551.93567	-82.15347	-164.87408	1338.30811	-140.58380	81.79415	1342.32324	-114.08493	-44.21825	1284.36401	-185.96443	36.67103	1154.41663	-202.31944	-324.58383	1289.16345	-153.59840	-442.53763	1234.90491	-120.85233	-543.52917	1266.88977	-145.95015	-672.14429	1319.20117	-83.25848	-669.12183	1307.64526	-150.81123	-722.35437	1336.00977	-83.71813	-724.85693	1322.33496	-154.57585	199.19290	1268.69177	-132.52078	343.47610	1207.57385	-52.90221	452.78372	1230.45825	-71.04300	568.41016	1243.94165	21.08927	578.50323	1218.69482	-45.56341	619.53619	1256.95959	18.29887	645.46484	1239.64050	-36.49227	-178.30208	939.14471	16.95610	95.36961	945.81897	37.82167	-175.87839	928.90759	-96.47685	94.91530	945.28870	-90.94427	-26.90579	927.87665	-160.88666	-215.86679	674.90027	15.68589	-177.92712	399.85007	-58.99101	-152.42584	233.45348	-54.62119	-129.84464	63.57375	-113.37675	-76.85289	49.57296	-162.50520	-128.76631	32.23676	16.57032	-165.13333	27.84395	-19.98128	144.99631	659.39807	25.73883	129.77136	416.52509	-38.55820	97.00013	262.04633	-31.21774	86.79900	65.89712	-116.38025	100.19515	36.59626	33.37716	37.75065	43.16044	-145.23750	134.87030	32.02294	-12.32016	
14	0.108	-62.15190	1545.25659	-120.25720	-38.07447	1465.66772	-174.58902	-81.99803	1508.95789	48.11786	4.43797	1552.00818	-82.16917	-165.02283	1338.29382	-140.60454	81.79415	1342.32324	-114.08493	-44.15631	1284.77991	-186.47058	36.89297	1154.35657	-202.31009	-324.58237	1289.08008	-153.66815	-442.53763	1234.90491	-120.85233	-543.48712	1266.80249	-145.95070	-672.19745	1319.11145	-83.30975	-668.99512	1307.65015	-150.90466	-722.44135	1335.79529	-83.82260	-724.91425	1322.05872	-154.79823	198.98155	1268.71118	-132.35980	343.47610	1207.57385	-52.90221	452.61530	1230.37036	-70.85934	568.26398	1243.26074	20.16514	578.39032	1218.85291	-45.56844	619.41278	1257.03613	18.60727	645.45197	1239.83398	-36.34042	-177.88998	939.00513	16.94382	95.37498	945.91119	37.82787	-175.88182	928.97235	-96.30354	95.05368	945.24951	-90.75217	-26.94451	927.83740	-160.69354	-215.72591	674.96503	15.88029	-177.69745	399.79712	-58.85522	-152.44247	233.39005	-54.70857	-129.78781	63.61692	-113.37905	-76.81318	49.58625	-162.47096	-128.77278	32.24318	16.47944	-165.13333	27.84395	-19.98128	144.97881	659.45514	25.83178	129.77136	416.52509	-38.55820	97.03671	262.05600	-31.15383	86.64231	65.86868	-116.47330	100.16488	36.67885	33.25988	38.04682	43.08735	-145.06650	134.91324	32.08414	-12.24851	
15	0.117	-62.17192	1545.29688	-120.23505	-37.99485	1465.51404	-174.51990	-82.01247	1508.86694	48.25928	4.23940	1552.00696	-82.12795	-165.02980	1338.23499	-140.62350	81.79415	1342.32324	-114.08493	-44.15631	1284.77991	-186.47058	36.89297	1154.35657	-202.31009	-324.58237	1289.08008	-153.66815	-442.55615	1234.91174	-121.02446	-543.49286	1266.70422	-145.98047	-672.07849	1319.04321	-83.66933	-668.87567	1307.38586	-151.19968	-722.69702	1335.68909	-84.28273	-725.19232	1321.80908	-155.17647	199.10188	1268.83276	-132.04355	343.38083	1207.61877	-52.88695	452.69440	1230.32019	-70.64937	568.06738	1243.28503	20.37333	578.16656	1218.85791	-45.87078	619.22028	1257.03687	18.92034	645.19263	1240.05042	-36.08173	-178.22354	939.45837	17.33178	95.44942	945.82733	37.96538	-175.61983	928.81696	-96.24794	95.09631	945.37518	-90.70448	-26.77589	927.84839	-160.77428	-215.73206	674.98328	15.98527	-177.69745	399.79712	-58.85522	-152.42584	233.45348	-54.62119	-129.78781	63.61692	-113.37905	-76.77593	49.53541	-162.53084	-128.68169	32.16649	16.55689	-165.26357	27.82948	-20.22436	145.05759	659.46729	25.85878	129.75282	416.53018	-38.35972	97.02379	262.11526	-31.18527	86.64231	65.86868	-116.47330	100.16270	36.63546	33.32903	37.75065	43.16044	-145.23750	134.92741	32.01298	-12.26814	
16	0.125	-62.24002	1545.34424	-120.04094	-38.15216	1465.58618	-174.52690	-82.12723	1508.88647	48.28230	4.21008	1552.07178	-82.00604	-164.99626	1338.19177	-140.72026	81.81599	1342.36157	-114.00146	-44.03773	1284.76331	-186.46866	36.89297	1154.35657	-202.31009	-324.58237	1289.08008	-153.66815	-442.46649	1234.73010	-121.13577	-543.52338	1266.63855	-145.98596	-671.94769	1318.82983	-83.71867	-668.79059	1307.33582	-151.41452	-722.85114	1335.53687	-84.44496	-725.13300	1321.80627	-155.55655	199.19620	1268.84570	-131.90578	343.32999	1207.73682	-52.58897	452.62338	1230.34058	-70.23215	568.03528	1243.57166	20.78773	578.22327	1218.82727	-45.44833	619.07330	1257.13306	19.36152	645.14032	1240.13049	-35.76272	-178.09825	939.44409	17.27701	95.16828	945.72070	37.51844	-175.61983	928.81696	-96.24794	95.25320	945.28809	-90.23592	-26.40728	927.80475	-160.49039	-215.59576	674.98309	16.22149	-177.69745	399.79712	-58.85522	-152.44247	233.39005	-54.70857	-129.84464	63.57375	-113.37675	-76.74434	49.40117	-162.46324	-128.79884	32.18088	16.58460	-165.21802	27.83312	-20.09489	145.03828	659.51813	25.96349	129.90169	416.55997	-38.29340	97.13432	262.07944	-31.04234	86.69701	65.85835	-116.58870	100.16270	36.63546	33.32903	37.75065	43.16044	-145.23750	134.87030	32.02294	-12.32016	
17	0.133	-62.27079	1545.38440	-119.94086	-38.28486	1465.46204	-174.48772	-82.35110	1508.79077	48.32002	3.99495	1552.05090	-82.07574	-164.93190	1338.08276	-140.79010	81.83019	1342.41052	-113.71407	-44.04725	1284.79504	-186.40965	36.98655	1154.40149	-202.24690	-324.58237	1289.08008	-153.66815	-442.62933	1234.52051	-121.13969	-543.52338	1266.63855	-145.98596	-671.94763	1318.91919	-83.77408	-668.61285	1307.33997	-151.64006	-722.69031	1335.45178	-84.75537	-725.15601	1321.82983	-155.73108	199.10179	1268.79871	-131.74997	343.42285	1207.64941	-52.33714	452.70480	1230.54602	-69.98144	567.90448	1243.68103	21.33089	578.13654	1218.99182	-45.19850	619.15161	1257.19324	19.85176	644.92731	1240.09143	-35.10056	-178.00392	939.24384	17.13408	95.16828	945.72070	37.51844	-175.67151	928.82544	-96.18844	95.33443	945.14655	-90.08170	-26.40382	927.86060	-160.43459	-215.67072	674.93591	16.19095	-177.69745	399.79712	-58.85522	-152.44247	233.39005	-54.70857	-129.78781	63.61692	-113.37905	-76.74434	49.40117	-162.46324	-128.79884	32.18088	16.58460	-165.15295	27.90154	-20.05792	145.07094	659.45135	25.91630	129.90169	416.55997	-38.29340	97.13432	262.07944	-31.04234	86.60011	65.77258	-116.53333	100.23041	36.68879	33.26628	37.87623	43.17588	-145.32547	134.92052	31.95614	-12.37012	
18	0.142	-62.57483	1545.41919	-119.72931	-38.35331	1465.51953	-174.33591	-82.45670	1508.76184	48.48405	3.63603	1552.11365	-82.01469	-164.89047	1338.13672	-140.68195	81.79157	1342.37537	-113.61667	-43.76362	1284.71277	-186.19450	37.00176	1154.51331	-202.12746	-324.53711	1289.04138	-153.80763	-442.52759	1234.57031	-121.13193	-543.52338	1266.63855	-145.98596	-672.01294	1318.81287	-84.13567	-668.53809	1307.37988	-151.76433	-722.80237	1335.53503	-84.93386	-725.12469	1321.68958	-155.93649	199.19820	1268.84839	-131.77254	343.36557	1207.84534	-52.24844	452.60263	1230.66541	-69.46635	568.03412	1243.61060	21.83838	578.32245	1219.20593	-44.22542	619.00616	1257.34460	20.56132	644.67828	1240.08997	-34.86985	-178.09131	939.47815	17.33323	95.85106	945.90118	38.32239	-175.59822	928.83038	-96.09219	95.45940	945.11407	-89.90613	-26.40382	927.86060	-160.43459	-215.56407	674.98401	16.30240	-177.69745	399.79712	-58.85522	-152.42584	233.45348	-54.62119	-129.84464	63.57375	-113.37675	-76.66202	49.52967	-162.52364	-128.68816	32.17290	16.46601	-165.15295	27.90154	-20.05792	145.17473	659.45007	26.06640	129.90169	416.55997	-38.29340	97.13432	262.07944	-31.04234	86.64231	65.86868	-116.47330	100.16270	36.63546	33.32903	37.75065	43.16044	-145.23750	134.87030	32.02294	-12.32016	
