PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\Mtanmar\Action_13.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1333	41	mm	120.00	1	      1333
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
9	0.067	-52.48000	1548.45618	-25.99218	-22.27191	1470.77185	-80.43289	-89.82735	1506.27649	136.68764	9.91746	1554.01978	18.65077	-156.56657	1341.73657	-60.39466	88.92673	1345.33362	-28.62463	-37.29088	1289.06909	-100.61168	37.70618	1158.83093	-117.93543	-317.44498	1291.36401	-87.14015	-430.27475	1232.52319	-67.03745	-528.46887	1261.93567	-102.02671	-664.18958	1309.34045	-54.91138	-654.54816	1299.58093	-122.10543	-712.99066	1327.80212	-59.64878	-710.49506	1315.08264	-130.09961	199.53421	1269.10510	-57.57386	348.44360	1207.59180	9.62170	456.27979	1227.31506	-18.24792	582.38416	1242.04114	62.70472	585.06702	1209.19556	-3.64599	630.89105	1260.48401	47.71256	649.06250	1238.34753	-9.06955	-172.14027	940.78442	98.84042	103.96949	944.59143	114.72513	-171.05025	931.42847	-15.58587	100.75993	946.67480	-13.32485	-22.18899	931.37885	-80.32887	-210.59206	675.97418	98.66962	-177.67366	400.59540	27.17713	-154.14590	235.37534	35.41527	-132.96194	63.22535	-18.59726	-80.15356	48.99531	-67.39560	-132.44177	32.07771	111.69979	-169.09091	27.54174	75.55569	151.45679	659.03528	100.09104	135.12471	415.37958	37.79091	102.18601	262.63840	45.68840	91.43034	65.15222	-34.72913	102.27346	36.78961	115.38787	43.06078	42.37803	-64.44300	137.50604	31.91312	70.63027	
10	0.075	-52.48944	1548.40820	-26.01335	-22.31261	1470.72009	-80.54840	-89.88037	1506.21252	136.65810	9.86549	1554.01440	18.62450	-156.72769	1341.81311	-60.30272	88.80091	1345.43726	-28.68676	-37.45536	1288.99731	-100.65665	37.70618	1158.83093	-117.93543	-317.53195	1291.46851	-87.29264	-430.43524	1232.41174	-66.92582	-528.52802	1261.89172	-102.21046	-664.51489	1309.22437	-54.83194	-654.62238	1299.55542	-121.96967	-713.16260	1327.77136	-59.51154	-710.57318	1315.01416	-130.02989	199.44646	1269.18494	-57.59388	348.40866	1207.57532	9.51473	456.06253	1227.30591	-18.34535	582.22626	1242.04053	62.42113	585.06659	1209.26770	-3.59409	630.84003	1260.60144	47.75256	648.99170	1238.47620	-9.15369	-172.14027	940.78442	98.84042	103.77251	944.65863	114.78835	-171.05025	931.42847	-15.58587	100.44576	946.71118	-13.29946	-22.32146	931.40552	-80.37331	-210.35901	675.96436	98.23980	-177.67366	400.59540	27.17713	-154.15187	235.33354	35.61745	-132.96194	63.22535	-18.59726	-80.15356	48.99531	-67.39560	-132.44177	32.07771	111.69979	-169.09091	27.54174	75.55569	151.45679	659.03528	100.09104	135.12471	415.37958	37.79091	102.18601	262.63840	45.68840	91.43034	65.15222	-34.72913	102.27346	36.78961	115.38787	42.99311	42.43800	-64.47012	137.44398	31.89714	70.72971	
11	0.083	-52.61802	1548.32910	-26.21771	-22.41703	1470.66638	-80.54792	-90.05483	1506.19836	136.44475	9.54667	1554.07739	18.42880	-156.72769	1341.81311	-60.30272	88.80091	1345.43726	-28.68676	-37.69590	1288.94177	-100.72401	37.51071	1158.76306	-118.05713	-317.53195	1291.46851	-87.29264	-430.51941	1232.47546	-66.96626	-528.62103	1261.83521	-102.17646	-664.40057	1309.10657	-54.70558	-654.70154	1299.51660	-121.83394	-713.30292	1327.73108	-59.42543	-711.08881	1314.91626	-129.94936	199.44135	1269.12256	-57.69793	348.42694	1207.67664	9.47085	456.14151	1227.55078	-18.39702	582.08459	1242.15356	62.33392	584.79327	1209.35645	-3.56717	630.61591	1260.72339	47.71679	648.93359	1238.75586	-9.26085	-172.14027	940.78442	98.84042	103.77251	944.65863	114.78835	-171.12503	931.42688	-15.44926	100.28983	946.64008	-13.19595	-22.32146	931.40552	-80.37331	-210.35901	675.96436	98.23980	-177.68681	400.51913	27.10696	-154.15187	235.33354	35.61745	-132.96194	63.22535	-18.59726	-80.15356	48.99531	-67.39560	-132.33495	32.11850	111.70563	-169.10332	27.48309	75.55467	151.45679	659.03528	100.09104	135.15573	415.45108	37.92036	102.18601	262.63840	45.68840	91.30997	65.01801	-34.79430	102.20572	36.80592	115.45380	42.99311	42.43800	-64.47012	137.50604	31.91312	70.63027	
12	0.092	-52.69666	1548.31006	-26.30087	-22.71775	1470.71924	-80.70758	-90.30145	1506.23438	136.37453	9.51115	1554.13623	18.32970	-156.72769	1341.81311	-60.30272	88.65664	1345.37598	-28.58950	-37.72843	1288.96570	-100.85677	37.38689	1158.80115	-118.10625	-317.53195	1291.46851	-87.29264	-430.51941	1232.47546	-66.96626	-528.81354	1261.87463	-102.24562	-664.40057	1309.10657	-54.70558	-654.78296	1299.28564	-121.77905	-713.63055	1327.60107	-59.53119	-711.21454	1314.70471	-129.96091	199.21471	1269.18530	-57.70208	348.44223	1207.66565	9.29449	456.03317	1227.51624	-18.45537	582.08459	1242.15356	62.33392	584.65240	1209.62756	-3.31950	630.49200	1260.71753	47.68931	648.88568	1239.00818	-9.24810	-172.21446	940.92603	99.06539	103.36774	944.55530	114.02909	-171.22995	931.19275	-15.43751	100.38012	946.65161	-13.33515	-22.43916	931.33795	-80.33997	-210.35901	675.96436	98.23980	-177.67366	400.59540	27.17713	-154.15187	235.33354	35.61745	-132.97066	63.28434	-18.53689	-80.15356	48.99531	-67.39560	-132.44177	32.07771	111.69979	-169.09091	27.54174	75.55569	151.37572	659.01575	100.10430	135.07411	415.50259	37.98655	102.12511	262.59683	45.79210	91.43034	65.15222	-34.72913	102.20572	36.80592	115.45380	42.99311	42.43800	-64.47012	137.44398	31.89714	70.72971	
13	0.100	-52.79689	1548.42810	-26.37890	-22.76424	1470.60425	-80.79908	-90.30145	1506.23438	136.37453	9.34291	1554.15222	18.16091	-156.85561	1341.65820	-60.43218	88.30645	1345.34802	-28.97515	-37.83942	1288.95361	-100.91727	37.15679	1158.89099	-118.16648	-317.77118	1291.31567	-87.26418	-430.60471	1232.41797	-66.84305	-528.81354	1261.87463	-102.24562	-664.45972	1309.05554	-54.46444	-655.08325	1299.11646	-121.65255	-713.64740	1327.52515	-59.57741	-711.02362	1315.24097	-130.34433	199.17535	1269.30554	-57.82912	348.30081	1207.67615	9.29553	455.98132	1227.58020	-18.47998	581.86383	1242.24316	62.00843	584.69275	1209.72571	-3.34390	630.45685	1260.78992	47.65162	648.83813	1239.04395	-9.23595	-172.07445	940.73608	98.54544	103.36774	944.55530	114.02909	-171.22995	931.19275	-15.43751	100.28983	946.64008	-13.19595	-22.62556	931.33289	-80.33404	-210.59695	675.91162	98.20630	-178.03699	400.54285	27.36023	-154.15187	235.33354	35.61745	-132.96194	63.22535	-18.59726	-80.15356	48.99531	-67.39560	-132.33495	32.11850	111.70563	-169.09091	27.54174	75.55569	151.30766	659.01984	100.06249	134.80444	415.41238	37.93570	102.12511	262.59683	45.79210	91.43034	65.15222	-34.72913	102.20572	36.80592	115.45380	42.99311	42.43800	-64.47012	137.50604	31.91312	70.63027	
14	0.108	-52.84072	1548.44592	-26.44420	-22.97092	1470.57666	-80.98499	-90.32645	1506.30139	136.34161	8.93490	1554.10852	18.03029	-157.05528	1341.66479	-60.35663	88.30645	1345.34802	-28.97515	-37.97647	1289.05310	-101.04392	37.15679	1158.89099	-118.16648	-317.77118	1291.31567	-87.26418	-430.64539	1232.38037	-66.96765	-529.06763	1261.91663	-102.33223	-664.45972	1309.05554	-54.46444	-655.18457	1299.02222	-121.62941	-713.79181	1327.45886	-59.55279	-711.44763	1314.79651	-130.28232	199.17535	1269.30554	-57.82912	348.29037	1207.80359	9.01505	455.78439	1227.68127	-18.53270	581.74371	1242.35083	61.95635	584.67242	1209.87817	-3.36937	630.34076	1260.81348	47.61382	648.72614	1239.05261	-9.27254	-172.14027	940.78442	98.84042	102.91797	944.78143	113.92342	-171.22995	931.19275	-15.43751	100.28011	946.66913	-13.33736	-22.62556	931.33289	-80.33404	-210.59146	675.94055	98.30664	-178.03699	400.54285	27.36023	-154.16252	235.23489	35.65245	-132.96194	63.22535	-18.59726	-80.15356	48.99531	-67.39560	-132.44177	32.07771	111.69979	-169.09091	27.54174	75.55569	151.15733	658.89056	100.10992	134.79143	415.52097	38.01906	102.01631	262.56281	45.86035	91.43034	65.15222	-34.72913	102.20572	36.80592	115.45380	42.99311	42.43800	-64.47012	137.51701	31.91114	70.61723	
15	0.117	-52.94659	1548.37817	-26.40867	-23.05766	1470.55896	-81.12843	-90.50283	1506.17529	136.28894	8.87356	1554.10510	17.90985	-157.20601	1341.68066	-60.31887	88.31866	1345.40955	-29.01357	-38.04844	1289.06799	-101.14713	37.04853	1158.76843	-118.26334	-317.99139	1291.21802	-87.05157	-430.66745	1232.31860	-66.97732	-529.25317	1261.82886	-102.32145	-664.56555	1309.15698	-54.40448	-655.28687	1298.95068	-121.60347	-714.13123	1327.29224	-59.58034	-710.99634	1314.92456	-130.39124	199.17535	1269.30554	-57.82912	348.18692	1207.92200	8.98220	455.65250	1227.80164	-18.45840	581.74371	1242.35083	61.95635	584.64563	1210.01050	-3.48515	630.29218	1260.94336	47.61979	648.57074	1239.07422	-9.35358	-172.14027	940.78442	98.84042	102.87311	944.73907	113.80469	-171.28276	931.19153	-15.61825	100.28011	946.66913	-13.33736	-22.74274	931.40063	-80.59306	-210.76738	675.98749	98.06609	-178.16058	400.48630	27.45675	-154.16252	235.23489	35.65245	-132.96452	63.20540	-18.67798	-80.05534	48.98471	-67.27917	-132.25851	32.17056	111.68545	-169.09091	27.54174	75.55569	151.03178	659.00946	100.13615	134.79143	415.52097	38.01906	101.95288	262.60840	45.86229	91.43034	65.15222	-34.72913	102.20572	36.80592	115.45380	42.99311	42.43800	-64.47012	137.38002	31.85303	70.74647	
16	0.125	-53.48011	1548.55945	-26.68818	-23.34364	1470.58032	-81.17261	-90.69943	1506.22803	136.08359	8.87356	1554.10510	17.90985	-157.45374	1341.65881	-60.52077	88.26556	1345.41321	-29.20174	-38.10258	1289.04797	-101.24772	36.90343	1158.78772	-118.26266	-317.99139	1291.21802	-87.05157	-430.83173	1232.31152	-66.95740	-529.51355	1261.69006	-102.38747	-664.60553	1309.59399	-53.96616	-655.28687	1298.95068	-121.60347	-714.33392	1327.18860	-59.56314	-711.39966	1314.61621	-130.40915	199.17535	1269.30554	-57.82912	347.90915	1208.02087	8.95841	455.64670	1227.77893	-18.62765	581.61774	1242.37854	62.03949	584.51282	1210.09521	-3.66537	630.08209	1260.93262	47.58546	648.62946	1239.13135	-9.42661	-172.07445	940.73608	98.54544	102.77245	944.67407	113.78735	-171.28276	931.19153	-15.61825	100.18775	946.58887	-13.33501	-22.74274	931.40063	-80.59306	-210.97079	676.04675	97.93927	-178.16058	400.48630	27.45675	-154.16252	235.23489	35.65245	-132.96194	63.22535	-18.59726	-80.15356	48.99531	-67.39560	-132.44177	32.07771	111.69979	-169.09091	27.54174	75.55569	151.04858	659.06329	99.98424	134.79143	415.52097	38.01906	102.01631	262.56281	45.86035	91.43034	65.15222	-34.72913	102.20572	36.80592	115.45380	42.99311	42.43800	-64.47012	137.51701	31.91114	70.61723	
17	0.133	-53.59174	1548.45776	-26.71238	-23.34364	1470.58032	-81.17261	-90.73234	1506.23364	136.15919	8.22326	1554.71851	17.61690	-157.67400	1341.69653	-60.50965	88.19671	1345.39087	-29.29371	-38.10258	1289.04797	-101.24772	36.90343	1158.78772	-118.26266	-318.06137	1291.21436	-86.88680	-430.83173	1232.31152	-66.95740	-529.59247	1261.63110	-102.45495	-664.97540	1308.95715	-54.11987	-655.57166	1298.97461	-121.94107	-714.37549	1326.98340	-59.50258	-711.58856	1314.53003	-130.50519	198.91135	1269.32227	-57.79496	347.71555	1208.14063	9.02762	455.42911	1227.83997	-18.60991	581.59784	1242.53040	61.65889	584.38928	1210.05469	-3.39393	630.02490	1260.98816	47.60678	648.47333	1239.19971	-9.36353	-172.37047	941.02875	98.98405	102.77679	944.73492	113.74269	-171.49606	931.23230	-15.67666	100.13076	946.76306	-13.41252	-22.74274	931.40063	-80.59306	-210.97079	676.04675	97.93927	-178.16058	400.48630	27.45675	-154.16252	235.23489	35.65245	-132.96452	63.20540	-18.67798	-80.15356	48.99531	-67.39560	-132.44177	32.07771	111.69979	-169.09091	27.54174	75.55569	150.88211	659.01929	100.06858	134.79143	415.52097	38.01906	102.01631	262.56281	45.86035	91.43034	65.15222	-34.72913	102.20572	36.80592	115.45380	42.99311	42.43800	-64.47012	137.44398	31.89714	70.72971	
18	0.142	-53.76873	1548.40710	-26.75682	-23.55472	1470.66760	-81.40429	-90.73234	1506.23364	136.15919	8.44126	1554.32166	17.41106	-157.85507	1341.77625	-60.65828	88.16267	1345.42834	-29.29074	-38.19355	1289.11096	-101.54258	36.83353	1158.76233	-118.58192	-318.19788	1291.20251	-86.77120	-430.83173	1232.31152	-66.95740	-529.79089	1261.63635	-102.33881	-664.97540	1308.95715	-54.11987	-655.58795	1298.90503	-122.05944	-714.45209	1327.03235	-59.36200	-711.39471	1314.85815	-130.38649	198.82372	1269.38428	-58.05496	347.57568	1208.24756	8.94071	455.44910	1227.88794	-18.54778	581.66138	1241.84924	60.80911	584.35553	1210.26990	-3.35272	630.00275	1261.06592	47.67553	648.46716	1239.41418	-9.43856	-172.23047	940.83887	98.46412	102.79927	944.79907	113.67064	-171.77203	931.25604	-15.76963	99.90182	946.77795	-13.76988	-22.87520	931.42737	-80.63750	-210.96532	676.07568	98.03960	-178.10574	400.40134	27.43214	-154.16252	235.23489	35.65245	-132.96452	63.20540	-18.67798	-80.15356	48.99531	-67.39560	-132.33495	32.11850	111.70563	-169.15810	27.43890	75.58227	150.91797	659.04694	99.90820	134.65633	415.50687	37.95894	102.01631	262.56281	45.86035	91.43034	65.15222	-34.72913	102.22141	36.85157	115.47227	42.99311	42.43800	-64.47012	137.38002	31.85303	70.74647	
