PathFileType	4	(X/Y/Z)	F:\äwçZä÷åW\2010-2011å§ãÜä÷åW\ââïëÉfÅ[É^\20100319Mocapï‚ê≥å„\1_Fujima\Mtanmar\Action_8.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
120.00	120.00	      1399	41	mm	120.00	1	      1399
Frame#	Time	Top.head			Back.Head			Front.Head			L.Head_Offset			R.Shoulder			L.Shoulder			Neck			L.BackOffset			R.Bicep			R.Elbow			R.ForeArm			R.Radius			R.Ulna			R.Thumb			R.Pinky			L.Bicep			L.Elbow			L.Forearm			L.Radius			L.Ulna			L.Thumb			L.Pinky			R.ASIS			L.ASIS			R.PSIS			L.PSIS			V.Sacral			R.Thigh			R.Knee			R.Shank			R.Ankle			R.Heel			R.Toe			R.Foot			L.Thigh			L.Knee			L.Shank			L.Ankle			L.Toe			L.Heel			L.Foot			
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	X26	Y26	Z26	X27	Y27	Z27	X28	Y28	Z28	X29	Y29	Z29	X30	Y30	Z30	X31	Y31	Z31	X32	Y32	Z32	X33	Y33	Z33	X34	Y34	Z34	X35	Y35	Z35	X36	Y36	Z36	X37	Y37	Z37	X38	Y38	Z38	X39	Y39	Z39	X40	Y40	Z40	X41	Y41	Z41	

1	0.000	-69.24094	1544.44385	-100.12357	-46.17307	1465.78320	-156.04662	-90.47657	1505.81689	67.72138	-2.86398	1549.78174	-61.66418	-181.58084	1343.29028	-126.17246	68.05409	1344.90991	-113.47959	-62.79828	1295.42285	-178.40231	15.37443	1158.03967	-199.93840	-347.64182	1293.50317	-144.39117	-453.00616	1226.49768	-126.64700	-553.33405	1256.34729	-153.36113	-687.11499	1291.51709	-92.44891	-680.27057	1293.03992	-161.31151	-737.62854	1308.37866	-92.98565	-736.95563	1306.24304	-164.63295	182.13937	1269.92212	-141.64607	330.38995	1209.39282	-80.23613	436.88660	1232.55676	-110.56979	565.25043	1248.29736	-32.70008	562.00964	1219.75891	-99.51387	616.92181	1259.85791	-48.26258	628.09332	1241.37512	-108.22320	-187.54176	936.64160	17.65027	88.50047	944.82831	26.50553	-188.75266	929.22638	-95.49649	82.90636	947.55786	-100.47891	-42.55736	931.28589	-164.43643	-222.41399	673.64667	18.23733	-187.75169	398.81931	-51.92583	-160.74611	233.87578	-48.08101	-141.33131	63.31041	-107.27065	-89.00504	49.42924	-157.98331	-137.45305	32.06209	22.84565	-174.99232	27.56324	-13.15571	138.82451	659.27295	8.00930	116.74226	417.23773	-56.38876	83.56493	264.12595	-43.58693	64.78731	65.41640	-123.53951	84.52154	35.80648	25.49750	14.77172	43.22345	-150.71794	117.89429	32.06656	-22.56781	
2	0.008	-69.21260	1544.43091	-99.85854	-46.05234	1465.76575	-155.88620	-90.37369	1505.83398	67.81737	-2.77405	1549.77930	-61.65856	-181.64955	1343.28125	-126.03558	68.08641	1344.85938	-113.45375	-62.67735	1295.37793	-178.13860	15.57780	1158.03430	-199.76186	-347.69437	1293.51208	-144.03682	-453.03903	1226.42786	-126.19671	-553.33405	1256.34729	-153.36113	-686.80847	1291.76355	-92.08987	-680.31189	1293.08313	-160.93027	-737.33636	1308.43103	-92.66897	-737.06610	1306.21533	-164.48601	182.13675	1269.88757	-141.50482	330.38995	1209.39282	-80.23613	436.92151	1232.38892	-110.22968	565.21271	1248.19409	-32.67893	562.11462	1219.45203	-99.37440	616.84155	1259.68250	-48.32448	628.03943	1241.02429	-108.07139	-187.03668	936.51038	18.39371	88.49528	944.83264	26.64055	-188.75266	929.22638	-95.49649	82.90636	947.55786	-100.47891	-42.55736	931.28589	-164.43643	-222.31186	673.62750	18.20757	-187.75169	398.81931	-51.92583	-160.74611	233.87578	-48.08101	-141.43777	63.33236	-107.18668	-89.00504	49.42924	-157.98331	-137.45305	32.06209	22.84565	-174.99232	27.56324	-13.15571	138.82451	659.27295	8.00930	116.89933	417.28662	-56.48393	83.54734	264.04266	-43.71122	64.78731	65.41640	-123.53951	84.51051	35.76133	25.44540	14.77172	43.22345	-150.71794	117.96574	32.16565	-22.64705	
3	0.017	-69.12416	1544.38245	-99.75688	-45.95668	1465.73621	-155.85008	-90.28982	1505.82397	67.90376	-2.63527	1549.75769	-61.67816	-181.63383	1343.44885	-126.05106	68.23014	1344.78699	-113.36676	-62.57643	1295.53235	-178.09274	15.57780	1158.03430	-199.76186	-347.68192	1293.53735	-143.79340	-453.09586	1226.44995	-125.91418	-553.34076	1256.33435	-153.25653	-686.70258	1291.80969	-91.90565	-680.36383	1293.09949	-160.80992	-737.28394	1308.51367	-92.49078	-737.03259	1306.28296	-164.45074	182.13675	1269.88757	-141.50482	330.38995	1209.39282	-80.23613	437.05750	1232.37183	-110.14861	565.20428	1247.59265	-32.95313	562.12469	1219.22632	-99.21964	616.87842	1259.51978	-48.26029	628.09985	1240.80762	-108.04864	-187.12914	937.02301	18.68309	88.56914	944.82135	26.63605	-188.75266	929.22638	-95.49649	82.90636	947.55786	-100.47891	-42.56468	931.35870	-164.34755	-222.31186	673.62750	18.20757	-187.75169	398.81931	-51.92583	-160.73058	233.94232	-48.02628	-141.39291	63.25701	-107.37863	-89.00504	49.42924	-157.98331	-137.33951	32.01145	22.84026	-175.02919	27.56182	-13.06192	138.84407	659.28424	7.89454	116.91566	417.19388	-56.54538	83.65101	264.14984	-43.67592	64.78731	65.41640	-123.53951	84.51051	35.76133	25.44540	14.88846	43.27362	-150.72014	117.92670	32.18641	-22.56330	
4	0.025	-69.02278	1544.42859	-99.72835	-45.91924	1465.81885	-155.75377	-89.94620	1505.81958	68.06116	-2.45750	1549.78699	-61.61182	-181.67220	1343.55151	-125.56101	68.24159	1344.84839	-113.40263	-62.50885	1295.47351	-178.04788	15.57780	1158.03430	-199.76186	-347.68192	1293.53735	-143.79340	-452.92911	1226.63464	-125.82364	-553.23889	1256.31934	-153.13496	-686.59515	1291.81750	-91.69423	-680.27795	1293.14087	-160.71515	-737.30646	1308.41150	-92.33223	-736.91705	1306.39087	-164.19019	182.17107	1269.82251	-141.48589	330.29599	1209.31213	-80.16288	437.18112	1232.14038	-110.11787	565.14148	1247.54663	-32.83889	562.21423	1219.19165	-99.17368	616.93060	1259.31531	-48.11295	628.16473	1240.55737	-108.13450	-187.01743	936.81232	18.43922	88.78038	944.93329	26.78460	-188.81563	929.33771	-95.43060	82.93760	947.60144	-100.17695	-42.56468	931.35870	-164.34755	-222.23238	673.58466	18.22551	-187.85352	398.92752	-51.92578	-160.74611	233.87578	-48.08101	-141.43777	63.33236	-107.18668	-89.00504	49.42924	-157.98331	-137.45305	32.06209	22.84565	-174.99232	27.56324	-13.15571	138.84407	659.28424	7.89454	116.87946	417.24762	-56.84536	83.87102	264.18643	-43.87408	64.78731	65.41640	-123.53951	84.52154	35.80648	25.49750	14.77172	43.22345	-150.71794	117.89640	32.09324	-22.67596	
5	0.033	-68.87826	1544.51343	-99.69658	-45.81271	1465.80347	-155.70850	-89.68186	1505.87769	68.14545	-2.39047	1549.82190	-61.57490	-181.67220	1343.55151	-125.56101	68.27781	1344.83093	-113.37592	-62.54306	1295.30334	-177.88725	15.88458	1158.02148	-199.53522	-347.55988	1293.59290	-143.47733	-452.92911	1226.63464	-125.82364	-553.01715	1256.39795	-152.67366	-686.49933	1291.90857	-91.55871	-680.29523	1293.30969	-160.61414	-737.30969	1308.28760	-92.17798	-736.73010	1306.32959	-163.89526	182.17259	1269.82532	-141.35229	330.45056	1209.31885	-80.16724	437.07510	1232.06018	-110.02603	565.20361	1247.46069	-32.85020	562.45441	1219.02869	-99.03912	617.07263	1259.22607	-48.00705	628.16473	1240.55737	-108.13450	-186.96072	937.00464	18.64634	88.86638	944.92328	26.78869	-188.80896	929.29974	-95.31280	82.93760	947.60144	-100.17695	-42.56468	931.35870	-164.34755	-222.31186	673.62750	18.20757	-187.76498	398.77472	-52.09933	-160.74611	233.87578	-48.08101	-141.43777	63.33236	-107.18668	-89.00504	49.42924	-157.98331	-137.33951	32.01145	22.84026	-175.02919	27.56182	-13.06192	138.96356	659.31195	7.80949	116.87946	417.24762	-56.84536	83.90828	264.03772	-44.01744	64.78731	65.41640	-123.53951	84.51051	35.76133	25.44540	14.77172	43.22345	-150.71794	117.95894	32.06206	-22.68649	
6	0.042	-68.90657	1544.52783	-99.51642	-45.81271	1465.80347	-155.70850	-89.58566	1505.78198	68.08775	-2.14333	1549.79871	-61.37793	-181.67220	1343.55151	-125.56101	68.42229	1344.69299	-113.11564	-62.53585	1295.35229	-177.85847	15.85498	1158.10071	-199.51839	-347.55988	1293.59290	-143.47733	-452.81879	1226.62610	-125.74380	-553.03650	1256.56006	-152.51793	-686.55170	1291.84424	-91.32765	-680.20642	1293.16370	-160.12463	-737.21930	1308.26672	-91.85705	-736.76428	1306.32190	-163.45502	182.22798	1269.76184	-141.31725	330.48535	1209.25623	-80.17823	437.19171	1231.98486	-109.80769	565.26044	1247.23157	-32.97116	562.55573	1218.75098	-99.04398	617.17664	1259.12842	-48.08184	628.16473	1240.55737	-108.13450	-186.75729	936.90350	18.79481	88.83278	944.93365	27.10815	-188.94722	929.33740	-95.30177	82.93760	947.60144	-100.17695	-42.61005	931.41577	-164.15144	-222.31186	673.62750	18.20757	-187.66905	398.91367	-52.02380	-160.74611	233.87578	-48.08101	-141.43777	63.33236	-107.18668	-89.00504	49.42924	-157.98331	-137.33951	32.01145	22.84026	-174.99232	27.56324	-13.15571	138.94368	659.25488	7.84972	116.87946	417.24762	-56.84536	83.90828	264.03772	-44.01744	64.78731	65.41640	-123.53951	84.51051	35.76133	25.44540	14.77172	43.22345	-150.71794	117.97332	32.08041	-22.57089	
7	0.050	-68.84347	1544.50256	-99.42719	-45.73248	1465.80115	-155.62161	-89.38931	1505.80286	68.25361	-1.81241	1549.88867	-61.23436	-181.67220	1343.55151	-125.56101	68.36250	1344.79211	-113.12395	-62.50486	1295.48962	-177.74373	15.94653	1158.23010	-199.42621	-347.50595	1293.63855	-143.12578	-452.85666	1226.69885	-125.49381	-553.01349	1256.54224	-152.24428	-686.60620	1291.86389	-90.80458	-680.18988	1293.28662	-159.82324	-736.98572	1308.20032	-91.52618	-736.64832	1306.24243	-163.03494	182.22798	1269.76184	-141.31725	330.56067	1209.20068	-80.16758	437.29590	1231.91956	-109.76342	565.44556	1247.26392	-32.65423	562.59540	1218.65747	-99.19421	617.22925	1259.00122	-47.97653	628.16473	1240.55737	-108.13450	-186.75729	936.90350	18.79481	88.64217	944.77966	27.08357	-188.90935	929.41931	-95.28977	82.78803	947.58203	-100.08836	-42.66650	931.57666	-164.17815	-222.02647	673.43768	17.88268	-187.67958	398.89374	-52.13926	-160.74611	233.87578	-48.08101	-141.43777	63.33236	-107.18668	-89.00504	49.42924	-157.98331	-137.33951	32.01145	22.84026	-174.99232	27.56324	-13.15571	138.89166	659.24719	7.75857	116.87946	417.24762	-56.84536	83.85342	264.10315	-43.99836	64.78731	65.41640	-123.53951	84.51051	35.76133	25.44540	14.77172	43.22345	-150.71794	117.97332	32.08041	-22.57089	
8	0.058	-68.74670	1544.50671	-99.34010	-45.67459	1465.88635	-155.53307	-89.25672	1505.84558	68.34581	-1.66664	1549.86316	-61.26272	-181.66771	1343.59070	-125.46128	68.45545	1344.71521	-113.03127	-62.51326	1295.53931	-177.66684	15.94653	1158.23010	-199.42621	-347.69516	1293.68640	-142.87669	-452.82208	1226.69421	-125.29708	-553.01678	1256.66479	-151.88347	-686.60620	1291.86389	-90.80458	-680.21094	1293.52478	-159.56941	-736.94751	1308.27222	-91.34357	-736.48749	1306.32959	-162.67839	182.31218	1269.71362	-141.22835	330.66003	1209.20691	-80.11912	437.29590	1231.91956	-109.76342	565.44556	1247.26392	-32.65423	562.61267	1218.58740	-99.21208	617.35065	1258.92566	-47.88336	628.16473	1240.55737	-108.13450	-186.75729	936.90350	18.79481	88.63130	944.69318	27.09985	-188.75941	929.47357	-95.01598	82.70329	947.47949	-100.00596	-42.66650	931.57666	-164.17815	-222.02647	673.43768	17.88268	-187.70494	398.90866	-51.93573	-160.73058	233.94232	-48.02628	-141.43777	63.33236	-107.18668	-89.11937	49.46027	-158.01843	-137.33951	32.01145	22.84026	-174.99232	27.56324	-13.15571	138.94368	659.25488	7.84972	116.87946	417.24762	-56.84536	83.77857	264.08896	-44.12037	64.80907	65.50068	-123.64691	84.52154	35.80648	25.49750	14.77172	43.22345	-150.71794	117.87453	32.09906	-22.66230	
