C:\MAC3D_DATA\yoshiyuki-t\dance@TOKYO\dance_A\hosei\position\A_dance_motionType13.ts
DataRate	CameraRate	NumFrames	Units
120.0	120.0	       712	mm
Frame#	Time	Top.Head											Back.Head											Front.Head											L.Head_Offset											R.Shoulder											L.Shouder											Neck											L.BackOffset											R.Bicep											R.Elbow											R.ForeArm											R.Radius											R.Ulna											R.Thumb											R.Pinky											L.Bicep											L.Elbow											L.ForeArm											L.Radius											L.Ulna											L.Thumb											L.Pinky											R.ASIS											L.ASIS											R.PSIS											L.PSIS											V.Sacral											R.Thigh											R.Knee											R.Shank											R.Ankle											R.Heel											R.Toe											R.Foot											L.Thigh											L.Knee											L.Shank											L.Ankle											L.Toe											L.Heel											L.Foot											
		X1	Y1	Z1	vX1	vY1	vZ1	vR1	aX1	aY1	aZ1	aR1	X2	Y2	Z2	vX2	vY2	vZ2	vR2	aX2	aY2	aZ2	aR2	X3	Y3	Z3	vX3	vY3	vZ3	vR3	aX3	aY3	aZ3	aR3	X4	Y4	Z4	vX4	vY4	vZ4	vR4	aX4	aY4	aZ4	aR4	X5	Y5	Z5	vX5	vY5	vZ5	vR5	aX5	aY5	aZ5	aR5	X6	Y6	Z6	vX6	vY6	vZ6	vR6	aX6	aY6	aZ6	aR6	X7	Y7	Z7	vX7	vY7	vZ7	vR7	aX7	aY7	aZ7	aR7	X8	Y8	Z8	vX8	vY8	vZ8	vR8	aX8	aY8	aZ8	aR8	X9	Y9	Z9	vX9	vY9	vZ9	vR9	aX9	aY9	aZ9	aR9	X10	Y10	Z10	vX10	vY10	vZ10	vR10	aX10	aY10	aZ10	aR10	X11	Y11	Z11	vX11	vY11	vZ11	vR11	aX11	aY11	aZ11	aR11	X12	Y12	Z12	vX12	vY12	vZ12	vR12	aX12	aY12	aZ12	aR12	X13	Y13	Z13	vX13	vY13	vZ13	vR13	aX13	aY13	aZ13	aR13	X14	Y14	Z14	vX14	vY14	vZ14	vR14	aX14	aY14	aZ14	aR14	X15	Y15	Z15	vX15	vY15	vZ15	vR15	aX15	aY15	aZ15	aR15	X16	Y16	Z16	vX16	vY16	vZ16	vR16	aX16	aY16	aZ16	aR16	X17	Y17	Z17	vX17	vY17	vZ17	vR17	aX17	aY17	aZ17	aR17	X18	Y18	Z18	vX18	vY18	vZ18	vR18	aX18	aY18	aZ18	aR18	X19	Y19	Z19	vX19	vY19	vZ19	vR19	aX19	aY19	aZ19	aR19	X20	Y20	Z20	vX20	vY20	vZ20	vR20	aX20	aY20	aZ20	aR20	X21	Y21	Z21	vX21	vY21	vZ21	vR21	aX21	aY21	aZ21	aR21	X22	Y22	Z22	vX22	vY22	vZ22	vR22	aX22	aY22	aZ22	aR22	X23	Y23	Z23	vX23	vY23	vZ23	vR23	aX23	aY23	aZ23	aR23	X24	Y24	Z24	vX24	vY24	vZ24	vR24	aX24	aY24	aZ24	aR24	X25	Y25	Z25	vX25	vY25	vZ25	vR25	aX25	aY25	aZ25	aR25	X26	Y26	Z26	vX26	vY26	vZ26	vR26	aX26	aY26	aZ26	aR26	X27	Y27	Z27	vX27	vY27	vZ27	vR27	aX27	aY27	aZ27	aR27	X28	Y28	Z28	vX28	vY28	vZ28	vR28	aX28	aY28	aZ28	aR28	X29	Y29	Z29	vX29	vY29	vZ29	vR29	aX29	aY29	aZ29	aR29	X30	Y30	Z30	vX30	vY30	vZ30	vR30	aX30	aY30	aZ30	aR30	X31	Y31	Z31	vX31	vY31	vZ31	vR31	aX31	aY31	aZ31	aR31	X32	Y32	Z32	vX32	vY32	vZ32	vR32	aX32	aY32	aZ32	aR32	X33	Y33	Z33	vX33	vY33	vZ33	vR33	aX33	aY33	aZ33	aR33	X34	Y34	Z34	vX34	vY34	vZ34	vR34	aX34	aY34	aZ34	aR34	X35	Y35	Z35	vX35	vY35	vZ35	vR35	aX35	aY35	aZ35	aR35	X36	Y36	Z36	vX36	vY36	vZ36	vR36	aX36	aY36	aZ36	aR36	X37	Y37	Z37	vX37	vY37	vZ37	vR37	aX37	aY37	aZ37	aR37	X38	Y38	Z38	vX38	vY38	vZ38	vR38	aX38	aY38	aZ38	aR38	X39	Y39	Z39	vX39	vY39	vZ39	vR39	aX39	aY39	aZ39	aR39	X40	Y40	Z40	vX40	vY40	vZ40	vR40	aX40	aY40	aZ40	aR40	X41	Y41	Z41	vX41	vY41	vZ41	vR41	aX41	aY41	aZ41	aR41	

1	0.000	85.36620	1630.90735	648.98065									11.99176	1506.66565	640.03595									214.66525	1585.13757	668.62195									120.92056	1552.48706	554.96802									44.97364	1345.33801	786.57068									52.53524	1343.88708	516.50421									14.56925	1219.57324	642.20618									16.75450	1203.16931	565.38855									19.05946	1304.54443	920.92413									17.63836	1264.48352	1012.58289									20.38027	1329.77466	1111.76624									58.45249	1310.77478	1246.51917									-0.17484	1330.14380	1249.54163									65.55490	1314.87769	1293.03333									7.26902	1327.53333	1310.44836									56.40479	1321.51208	379.08466									70.86442	1264.97913	275.48853									80.07069	1328.39038	140.00751									144.61577	1295.42908	44.28687									73.86137	1295.51135	28.09957									147.60663	1315.89453	-19.21356									93.36011	1317.90479	-26.60694									210.54781	983.72028	756.70270									208.34567	978.74579	537.93414									85.17298	986.98883	769.12305									93.65852	984.69769	523.39948									37.96367	978.08221	635.32990									165.02280	649.45630	845.97174									116.46003	428.59033	876.48218									97.47227	260.79239	910.73529									31.04348	102.22781	955.60162									-11.83781	77.31828	908.38062									148.74831	80.66681	952.60071									115.46030	69.00260	1000.57404									166.39574	577.06018	454.59241									95.10523	427.72461	421.78909									70.04509	235.99226	401.73874									-13.16738	96.19028	352.28943									116.01702	70.77395	351.40167									-42.97878	74.20550	399.45026									82.66898	57.05673	297.88242									
2	0.008	85.36620	1630.90735	648.98065	9.89777	3.09082	10.17700	14.52895	2375.46387	741.79688	2442.48047	3486.94727	12.16908	1506.84351	639.76666	12.74191	17.11670	-16.86768	27.20030	-2048.77173	-1014.25781	3707.22656	4355.42334	214.66525	1585.13757	668.62195	-0.99884	-22.80762	-4.29565	23.23010	-239.72168	-5473.82813	-1030.95703	5575.22510	121.04653	1552.71045	554.88434	5.79117	12.10693	0.02930	13.42074	-2238.02490	-3527.92969	2416.99219	4826.68555	45.03375	1345.40625	786.52112	-0.31654	4.70947	-2.34009	5.26833	-1807.30591	-834.96094	865.72266	2170.94214	52.73214	1343.73218	516.15454	11.81396	-9.29443	-20.98022	25.80942	-2835.35156	2230.66406	5035.25391	6194.26025	14.62799	1219.53455	642.32599	3.52432	-2.32178	7.18872	8.33602	-845.83740	557.22656	-1725.29297	2000.64441	16.75450	1203.16931	565.38855	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	19.05946	1304.54443	920.92413	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	17.53941	1264.21606	1012.48688	-2.83756	-31.58203	-18.44604	36.68423	2168.94824	123.04688	-1662.01172	2735.28076	20.35184	1329.20532	1111.68958	-10.86193	-45.46875	-8.00537	47.42863	-1787.99744	5484.37500	286.52344	5775.58643	57.94965	1310.56396	1246.44653	-39.79454	-37.27295	-13.82080	56.24849	4931.15820	-2874.02344	-1225.19531	5837.58838	-0.55776	1329.81091	1249.38586	-49.58270	-79.84131	-11.05957	94.63294	-872.01831	-9574.80469	1831.64063	9787.34961	65.28643	1314.76819	1292.86121	-33.87680	8.26172	15.00000	37.95910	-398.47412	5136.32813	8557.03125	9988.16504	7.28868	1327.23315	1310.48462	-6.86571	-22.66846	4.70215	24.14761	-2213.97852	3204.49219	84.37500	3895.84277	56.40479	1321.51208	379.08466	-4.62273	-6.47461	-0.46692	7.96920	-1109.45435	-1553.90625	-112.06055	1912.60852	70.88135	1264.90503	275.44299	-0.80429	-9.71924	-3.27209	10.28674	-680.60303	-198.63281	526.02539	882.82397	80.03333	1328.31873	139.98053	-11.49902	-7.62451	4.23889	14.43360	-1683.54492	233.78906	1794.28711	2471.52734	144.61577	1295.42908	44.28687	-16.02539	8.98682	-11.50177	21.67641	-3846.09375	2156.83594	-2760.42480	5202.33838	73.86137	1295.51135	28.09957	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	147.26814	1315.78760	-19.17117	-12.43652	-4.68750	-9.37992	16.26723	6763.62305	1954.68750	-3471.87207	7849.92334	93.20598	1317.85583	-26.69263	-9.24774	-2.93701	-5.14137	10.98091	2219.45801	704.88281	1233.92944	2635.41943	210.48738	983.65259	756.73157	1.77887	-0.98511	2.92603	3.56321	2167.16309	1712.98828	-129.19922	2765.43262	208.42993	978.81293	537.95654	5.05554	4.02832	1.34399	6.60244	-1213.33008	-966.79688	-322.55859	1584.58521	85.31046	987.01538	769.00635	0.00000	0.00000	0.00000	0.00000	-3959.25293	-764.64844	3360.93750	5249.40674	93.65852	984.69769	523.39948	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	38.04847	978.02509	635.37799	5.08827	-3.42773	2.88574	6.77992	-1221.18530	822.65625	-692.57813	1627.18201	165.05566	649.56274	846.02533	5.24231	6.65405	4.82300	9.74780	311.57227	-1468.65234	-385.83984	1550.12561	116.38999	428.57620	876.37109	0.00000	0.00000	0.00000	0.00000	2017.08984	406.93359	3199.21875	3803.84644	97.45426	260.70834	910.82233	6.88751	-3.82507	-2.05811	8.14278	2171.55762	1502.49023	-3000.58594	3997.08081	31.04348	102.22781	955.60162	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-11.83781	77.31828	908.38062	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	148.93092	80.84251	952.56360	0.00000	0.00000	0.00000	0.00000	-5259.37500	-5060.08301	1068.75000	7376.15723	115.46030	69.00260	1000.57404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	166.54686	576.98108	454.62894	8.86322	-8.53638	-0.53833	12.31731	-2225.17090	229.39453	-1181.25000	2529.69531	95.10523	427.72461	421.78909	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	69.90525	235.99593	401.49704	-8.39035	0.21973	-14.50195	16.75568	2013.68408	-52.73438	3480.46875	4021.36377	-13.16738	96.19028	352.28943	9.16420	9.64417	-5.94543	14.57191	2199.40796	2314.59961	-1426.90430	3497.25928	116.01702	70.77395	351.40167	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-42.97878	74.20550	399.45026	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	82.66898	57.05673	297.88242	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
3	0.017	85.53117	1630.95886	649.15027	9.89777	3.09082	10.17700	14.52895	-2375.46387	-741.79688	-2442.48047	3486.94727	12.20412	1506.95093	639.75482	2.10268	6.44531	-0.71045	6.81675	-504.64325	-1546.87500	170.50781	1636.01953	214.64861	1584.75745	668.55035	-21.68335	-3.58154	27.45483	35.16764	-4724.56055	10088.08594	8651.07422	14104.32715	121.01708	1552.68884	554.96851	3.27621	19.62158	4.17480	20.32656	1634.43604	5331.44531	-1422.07031	5754.82178	44.96836	1345.41650	786.53168	-10.70663	3.97705	0.09155	11.42179	-686.31592	659.17969	-282.12891	992.54425	52.73214	1343.73218	516.15454	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	14.62799	1219.53455	642.32599	7.71938	-8.41553	8.71216	14.36355	1852.65198	-2019.72656	2090.91797	3447.25293	16.75450	1203.16931	565.38855	-0.45422	-7.22168	4.10156	8.31756	-109.01184	-1733.20313	984.37500	1996.21411	19.05946	1304.54443	920.92413	-8.63033	-1.09863	-2.92236	9.17768	-2071.27979	-263.67188	-701.36719	2202.64380	17.59107	1263.95715	1012.27545	1.77097	-22.65381	-10.56519	25.05902	-1062.89978	2019.72656	3553.41797	4223.24902	20.19924	1329.01685	1111.63281	-17.77176	-18.23730	-3.80127	25.74654	129.63867	1051.17188	722.46094	1282.07581	57.78925	1310.15356	1246.28882	-9.32281	-27.63428	-4.70947	29.54230	2382.05566	5187.30469	3411.91406	6650.07324	-1.00122	1328.81311	1249.35730	-27.58931	-77.24121	-7.36084	82.35020	6150.43311	10198.82813	-943.94531	11947.17383	64.99029	1315.01538	1293.28333	-15.25497	13.79150	27.94922	34.69984	4867.71240	-3809.17969	-5449.21875	8240.05176	7.15459	1327.15552	1310.52673	-20.31432	-37.99805	-4.81201	43.35526	-1013.68787	-6883.59375	-2367.77344	7349.67871	56.32774	1321.40417	379.07687	-10.58189	-17.72461	15.23804	25.65806	-320.74585	-1146.09375	3881.25000	4059.61938	70.85101	1264.81714	275.43399	-1.82007	-5.27344	-0.54016	5.60478	436.81641	1265.62500	129.63867	1345.14734	79.87904	1328.26331	140.07816	-13.22708	-7.96143	6.60187	16.79061	1268.81104	-314.64844	-1227.17285	1792.99707	144.34868	1295.57886	44.09517	-11.17035	-4.94385	-7.62383	14.39934	5011.30371	-5500.19531	3691.13159	8306.00781	73.86137	1295.51135	28.09957	-2.63763	-8.82568	-1.21479	9.29115	-633.03223	-2118.16406	-291.54968	2229.87671	147.39935	1315.81641	-19.36989	-7.81677	-8.57666	-10.84911	15.88598	-5654.88281	-2888.08594	3119.26563	7074.50049	93.20598	1317.85583	-26.69263	-5.28397	2.39502	-0.38681	5.81430	-1268.15186	574.80469	-92.83447	1395.43103	210.57745	983.70386	756.75146	5.40436	3.07617	1.19385	6.33208	-1297.04590	-738.28125	-286.52344	1519.69836	208.42993	978.81293	537.95654	-12.96204	-16.06567	-9.22485	22.61013	-3110.88867	-3855.76172	-2213.96484	5426.43213	85.17298	986.98883	769.12305	0.00000	0.00000	0.00000	0.00000	3959.25293	764.64844	-3360.93750	5249.40674	93.65852	984.69769	523.39948	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	38.04847	978.02509	635.37799	6.92459	2.66968	-8.50342	11.28651	1661.90186	640.72266	-2040.82031	2708.76196	165.11017	649.56720	846.05212	3.27026	0.26733	1.60767	3.65386	-784.86328	-64.16016	-385.83984	876.92603	116.46003	428.59033	876.48218	7.67487	6.25305	-1.47217	10.00857	-175.12207	1093.79883	-3552.53906	3721.23608	97.58706	260.72864	910.70099	6.38947	-3.90381	-1.60400	7.65753	-2291.08887	-1521.38672	3109.57031	4151.28076	31.04348	102.22781	955.60162	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-11.83781	77.31828	908.38062	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	148.74831	80.66681	952.60071	-10.95703	-10.54184	2.22656	15.36699	2629.68750	2530.04150	-534.37500	3688.07861	115.46030	69.00260	1000.57404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	166.54346	576.91791	454.58344	0.00000	0.00000	0.00000	0.00000	97.99805	1819.33594	1310.44922	2244.29590	95.10523	427.72461	421.78909	-10.75424	-5.93445	-0.44861	12.29116	-2581.01807	-1424.26758	-107.66602	2949.87866	69.90525	235.99593	401.49704	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-13.01464	96.35101	352.19034	9.16420	9.64417	-5.94543	14.57191	-2199.40796	-2314.59961	1426.90430	3497.25928	116.01702	70.77395	351.40167	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-42.97878	74.20550	399.45026	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	82.66898	57.05673	297.88242	6.49567	12.16278	1.76147	13.90071	1558.95996	2919.06738	422.75391	3336.17017	
4	0.025	85.53117	1630.95886	649.15027	-13.05313	1.01807	20.51147	24.33395	-3132.75146	244.33594	4922.75391	5840.14893	12.20412	1506.95093	639.75482	6.14571	3.53027	-0.65552	7.11774	1474.96948	847.26563	-157.32422	1708.25781	214.30386	1585.07788	669.07953	-21.68152	-3.57422	27.45117	35.16291	4725.00000	-10086.32813	-8651.95313	14103.75586	121.10114	1553.03748	554.95392	13.19366	21.54053	-2.61108	25.39458	745.75195	-4870.89844	-206.54297	4931.98291	44.85531	1345.47253	786.52264	8.00949	-15.02197	-0.75439	17.04056	5178.18604	-5218.94531	79.10156	7352.36426	52.73214	1343.73218	516.15454	-2.33322	0.68115	-6.09009	6.55721	-559.97314	163.47656	-1461.62109	1573.73145	14.75665	1219.39429	642.47119	7.71938	-8.41553	8.71216	14.36355	-1852.65198	2019.72656	-2090.91797	3447.25293	16.74693	1203.04895	565.45691	-2.35336	-12.34863	3.51929	13.05421	-346.78345	502.73438	-1124.12109	1279.31580	18.91562	1304.52612	920.87543	-35.56034	-16.05469	-9.51050	40.15894	-4391.92188	-3325.78125	-879.78516	5578.87256	17.56892	1263.83850	1012.31079	-14.70154	-18.86719	2.03613	24.00525	-2890.50293	-1110.93750	-529.10156	3141.51831	20.05564	1328.90137	1111.62622	-15.22728	-11.36719	-4.17480	19.45539	481.03638	597.65625	-812.10938	1117.18872	57.79427	1310.10339	1246.36804	6.71837	-12.29736	-12.63428	18.86761	1467.82837	-1506.44531	-5313.86719	5714.98730	-1.01758	1328.52356	1249.26318	-7.29450	-23.03467	-4.73145	24.62097	-1279.67896	2810.74219	1575.00000	3466.76709	65.03218	1314.99805	1293.32703	12.26715	-24.57275	-13.91602	30.78894	1737.59766	-5398.24219	-4598.43750	7301.08838	6.95011	1326.59985	1310.40442	-39.00341	-40.61279	-2.01416	56.34467	-3471.69336	6256.05469	3039.25781	7773.54248	56.22842	1321.21667	379.33862	-8.70163	-20.50781	19.21509	29.41952	772.00928	478.12500	-2926.75781	3064.39453	70.85101	1264.81714	275.43399	-6.35788	0.21240	1.43005	6.52018	-1525.89111	50.97656	343.21289	1564.84424	79.81287	1328.18604	140.09056	-3.86581	-3.25928	-0.08514	5.05714	977.89307	1443.16406	-377.70996	1783.72144	144.42960	1295.34668	44.15981	4.85504	-13.93066	3.87794	15.25363	-1165.20996	3343.35938	-930.70679	3660.87158	73.81741	1295.36426	28.07932	3.34717	-16.84570	-0.41485	17.18003	2069.38477	193.35938	483.53577	2133.90430	147.13786	1315.64465	-19.35199	-15.68939	-10.30518	1.07391	18.80178	3765.45410	2473.24219	-257.73926	4512.42725	93.11791	1317.89575	-26.69908	-2.63672	1.96289	-1.76926	3.73303	1903.49121	-678.51563	-238.95264	2034.88586	210.57745	983.70386	756.75146	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	208.21390	978.54517	537.80280	-1.30280	-14.31152	-7.69775	16.30253	5909.10645	4276.75781	2580.46875	7737.37793	85.31046	987.01538	769.00635	12.07718	0.31494	-4.87061	13.02614	-1060.72998	-689.06250	2191.99219	2530.76758	93.65852	984.69769	523.39948	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	38.16388	978.06958	635.23627	6.92459	2.66968	-8.50342	11.28651	-1661.90186	-640.72266	2040.82031	2708.76196	165.11017	649.56720	846.05212	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	116.51791	428.68042	876.34656	3.47260	5.40527	-8.13721	10.36774	-833.42285	-1297.26563	1952.92969	2488.25757	97.56075	260.64328	910.79559	1.34720	-4.93652	7.58789	9.15207	1080.94482	1273.53516	-903.51563	1899.12451	31.04348	102.22781	955.60162	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-11.83781	77.31828	908.38062	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	148.74831	80.66681	952.60071	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	115.46030	69.00260	1000.57404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	166.54686	576.98108	454.62894	0.00000	0.00000	0.00000	0.00000	-97.99805	-1819.33594	-1310.44922	2244.29590	94.92599	427.62570	421.78162	-10.28870	2.61658	4.97314	11.72331	2692.74902	3476.51367	1408.88672	4617.57568	69.90525	235.99593	401.49704	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-13.01464	96.35101	352.19034	12.32878	0.67245	1.10596	12.39653	2958.90649	161.38916	265.42969	2975.16846	116.01702	70.77395	351.40167	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-42.97878	74.20550	399.45026	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	82.77724	57.25944	297.91177	-1.71982	4.79324	-7.90833	9.40609	-3530.67627	-4687.75635	-2743.50586	6478.23730	
5	0.033	85.31361	1630.97583	649.49213	-1.63879	4.81934	34.68750	35.05901	5872.19238	667.96875	-1520.50781	6102.52148	12.30655	1507.00977	639.74390	9.63043	6.44531	3.82690	12.20379	-638.63525	-147.65625	1233.10547	1396.49792	214.28725	1584.69788	669.00787	-0.99701	-22.80029	-4.29932	23.22351	239.28223	5472.07031	1031.83594	5573.64307	121.23698	1553.04785	554.92499	15.70496	10.73730	3.09814	19.27521	-143.04199	2278.12500	1576.75781	2774.25293	45.10185	1345.16614	786.51910	6.79893	-12.64160	0.23071	14.35579	-5468.71973	5790.23438	157.32422	7966.08154	52.69325	1343.74353	516.05304	-7.63412	-7.47070	6.90308	12.71785	-712.24365	-2119.92188	4579.98047	5096.82080	14.75665	1219.39429	642.47119	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	16.71527	1202.96350	565.44720	-2.37122	-10.48096	1.25610	10.81901	342.49878	-54.49219	580.95703	676.59875	18.46679	1304.27686	920.76563	-26.83376	-18.82324	-3.46069	32.95970	6486.30078	2661.32813	2331.73828	7388.62402	17.34605	1263.64270	1012.30939	-17.11887	-32.36572	3.26294	36.75925	2310.34229	-2128.71094	823.53516	3247.66113	19.94545	1328.82739	1111.56323	-16.12175	-6.49658	-10.42969	20.27054	-695.70923	571.28906	-689.06250	1133.66211	57.90122	1309.94861	1246.07825	4.68521	-22.60986	-29.19434	37.22186	-1955.78613	-968.55469	1339.45313	2560.72876	-1.12280	1328.42920	1249.27844	-6.77418	-22.27295	-2.59277	23.42427	1404.55566	-2627.92969	-1061.71875	3163.23218	65.19474	1314.60583	1293.05139	-9.94904	-46.50879	-4.21143	47.74711	-7069.48242	133.59375	6927.53906	9898.79883	6.50453	1326.47864	1310.49316	-49.49275	-29.37012	21.79688	61.54055	954.25183	-3557.81250	2675.39063	4552.61914	56.18271	1321.06238	379.39713	7.81242	-21.98730	-4.27551	23.72247	3191.36353	-833.20313	-2710.98633	4269.48193	70.74505	1264.82068	275.45782	-14.52805	-0.58594	0.62256	14.55318	-434.94873	-242.57813	-537.01172	732.39752	79.81461	1328.20898	140.07674	-5.16449	-4.51172	-1.12885	6.94995	-1289.57520	-1743.75000	127.22168	2172.52246	144.42960	1295.34668	44.15981	-4.85504	13.93066	-3.87794	15.25363	-1165.20996	3343.35938	-930.70679	3660.87158	73.91716	1295.23059	28.09266	-2.00684	-6.53320	1.61831	7.02346	-3354.34570	2281.64063	4.42200	4056.78931	147.13786	1315.64465	-19.35199	-14.01581	-2.01416	-4.48322	14.85258	-3363.79395	-483.39844	-1075.97351	3564.61816	93.16203	1317.88855	-26.72212	-2.55386	-0.43945	0.76847	2.70294	-1883.60596	101.95313	848.00720	2068.20752	210.57745	983.70386	756.75146	3.58795	4.07959	-1.79443	5.72158	861.10840	979.10156	-430.66406	1373.17847	208.40822	978.57440	537.82825	0.00000	0.00000	0.00000	0.00000	-5596.43555	-841.99219	-733.00781	5706.69287	85.37427	986.99408	769.04187	3.82874	-1.27808	2.13135	4.56457	-918.89648	306.73828	-511.52344	1095.49780	93.65852	984.69769	523.39948	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	38.16388	978.06958	635.23627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	165.11017	649.56720	846.05212	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	116.51791	428.68042	876.34656	-7.67487	-6.25305	1.47217	10.00857	-1841.96777	-1500.73242	353.32031	2402.05713	97.60951	260.64636	910.82745	0.00000	0.00000	0.00000	0.00000	-1404.27246	-88.76953	-917.57813	1679.82458	31.04348	102.22781	955.60162	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-11.83781	77.31828	908.38062	6.06874	2.77359	0.23438	6.67663	1456.49878	665.66162	56.25000	1602.39136	148.74831	80.66681	952.60071	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	115.46030	69.00260	1000.57404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	166.54346	576.91791	454.58344	-9.23950	-16.53442	-9.92065	21.38165	-2119.48242	-2148.92578	-1070.50781	3202.51074	94.93375	427.76822	421.87198	0.00000	0.00000	0.00000	0.00000	-223.46191	-4104.49219	-2602.44141	4865.13037	69.90525	235.99593	401.49704	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-12.80916	96.36222	352.20877	0.00000	0.00000	0.00000	0.00000	-5917.81299	-322.77832	-530.85938	5950.33691	116.01702	70.77395	351.40167	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-42.97878	74.20550	399.45026	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	82.64031	57.13662	297.75061	-8.21548	-7.36954	-9.66980	14.67342	1971.71631	1768.68896	2320.75195	3521.62109	
